,Scn11a_Scn7a_Scn9a,Scn7a_Scn9a,Scn10a_Scn7a_Scn9a,Scn11a_Scn9a,Scn10a_Scn11a_Scn9a,Scn9a,Scn10a_Scn9a,Scn10a_Scn11a_Scn7a,Scn11a_Scn7a,Scn10a_Scn11a,Scn10a_Scn7a,Scn11a,Scn7a,Scn10a
Neto1,0.38990558131335973,0.26095018879317994,0.2845871948139085,0.3144354576219436,0.33354458100303874,0.18561254053333728,0.20426186224526818,0.22180453556025248,0.19915726431487124,0.14728519635690993,0.09340245677858296,0.12783316923830523,0.07119940447246575,0.019233813985195438
Gria1,4.583175894078635,4.727790087428305,4.566865319872283,3.56129980575907,3.3565640754034725,3.712267279591274,3.532566578309768,0.7414672405171718,0.9043833156762724,0.33901334390158416,0.8906330816055319,0.15589872584378026,1.0525060643612203,0.1889940136756178
Kcnmb2,3.0338753048460254,1.3316370922920993,1.755439093832089,0.9768062161892067,1.2071850022688624,0.690566456951621,0.35093582808859763,4.063217506852411,3.6825460478678185,1.9138068134092885,2.481156168349439,1.6316521224105123,2.0026332193668894,0.3832363654272849
Casq2,0.0668741720261648,0.06350275908214023,0.0658603910923978,0.05124308607731885,0.05342388985252355,0.04777736816931969,0.050087845719866735,0.020876811732930153,0.018825673822174833,0.006188778588187232,0.016750959868198193,0.004184792763874559,0.014546576094325692,0.0021808075724333224
Smad7,0.011616264133366212,0.0009125401634495706,0.0006052562643358316,0.012105125286716633,0.010694412436024994,0.0012198241406749623,0.00031659558922869055,0.009032285514462716,0.010484900580113374,0.009609606396007084,0.0018716386212505938,0.011071533151772691,0.00027934903185918106,0.0016109128602650024
Lrrtm3,2.376159276039599,2.2823702932328667,1.874362540473817,1.9384617821249013,1.5477296947895558,1.8448616688823534,1.4351074467863962,0.17960083981623823,0.5551341736115166,0.25512286915437316,0.05550869364228223,0.11545430950257417,0.4409542862403375,0.38251911215466716
Slc1a7,0.0026821821660763094,0.0026821821660763094,0.0026821821660763094,0.0010034063040419501,0.0010034063040419501,0.0010034063040419501,0.0010034063040419501,0.0016691276995925888,0.0016691276995925888,0.0,0.0016691276995925888,0.0,0.0016691276995925888,0.0
P2rx1,0.0038590978392680575,0.0026671240029680307,0.0030293259036631675,0.003747144550220896,0.004102761119305554,0.0025551705371429354,0.0029173726146160066,0.0016924712363739127,0.0013566111924544955,0.0015805179473267518,0.000460984385098992,0.0012314868866305077,0.000118538841630058,0.00034244555230783063
Tbx5,0.0069949779803361225,0.017914546557726094,0.021815409853899903,0.019708373051870256,0.061289103517961525,0.0103785731237426,0.04910246828387513,0.017288131037477696,0.016633241100128423,0.04531549756058226,0.004489314115909636,0.010615851228065527,0.02851616216959198,0.03226991135956313
Piezo2,0.22260213524027608,0.6463054414033682,0.5174909583396746,0.13462038299659415,0.003732366062268004,0.5443512387811619,0.42651055118874176,0.4099541637450845,0.27798152467550824,0.5036780197638355,0.007273328772407571,0.40044778694446737,0.13481178217414178,0.10686689212114668
Gna14,0.004086073534734198,0.0679785569819676,0.0593242042962679,0.023894647335590047,0.03301851780886078,0.03886845670733005,0.03011258521215218,0.042180460284005024,0.03398293415085904,0.07233111494326286,0.021915058227416916,0.06321993144706307,0.030049136701368925,0.008908147580421962
Dcn,0.015073998218569638,0.010748210279927986,0.00797005108367806,0.007099214059146994,0.004586092240283983,0.0029627386690446174,0.000302899798163,0.013124080270830266,0.016119948882019685,0.0055799821831554845,0.00434945179281998,0.008433866462343812,0.007496770188750055,0.003010066758537418
Kcnb2,0.4170853127600744,0.827629429221158,1.1017128426412688,0.6524811630917676,0.9547087523494466,1.06685532996005,1.3606482852260344,0.3350625362755017,0.620894230510286,0.0980313958939399,0.06717603806506302,0.40822030033209383,0.21306122384147805,0.30347560369402016
Abcc9,0.09740401312008641,0.11273943045489782,0.11009611851439717,0.06505488806000619,0.05836268946566536,0.08066302811121269,0.07399180656291524,0.01348929156995873,0.016510222015987043,0.02059057564674767,0.028195346136746124,0.014915841921486154,0.03130019180622503,0.005664243794384403
Gabbr2,0.27367001568013555,0.0643587389615272,0.13490447651440993,0.26585485225310146,0.19330880985422103,0.4683976471758001,0.3982705804022734,0.7976110563101132,0.7250417875494994,0.26336610388786347,0.6003481768984019,0.1903781284469314,0.5269182684154182,0.07333686255402412
Grik2,0.5858264122041115,0.8005676398726161,0.9964095517199074,0.026005830941573084,0.19609941846099083,0.19285513103851065,0.4099137022375126,0.6283626838746688,0.4117160757391706,0.03857102512773814,0.8337830015395966,0.20140357519918853,0.6127076878748555,0.24064405596459795
Slc18a2,0.2265374068540812,0.1367291513321462,0.10263604060729097,0.12830534308131983,0.07600637458767988,0.039827887237488244,0.0026615949828617813,0.1451666826792474,0.18308755671480398,0.03863428629748607,0.0612852809825829,0.08574725942033475,0.09684639012364274,0.04221509187960521
Kcnj16,0.527564570751304,0.4954360571523232,0.5315832678199676,0.2140732558027005,0.22618241425813723,0.19320564726161724,0.20436048613289354,0.3497021015701006,0.3277847639725635,0.027282702934410537,0.3327259727240486,0.014728205396783288,0.2990917883526439,0.011886478667500837
Nos1,0.056583198222883074,0.031101742961674762,0.18248609543030803,0.026673125462318228,0.16478852837126617,0.006135832992934026,0.14480059104134055,0.19636355984662238,0.04830066880098262,0.1765869064106274,0.185275114294196,0.03184548019102895,0.023478435510032356,0.15888933935158556
Calca,0.014296853086709702,0.011349940315583486,0.012347513727689049,0.00510492857885509,0.006026156898765748,0.002035863796841542,0.003038526745135587,0.01224063100848971,0.011390658517834485,0.003679823880078658,0.00960418786908257,0.0028858369706193094,0.008682959139298386,0.0009212283745604619
Npas4,0.0316452695785499,0.0316452695785499,0.0316452695785499,0.01272433135091637,0.01272433135091637,0.01272433135091637,0.01272433135091637,0.019051019063899218,0.019051019063899218,0.0,0.019051019063899218,0.0,0.019051019063899218,0.0
Cacng3,0.010964936853175343,0.22840481235966054,0.04778924214336019,0.21238094636546523,0.42469130850832004,0.0283770681808851,0.17583900480983317,0.23532260305770217,0.03743608259143578,0.45203304668033084,0.0076236897704986374,0.23459318538543408,0.19760416304797518,0.2186869597622559
Kcnip1,4.348034819276212,3.122260001189217,3.7188573856555682,3.3945314145238057,4.052043563735825,2.1659877188592436,2.8102093640911043,2.9345312937439765,2.270927582892126,1.9834274590153782,1.6569787823906728,1.2778293758841703,0.9906984821382118,0.7023677646688651
Slc8a3,0.5101342689669986,0.43066661032888753,0.40526319262062177,0.3999798930110919,0.37024657486407786,0.3221011996681314,0.2933212473690801,0.1794527000247189,0.203187720834486,0.053130708823675835,0.09803857556145784,0.0805997847479192,0.12288587207783037,0.027091696666645116
Slc8a1,1.5301218346652214,1.5015676338569621,1.3424318938460613,1.3114301584807562,1.1712506083359773,1.283403829655379,1.1279153881496535,0.13346094651099868,0.2601072740537827,0.0920933311481748,0.08273522871278986,0.03498490739021984,0.2270899634356312,0.14080345557781643
Gnb3,0.0030245654052865273,0.0030245654052865273,0.0030245654052865273,0.00018041267054897585,0.00018041267054897585,0.00018041267054897585,0.00018041267054897585,0.002886602842734572,0.002886602842734572,0.0,0.002886602842734572,0.0,0.002886602842734572,0.0
Alox12,0.015263732983837848,0.010779102325423263,0.006817800407596229,0.01790944527022383,0.013817312191581643,0.01343208444044489,0.00931087692503028,0.002580297486421629,0.0012065617129870289,4.36106639957298e-05,0.006643357786733255,0.003961301917827035,0.0027838140562800044,0.003961301917827035
Naaa,0.06517845265831058,0.03332767433469032,0.07167080526222475,0.05379808564045193,0.0912603286284354,0.021636187163129088,0.05960072262917238,0.07889036535356567,0.04271760127685685,0.06723635999200656,0.0480741674962976,0.03172332608248976,0.011226676503503567,0.03625148292127491
Aqp1,0.021057673258608644,0.023428405525817285,0.023276823835391355,0.0034318005194882303,0.003686457108367078,0.000673020947692,0.0008609817229907819,0.021300203963290125,0.021651872834041568,0.003328725295516955,0.02425300699206914,0.00295280367981572,0.024489474103615225,0.0002607198239440494
Ntrk3,0.8301022783955878,0.7227516058568594,0.6888726133189611,0.551777063299242,0.5072100455246055,0.44839236972561297,0.3996577139942346,0.38490288734512507,0.40133822908641886,0.0813700586428013,0.2726115342684107,0.10893033698944397,0.2888452170180622,0.03004743081510663
Mef2c,0.05152926706189635,0.3551389815801436,0.29475679665882354,0.013631569598397146,0.05926349306743047,0.3932300320870207,0.33435325252113135,0.48084777134951917,0.445574153948649,0.44060216955695775,0.0851593300685724,0.40728976291084457,0.038353464398625914,0.04538332054205604
Kcnma1,1.7950564095624628,0.7582920995005021,0.6836698094757397,3.219945005368341,3.231425390920935,2.1880377601324352,2.129016934227695,0.2809743107336206,0.325718244063464,1.1477410617364188,1.4217977251468517,1.0807723003465963,1.410022994477572,0.012952194476189158
Slc1a3,0.35507404340635895,0.1360383328550483,0.14970533444970288,0.3573327199124237,0.37031061209609856,0.13862243373525548,0.1525574141161485,0.2311905199879046,0.2206627168114924,0.2306928487693516,0.010872348247691193,0.22062443688037575,0.00042111206282841415,0.010412952464289834
Atp1b1,0.06196658371293546,0.01604384875053755,0.005205261505341624,0.05849926329847515,0.08251366754408215,0.020906658523546152,0.00392106880180359,0.10360011341382802,0.08210272626963593,0.10406242414301174,0.02651430011056986,0.0784128125451551,0.004520358615213712,0.025581120906667143
Nrxn1,3.385869199047381,3.0378757432919565,3.01079635964253,2.66802878481269,2.6323980955087585,2.325973818787392,2.2986568158441756,1.0867371446156253,1.074622695307679,0.3852869072391814,0.7339929468914651,0.35369432619176105,0.717602794940901,0.03515564997781348
Slc6a13,3.850584167566951e-05,3.850584167566951e-05,3.850584167566951e-05,3.850584167566951e-05,3.850584167566951e-05,3.850584167566951e-05,3.850584167566951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dlgap1,3.9750408051347885,1.50766178703911,1.0335041053815364,3.7952160552551844,3.329691210460215,1.3397275212401563,0.824034239762644,2.2776182494923396,2.6967208528432014,2.037851779681854,0.2591497269535106,2.4724284635140847,0.2104471666161904,0.47969574341520815
Ctnna3,2.2958665581688313,1.7490543942002805,1.7774439607336834,1.728701594120851,1.7813753437326187,1.1802542578016673,1.245452771542421,1.1275108729855625,1.1042356123774153,0.6048089500091028,0.5895356674376737,0.549943355000797,0.5522047772318448,0.06826019214530073
Grm8,0.7735850905793606,0.7159962957961145,0.6450682306638629,0.05758880635888335,0.0628325159647329,1.5334629290220518,1.476610113248317,2.4179019543534044,2.3071400845021515,1.5445943703818032,0.8911545926340362,1.4606950012540274,0.8321858275615922,0.04912527540370035
Ppfia2,0.9995928924780036,1.0698699400287068,1.1738123469356159,0.7627352004835766,0.8830464696449953,0.8357404108144912,0.940337590519862,0.31188171074320564,0.17596544659745508,0.07000424042682278,0.36158853451201434,0.07218675691978087,0.24678812670420064,0.12287571928946567
Lrrtm4,1.7028003866454728,1.1462815889704836,1.1420682894937721,1.6765954836822627,1.7029031857907704,1.120641930448124,1.138111858573203,0.6182285211638225,0.6094422114065932,0.6040984661505475,0.038639282842128704,0.5701863427391606,0.03971830534251253,0.02322467600166237
Dgki,0.10351796447217743,0.44570303629909586,0.5834963490869784,0.09239763113023432,0.08500878757282848,0.25020753647088373,0.41973088812259535,0.0150248092266882,0.12635172339537504,0.16188737354454466,0.33563644262070047,0.333931312279339,0.20703592894435485,0.1607012015038066
Kcnh7,0.24441832049803447,0.20652723901686348,0.4820183564748565,0.00020819278249937183,0.2562332791279638,0.04569831600966397,0.22817928245887606,0.5639422083001235,0.29750749171474306,0.31973206436445567,0.5402082245896775,0.04767614834937773,0.25378700804479287,0.2844433863882305
Ghrl,0.0017526329201194672,0.0032381359221127517,0.0032381359221127517,0.004593331655502798,0.004593331655502798,0.0003974372042189684,0.0003974372042189684,0.00220219297931109,0.00220219297931109,0.00504289171469442,0.002847214116303038,0.00504289171469442,0.002847214116303038,0.0
Gja5,0.017532491561455987,0.024906118682476996,0.025413257310132015,0.03123327180838878,0.03429219978336348,0.010319858943706,0.009555126949962323,0.029864803404599956,0.026338985968001737,0.04404857256348336,0.015439540329954999,0.040241010964664564,0.014690907786538424,0.00016904605435706432
Tbx18,0.09502990057365696,0.15267855029723806,0.23970392564408133,0.07444058012857813,0.15256878801404117,0.130969756695406,0.22335099527001848,0.053631750829698566,0.023574556008765665,0.03793001316420692,0.11974586844729629,0.0479466390517843,0.024701335521311926,0.10012967308476994
Pex5l,0.02050249741060726,0.8127041691857952,0.6922020234152007,0.08146744647071279,0.2212156683890959,0.7094778002090677,0.5728420848899232,0.8126470636142653,0.6818936629104103,0.9305792670365752,0.009280378774740557,0.8004826187312023,0.12081625515842484,0.131724262490167
Smad3,0.012665408796349182,0.009850093748975977,0.009063771282982257,0.017088472078621783,0.01773438039066035,0.00547617438404964,0.004661769040149523,0.018604951725950086,0.01800116855529001,0.023063119724595613,0.0037420526096293865,0.02246635650778745,0.0044651884236510935,0.000765260272227398
Grik1,2.8624367381701012,3.0151174094572424,2.561400771659474,2.771030212081785,2.3101049366903976,2.91232103278815,2.4542792608110817,0.5164323895731394,0.041810550366732965,0.6094248183508953,0.36894206071442476,0.1353796749896655,0.1022195864890171,0.4714500023825609
Cck,0.007096117727804188,0.006393096714973835,0.008128679686821497,0.004628221323786728,0.00634915798767521,0.003932523661514871,0.005668106436783624,0.004811299583539725,0.003075716611692065,0.002423957676718834,0.004144894340607316,0.0006883747048711742,0.002387341906820891,0.001750229279806837
Kcnn3,1.552307771588996,1.7412575181862873,1.5277153433998545,0.9979995885591162,0.7973415297135358,1.19096643156894,0.9695371010611739,0.17547784387552656,0.3709920944338196,0.39876873479955655,0.3351812941188364,0.19232998906796805,0.5555328895042877,0.2323048407096673
Cux2,0.07736761453307163,0.008586411966459822,0.12949297538036275,0.07581666600672388,0.04678695349665975,0.011755741973681481,0.13108888675193128,0.025320922637734777,0.09265232893811436,0.020274720985615134,0.10930817254298586,0.0904158148690768,0.0034053438396225884,0.10771226117141733
Adcy2,0.5804656624977614,0.29191188212644026,0.32402530072831476,0.6374425220882336,0.6591702174497046,0.3496003969912244,0.3756202987881321,0.26233374126917797,0.23297797519551078,0.31550769357053315,0.02003752947585219,0.2903773841860188,0.057466121425586526,0.03133504902692377
Ptk2b,0.11065612875610518,0.06649902727134817,0.06207428855266743,0.02721817179533328,0.022928882839676826,0.01689377875841808,0.021393768355443193,0.12284673872797272,0.12705324929345624,0.0395743345075565,0.07905084267126579,0.044089375088248534,0.0832347797912416,0.00453009116035994
Slc26a3,0.4094968487507197,0.07085108703998258,0.02469316072178928,0.2095910023092347,0.16366451042013264,0.12829103836540082,0.17606894667042056,0.5057237921246475,0.5438165352434736,0.2990603343159529,0.16654576399686205,0.3379514817195735,0.2053790656060704,0.040395417611660434
Prdm12,0.3901519655392149,0.3218870729203397,0.23824964693011058,0.2331993753063488,0.14824395509167915,0.16707777033884924,0.0841547702592283,0.13967080779269356,0.22489722022435116,0.01815634297099285,0.07244060371181668,0.06633100669159693,0.1551418786783349,0.0825781005937711
Kcnc2,0.23899824121630378,0.10659155021931473,0.20455029280306977,0.1795123820402692,0.2716141411313311,0.04038820472082022,0.1608588616833003,0.2902399054356876,0.22389776570296346,0.2404971798267147,0.184453341283859,0.1417612072280859,0.0858284022097916,0.12863156979012605
Ptprd,0.2095030910638704,0.2319324026698388,0.2688030019848735,0.6523687646622441,0.6758794310619494,0.6734376555654548,0.6940531119162708,0.36075274641952104,0.4276569912162418,0.05023051028431907,0.3534274491914309,0.007534576615801342,0.4183085319858852,0.05926502695084065
Nppa,0.04234204362813001,0.029493719363714352,0.029733714458342362,0.013534026013887127,0.013791163450929197,0.0006857011167429066,0.0009256964989748072,0.04181919700763105,0.041562058420173416,0.01309689110545848,0.02896230099680058,0.012839753668416411,0.02873087649817182,0.00023999539373605625
Grm5,2.0248041149137253,3.144797407824947,3.2645014097159386,2.066415559935919,2.1622737732267616,3.1804235571191968,3.291102157345944,1.0431356022568845,1.145929149361671,1.0002891316312397,0.07125243406914199,1.103272670414327,0.03676625476832093,0.10554860176803835
Actn2,0.01204535082035753,0.022621086214746282,0.018116097465970843,0.018967650200403002,0.010246102419763332,0.053455536405766155,0.043848098075966166,0.061407937967402106,0.05887388116253237,0.040778387860152907,0.028966528465273242,0.033952230950976534,0.024749968050826673,0.008220230801841985
Sorbs2,1.2205757781062052,1.0965050610971538,1.3037614280684109,0.9462159191649533,1.145544411595129,0.8205030398647127,1.0307606163690137,0.6155967059374,0.410435556590055,0.3401043036693919,0.49645261830949206,0.13146056607571546,0.279994287821362,0.21875174052220717
Cacna2d3,0.1380177798807763,0.3408816751875412,0.49001739398401883,0.22784051202808442,0.357429323763649,0.4263606526201288,0.5905444102707186,0.15963315168943917,0.2730362926010109,0.06453585373888238,0.06045064898412765,0.18931550087759413,0.07410246252971114,0.14515395484747667
Aloxe3,0.12345748102457127,0.008639179002102813,0.02162381268284527,0.13631279090036225,0.10687750781112464,0.02174020875931196,0.008251191617660573,0.07150601649012692,0.10306229691067281,0.08499503432610821,0.04495476805197865,0.11651251559161195,0.013644212025995296,0.031414019166490975
Gimap3,0.027716546199086464,0.027716546199086464,0.027917606507823985,0.01153490899885548,0.011683842205513816,0.01153490899885548,0.011683842205513816,0.013627425989557788,0.013426365680820266,0.00014893361444478752,0.013627425989557788,0.0,0.013426365680820266,0.00014893361444478752
Abcc8,0.02795403542126297,0.12713614668673123,0.1253653906353635,0.16718702068213104,0.1683907350365703,0.012246056454219244,0.013947173533772585,0.01774733094113487,0.01695148644743173,0.1558561807558317,0.13702451750851477,0.155547795045173,0.13839734230039466,0.0014524160507976215
Grin2b,6.191103731493641,5.295252434096856,5.3562630904170865,5.547403748790969,5.531726344608125,4.643289122571977,4.69781243865765,1.604654730430535,1.5787059525483111,0.9494477487883772,0.7552952174507367,0.9279009789510304,0.6589139869304758,0.07807805953779207
Syn2,2.028774279436592,1.868008927418749,1.792420079344686,1.394001431309395,1.268061252404023,1.2321534647608556,1.129904403642533,0.7383518688176711,0.8429823913244717,0.07175371308141236,0.5704419977226904,0.18819884781254165,0.6584021555984413,0.10710478239157355
Nr3c2,0.3830738262193206,0.1731312200409118,0.0354906985622216,0.6184458224949101,0.43883120840615797,0.4099439839782027,0.21167151931514167,0.2061966424872203,0.02590965001306895,0.04166195045528629,0.44118442599571417,0.21349648362932122,0.23830155315906126,0.1919091084007757
Kcnj3,0.1784281842699573,0.12155656545101061,0.11952334922734519,0.18558796733248425,0.18840540704381123,0.1278885378327772,0.12531799231769936,0.06311646798177237,0.05714755896124816,0.06808329064522203,0.005053964400064402,0.06336335486841341,0.005707494287784924,0.0006099612122955796
Glra1,0.04930076493250327,0.040804398923915575,0.07694373370657133,0.13680540140430517,0.1404282689478369,0.11514761190686924,0.1498874274471471,0.04902284639485905,0.06815952427143239,0.029757136636245327,0.033558663836852146,0.016843848692071162,0.073241462056034,0.03717160649147684
Shank3,0.19194481831919116,0.060939406526374154,0.01055789099555455,0.18621964590716128,0.14032565227312221,0.055045845693376796,0.00882350071235605,0.08963262112983841,0.13881017060977513,0.08693000463001063,0.04211369406509142,0.13093805642443002,0.007813176119202446,0.04560773190585832
Lin7a,0.43673933187929,0.13111167184529848,0.3537585151033989,0.24887584538147858,0.4615370396684193,0.0489630008602464,0.1537791047266588,0.733479780076912,0.5021786775548004,0.5225493929677026,0.4117086156739638,0.308656629834956,0.1884293409446996,0.20570452070112943
Gabrb1,2.858998324599006,2.90041285807029,2.1103498016860005,1.8519459222474222,1.0863816909144124,1.884880319036819,1.1286038887129044,0.24619925769257173,1.0164748768140643,0.7895695297434868,0.27926810209949066,0.01929390836363549,1.0466272768771778,0.761840197940618
Slc24a4,0.019224753443802305,0.10071168563503191,0.13393986722814483,0.02302519471463012,0.01913915770233577,0.09776719948118223,0.13914407705064277,0.08815482505696827,0.12587677158863816,0.0854414471753095,0.03435804055532802,0.1295402615112693,0.0016091958037338563,0.04045244218300964
Nrxn3,0.44671712910844663,0.025538316812274177,0.3518863506842687,0.8686643668755765,0.5311517736993433,0.39627331088395473,0.07697655327847251,0.33452934224281194,0.02730113777475116,0.10161085919492398,0.7708503375179774,0.4569776528708271,0.4304901224377128,0.332721328034562
Reln,0.06936665417953591,0.26997330109712464,0.19691351756861175,0.054313125830250705,0.017836756915164908,0.2556557284804034,0.17693581076750461,0.24345233253907939,0.18658344941007007,0.26079399159407396,0.05506245469841895,0.19926855436134724,0.011494204439526319,0.07128012606352291
Fgf12,0.4258883511110818,0.9075801797656469,0.8333517242532611,0.3052199828514702,0.28498273491686965,0.7797381175231726,0.7045280809710609,0.3247776176719046,0.3274205575603277,0.4405377006679515,0.07724889489785629,0.44808889414786146,0.13403401049080574,0.04523175853005072
Cacna1c,0.9835699027341219,1.4577783879411612,1.2168222008550391,1.0863096832539723,0.8660050255752257,1.5619423828425436,1.3388540025621252,0.782880987122225,0.5453559100905307,0.6758684819980698,0.33139566031008505,0.4483131500162254,0.09684858728365625,0.22522475344386528
Kcnk3,0.25676724617497826,0.29972533461899864,0.24987225954171485,0.2910872305639886,0.2500788521347439,0.3357884364297556,0.2956838940962107,0.11008737163132416,0.06517957317252812,0.07527672766760238,0.07253938880757202,0.03348071172803327,0.03085958531748989,0.03416504600978737
Kcnk13,0.22155220314666774,0.14515803781779058,0.1065508504382653,0.18243964880064859,0.13804967469948246,0.10550696875560502,0.06689978693591697,0.07094276714656587,0.1163269179853952,0.032575845909777856,0.0007787715183770968,0.07700724858221372,0.0397587686695165,0.04071980877718163
Tmem108,0.6949352888751478,0.7109422441527354,0.8213768342842678,0.6666877107820155,0.7842738586012225,0.6753413180612107,0.7790950879950562,0.17791490617314734,0.039187911537986314,0.13605917627803504,0.16475512567135708,0.006748032732532302,0.039120654996679764,0.12029881703486343
Cacna1d,0.13255641809035765,0.07294691584969494,0.12260270497442378,0.13562994903439982,0.18438341061612046,0.07444138246363736,0.12340633242230832,0.1153136531583522,0.06392371847706134,0.11817569572544404,0.05264471998723643,0.06705364237932822,0.0015226646542037306,0.052729312972639324
P2rx7,0.06260094316566138,0.04176085824215237,0.0851008616542231,0.020344442778332167,0.06367291817175975,0.000426484050619164,0.0428962269080416,0.10583720523945855,0.06176526430765538,0.06345967728741693,0.08551581772487594,0.01999864476356017,0.04164559197938277,0.04328236873361238
Nr2f6,0.010678981766567768,0.009293095246613252,0.010432413020217014,0.0032309021177420847,0.004336210620600399,0.0018535175374615933,0.0030863617542123273,0.010245361103916988,0.009361113788104143,0.0028057833091776315,0.008604402414417579,0.0018535175374615933,0.0075331034675970385,0.0011818300396048518
Gad2,0.12733679913742482,0.03430525937012449,0.05227835863266676,0.28629544495399023,0.2668937544595156,0.12544489245178703,0.10797372889837373,0.01799240420806614,0.0005405443046297343,0.14281953127758099,0.17198962655534464,0.15953780066001638,0.15886210813347632,0.010772275553773459
Grin3a,1.0769688454678952,0.6940576752233151,0.6908746519019278,1.2461861337172313,1.2256253987872021,0.8600575315848701,0.8416991181015153,0.2358719003712661,0.24060344773835263,0.36713360707772663,0.15065244068736766,0.38753946881948825,0.1462478035672677,0.019786467133930376
Gip,0.03373918247202039,0.03373918247202039,0.03978911086016992,0.020600035621168137,0.026656845102606703,0.020600035621168137,0.026656845102606703,0.019237252499393998,0.013187325958815426,0.006049926910092763,0.019237252499393998,0.0,0.013187325958815426,0.006049926910092763
