,Scn10a,Scn11a,Scn7a,Scn9a,Scn10a_Scn11a,Scn10a_Scn7a,Scn10a_Scn9a,Scn11a_Scn7a,Scn11a_Scn9a,Scn7a_Scn9a,Scn10a_Scn11a_Scn7a,Scn10a_Scn11a_Scn9a,Scn10a_Scn7a_Scn9a,Scn11a_Scn7a_Scn9a
Gcm1,1.5338883e-06,5.5385754e-06,-4.8754737e-06,-5.5506825e-06,7.0892274e-06,-3.3387914e-06,-4.025176e-06,6.6682696e-07,-3.5390258e-08,-1.070369e-05,2.2184104e-06,1.5050173e-06,-9.176321e-06,-5.1781535e-06
Gm17276,-3.2782555e-07,6.6906214e-06,-1.3276935e-05,1.5668571e-05,6.750226e-06,-1.3679266e-05,1.5363097e-05,-6.444752e-06,1.977384e-05,2.130866e-06,-6.4745545e-06,1.937896e-05,1.8700957e-06,6.1914325e-06
Cd200r3,-2.9196963e-05,-2.1401793e-06,2.9198825e-05,7.515773e-06,-2.9614195e-05,1.3412908e-05,-2.2070482e-05,2.7675182e-05,5.410984e-06,3.745593e-05,1.17290765e-05,-2.242811e-05,2.5777146e-05,3.5902485e-05
Ankef1,2.3633242e-05,4.373491e-06,1.7985702e-05,1.335144e-05,3.631413e-05,4.053116e-05,3.195554e-05,2.24486e-05,1.6666949e-05,3.0234456e-05,5.3666532e-05,4.3705106e-05,4.9062073e-05,3.3825636e-05
Serpina3j,0.0,0.0,4.804693e-06,-1.6763806e-08,0.0,4.804693e-06,-1.6763806e-08,4.804693e-06,-1.6763806e-08,4.7779176e-06,4.804693e-06,-1.6763806e-08,4.7779176e-06,4.7779176e-06
Nyap2,-0.00079226494,-0.00068461895,-0.00056266785,-0.0016511679,-0.0014023781,-0.0012227297,-0.002431631,-0.0012233257,-0.0022758245,-0.0021947622,-0.0017889738,-0.002947569,-0.0028817654,-0.0028090477
Zfp827,-8.636713e-05,-0.00021147728,-7.0631504e-05,0.00023263693,-0.00029355288,-0.00015825033,0.0001450181,-0.00028145313,3.0219555e-05,0.00016433,-0.00036472082,-5.1677227e-05,7.587671e-05,-3.7908554e-05
Fga,6.236136e-06,3.5837293e-06,-2.0116568e-07,-4.388392e-06,9.827316e-06,6.057322e-06,1.8179417e-06,3.3900142e-06,-8.1956387e-07,-4.5895576e-06,9.633601e-06,5.401671e-06,1.6242266e-06,-9.983778e-07
Ccl22,0.0,-1.3969839e-09,0.0,1.2954697e-06,-1.3969839e-09,0.0,1.2954697e-06,-1.3969839e-09,1.2954697e-06,1.2954697e-06,-1.3969839e-09,1.2954697e-06,1.2954697e-06,1.2954697e-06
Zfp932,4.7683716e-06,-0.00011372566,-0.00014013052,1.3232231e-05,-0.00011408329,-0.00013148785,1.1265278e-05,-0.000254035,-9.524822e-05,-0.00012153387,-0.00025069714,-0.00010538101,-0.00011587143,-0.000228405
