,0
Gm45455,0.32267705
1700027J07Rik,0.096559785
Usf3,0.8727238
Vav3,0.27441394
Slc12a1,0.049749378
Prkg1,0.69645154
Nr6a1,0.5669044
Gm13371,0.0
Apob,0.23455289
Rhoh,0.06107121
Hsf2,0.883244
Pbx2,0.379625
Shisa9,0.23439087
Has2,0.54295164
Prdm4,0.5866529
Vmn1r220,0.0
Sall2,0.4584541
Adamts16,0.45741358
Tmprss11f,0.027329905
Neurod2,0.093459226
Ikzf2,0.5244989
Phb,0.5605995
Hoxa2,0.15072179
Ksr2,0.12814482
Olfr32,0.0035378467
Camta1,0.8146349
Fabp4,0.02417545
Mnx1,0.017968101
Slc34a1,0.010657642
Foxl1,0.10575549
Ndst4,0.27364913
Cd93,0.073476784
Gm20754,0.27940968
Fam25c,0.0037590584
Gbp8,0.13987081
Zbtb7c,0.44120216
Adamts5,0.6770797
Hesx1,0.011163907
Zfp750,0.07412392
Tspan8,0.09558834
Asic2,0.25840178
Nefl,0.24730459
Gm4724,0.02048457
Zfp53,0.69810385
E2f2,0.5174367
Nr4a2,0.66453934
Zxdc,0.4971758
Bpifb9a,0.009587792
Gm10542,0.0
Zfp248,0.730342
Vmn2r65,0.02639867
Hoxa6,0.2815052
Ccr7,0.06572802
Vcan,1.0498971
Zfp612,0.51316226
Adgrb3,0.53163314
Tshz3,0.5929799
Nrros,0.08294074
Gabrb3,0.3142185
Igfbp1,0.069731385
Tcfl5,0.20380552
Purg,0.88030016
Hmha1,0.26771516
Slc22a23,0.46617654
Zfp426,0.8372364
Ror1,0.92672515
Bpifc,0.03311775
Slc44a5,0.56874466
Rax,0.017124502
Cd7,0.0050252927
Tenm2,0.24180165
Zfp287,0.6782888
Neurod1,0.05773642
Slco2b1,0.0607796
Nfatc4,0.7672307
Myom1,0.24558938
Mlxipl,0.28933504
Gatad2b,0.9414214
Pmel,0.06397216
Tcf4,0.96731615
Gm2026,0.0028075755
Sycn,0.0018796916
Pirb,0.052181065
Hoxc5,0.49994475
Col25a1,0.78947747
Epsti1,0.047784876
5830411N06Rik,0.01914399
