,Gli2,Gli1,Gli3,Gli2_Gli1,Gli2_Gli3,Gli1_Gli3,Gli2_Gli1_Gli3
Etv5,-2.4523586e-05,5.0719827e-05,-0.00015930086,3.4816563e-05,-0.00017550215,-0.00011655688,-0.00012347102
E2f1,4.9859285e-05,9.545684e-05,-0.0002567768,0.00013682246,-0.00020247698,-0.00016975403,-0.0001257956
Irf3,2.0503998e-05,-2.0563602e-06,-3.156066e-05,1.8537045e-05,-1.296401e-05,-3.361702e-05,-1.5228987e-05
Zfp592,0.0012952089,5.364418e-06,-0.00017404556,0.0013061166,0.0011537969,-0.00017687678,0.0011656284
Kcnq3,0.0082165,-0.0011541843,0.00598073,0.007030964,0.0139575,0.004890561,0.01279366
Eya4,0.00010716915,0.00018510222,0.00064629316,0.00030574203,0.0007753074,0.0007966161,0.0009405613
Klk7,6.2864274e-08,1.51027925e-05,5.075708e-08,1.528347e-05,1.1269003e-07,1.51149e-05,1.528114e-05
Alb,0.00026842952,1.4275312e-05,-0.00024670362,0.00028315187,1.9073486e-05,-0.00022894144,3.6001205e-05
Sox17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cldn6,0.0010982491,-4.7769397e-05,-1.7270446e-05,0.0010388158,0.0010406375,-6.7561865e-05,0.0009857267
Tchh,2.026558e-06,5.6922436e-06,-1.8462539e-05,7.674098e-06,-1.7106533e-05,-1.28522515e-05,-1.1526048e-05
Foxb1,-2.2746623e-05,-3.658235e-06,-1.2949109e-05,-2.4951994e-05,-3.4041703e-05,-1.5307218e-05,-3.6228448e-05
Myo16,-0.0022079945,-0.0008060932,0.0029444695,-0.0030703545,0.0007174015,0.002090454,-0.00018692017
Cxcr2,1.4845282e-06,0.0,4.8112124e-06,1.4845282e-06,6.1336905e-06,4.8112124e-06,6.1336905e-06
Pdzrn3,0.006948054,0.0026506186,0.0035036206,0.009657502,0.010388255,0.0061380267,0.013062656
Ly6g,7.180497e-07,2.1356158e-05,-3.8696453e-06,2.228003e-05,-4.0344894e-06,1.7692335e-05,1.8176623e-05
Usp53,1.4305115e-05,-1.5258789e-05,-6.055832e-05,-6.7949295e-06,-4.5895576e-05,-7.545948e-05,-6.312132e-05
Zfp296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hey2,-0.00020040572,7.814914e-05,-0.00013457239,-0.00012592971,-0.00032535195,-5.325675e-05,-0.00024668872
Kcnh1,0.00091412663,0.0007392764,0.0030774474,0.0016284287,0.0040890872,0.0037994683,0.0047821105
Zfp683,1.9783154e-05,5.662441e-07,1.0982156e-05,2.0496547e-05,3.1683594e-05,1.1596829e-05,3.2382086e-05
Rimbp2,-0.004081905,0.00052160025,0.00065147877,-0.003534913,-0.0034726262,0.0011816621,-0.0029150248
2210017I01Rik,7.3014235e-07,-1.830631e-07,1.6392427e-05,6.0418097e-07,1.7308805e-05,1.6198144e-05,1.7143117e-05
Alx1,-0.00040081143,-7.5891614e-05,0.000101566315,-0.00048017502,-0.0002932623,2.6889145e-05,-0.0003728047
Ncf2,0.00036036968,-1.1324883e-06,0.00019931793,0.00035852194,0.0005966872,0.00019931793,0.000595063
Nxph1,0.0071566105,-0.00049328804,-0.0015542507,0.006767273,0.0050110817,-0.002010107,0.0046494007
Gm12606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp113,0.00012588501,7.867813e-06,-7.647276e-05,0.00013875961,5.4240227e-05,-6.508827e-05,6.9499016e-05
Il15,-0.00030857325,-6.2745064e-05,0.00060445815,-0.00037309155,0.0002773367,0.0005449094,0.0002185367
Rab27b,0.00017663464,8.6426735e-07,-5.118549e-06,0.00018101186,0.00016772747,-3.144145e-06,0.0001731962
Ifng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoxa9,2.2649765e-06,2.938509e-05,-0.00026637316,2.8073788e-05,-0.00026273727,-0.00023910403,-0.00023815036
Hpse2,0.00033181906,-0.0002863407,0.0031844378,6.258488e-05,0.003587395,0.0029059947,0.0033261776
Tubb1,2.724491e-05,4.0605664e-07,-7.756054e-06,2.8666109e-05,1.71531e-05,-6.221235e-06,1.8881634e-05
Elf5,1.9557774e-05,5.669892e-06,1.808256e-05,2.5808811e-05,3.6232173e-05,2.4229288e-05,4.134327e-05
Serpina1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd300lf,-1.09896064e-07,7.4505806e-08,-3.5762787e-07,-3.3527613e-08,-4.451722e-07,-2.8312206e-07,-3.6880374e-07
Tbx4,-3.5621226e-05,8.242205e-06,6.157905e-06,-2.7306378e-05,-2.6701018e-05,1.49887055e-05,-1.7115846e-05
Ereg,-4.613027e-05,2.1168962e-05,4.935451e-05,-2.2133812e-05,-3.4831464e-06,7.018726e-05,2.0476058e-05
Ovol2,-9.313226e-08,4.645437e-06,8.646399e-06,3.799796e-06,1.1250377e-05,1.3355166e-05,1.49048865e-05
Etv1,0.0011777282,0.00026726723,0.00014358759,0.0014514923,0.0012157559,0.00042966008,0.0015178025
Trpm2,1.7814338e-05,3.14191e-05,-7.428229e-06,4.864484e-05,7.2792172e-06,2.4795532e-05,3.9838254e-05
Ins1,0.0009673757,-4.172325e-07,0.00021806383,0.0009664388,0.0011966906,0.00021701842,0.0011953439
Krt17,3.6787242e-06,-3.5148114e-06,3.9460137e-06,2.5052577e-07,7.774681e-06,3.0733645e-08,3.8985163e-06
Mier1,-9.7215176e-05,-0.000109791756,-0.00012624264,-0.00020843744,-0.00023162365,-0.0002399683,-0.00034308434
Lyar,0.00021409988,1.0371208e-05,0.00019410253,0.00022485852,0.0003978312,0.00020414591,0.00040981174
Ccser1,-0.012937069,-0.0013070107,0.04087448,-0.0142092705,0.027492046,0.039417744,0.026115417
Pou5f2,3.3155084e-05,2.0205975e-05,9.74983e-05,5.362928e-05,0.00013540685,0.00011539459,0.00015382469
D930020B18Rik,0.00031660497,3.8824975e-05,0.0007009879,0.00035104156,0.0010594651,0.00073206425,0.0010864809
Slfn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tbr1,-1.47596e-05,-2.9876828e-05,-3.4309924e-05,-4.5515597e-05,-4.5649707e-05,-6.368011e-05,-7.543713e-05
Zfp583,0.00056266785,-3.0398369e-05,-5.7816505e-06,0.0005161762,0.0005851984,-4.1246414e-05,0.0005376935
Susd1,0.00047473237,-1.3716519e-05,-0.00037682056,0.00045640022,9.46261e-05,-0.00039123744,8.077547e-05
Zbtb4,-0.000223279,-8.904934e-05,0.00079396367,-0.0003105998,0.00057828426,0.00070649385,0.00049188733
Dlgap2,0.012903333,-0.003601551,0.020588756,0.009170175,0.03392601,0.016934514,0.030152678
Iqca,0.00018880144,5.8427453e-05,0.00029980764,0.00024701655,0.00047271326,0.00035606325,0.0005277917
Stat5a,3.5762787e-07,2.6971102e-05,4.61936e-07,2.7500093e-05,8.121133e-07,2.7634203e-05,2.8148293e-05
Nfe2l3,6.556511e-05,4.643202e-05,-0.00015211105,0.0001155138,-8.8870525e-05,-0.000101327896,-3.6120415e-05
Atp6v0d2,0.00014201552,-9.847805e-06,0.00013142452,0.00013267808,0.00026191957,0.00012037158,0.00025244616
Sctr,0.0012381971,0.000308007,0.00063338876,0.0015308559,0.0018721521,0.00093492866,0.0021616518
Ptprz1,0.012768745,-0.0007970333,0.009185314,0.011936188,0.021764517,0.008246422,0.020821333
Myo1g,2.1476299e-06,6.817281e-07,3.4235418e-06,2.907589e-06,5.7779253e-06,4.5336783e-06,6.8061054e-06
H2-Eb1,4.1164458e-07,6.221235e-07,4.9900264e-06,1.0356307e-06,5.6978315e-06,5.5618584e-06,6.2920153e-06
Gm43020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D5Ertd615e,-0.0013199449,-0.00015814602,0.00022500753,-0.0014937818,-0.0011070669,5.7071447e-05,-0.0012818575
Zbtb48,-5.7309866e-05,-5.364418e-06,2.3558736e-05,-6.310642e-05,-2.901256e-05,1.6182661e-05,-3.59416e-05
Qrfpr,-6.826408e-05,-2.592802e-06,7.146783e-05,-7.149577e-05,3.542751e-06,6.589852e-05,-7.543713e-07
4930544I03Rik,0.00024870038,-0.00033308566,0.0012220591,-8.8855624e-05,0.0014977604,0.000886932,0.0011606663
Negr1,-0.00027942657,0.005923271,0.03338766,0.0058174133,0.032177925,0.039215565,0.03827572
Zfp663,-1.7017126e-05,-7.2568655e-05,-0.00019446015,-9.265542e-05,-0.00020557642,-0.00026658177,-0.00028380752
Ptprn2,0.03426218,0.0013124943,0.019023895,0.035626173,0.053123474,0.020387173,0.05454445
Slc46a2,-2.423115e-05,1.3504177e-05,1.4156103e-06,-1.1201948e-05,-2.0185485e-05,1.2975186e-05,-8.359551e-06
Gfi1b,8.671731e-05,7.841736e-06,4.627928e-05,9.469688e-05,0.00013231114,5.434826e-05,0.00013962016
Zfp641,9.942055e-05,-1.1861324e-05,0.00011101365,8.72612e-05,0.0002310276,9.995699e-05,0.00021442771
Sntb1,-5.221367e-05,-0.0004248619,0.0012048334,-0.00045900047,0.0011104047,0.0007529557,0.0006914586
Fam65b,0.0033959746,-0.0002708435,0.003947079,0.0031042695,0.007233441,0.003685832,0.0069417357
Epb41,-0.0012598634,5.966425e-05,-0.00025439262,-0.0012025833,-0.0014209151,-0.0001912117,-0.0013689399
Krt16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otof,0.0005890727,3.9696693e-05,-0.00010338426,0.0006297827,0.00052681565,-6.645918e-05,0.00057059526
Plin1,4.0354207e-05,2.5331974e-07,1.9179657e-05,4.0473416e-05,5.96866e-05,1.9028783e-05,5.9209764e-05
Clec12a,0.000342533,3.9614737e-05,0.00019098818,0.00038157403,0.0005702786,0.00023247302,0.00061055645
Chn2,0.004960954,-0.0010053515,0.0038487911,0.003939867,0.009044349,0.0028780103,0.008040547
Prg3,-4.9965456e-07,3.4570694e-06,-8.267816e-07,3.1087548e-06,-1.351349e-06,2.5564805e-06,2.19699e-06
Tpm2,4.10825e-05,2.8312206e-07,-1.1220574e-05,4.093349e-05,2.6911497e-05,-1.1771917e-05,2.6881695e-05
Ifi207,5.3569674e-06,-2.9578805e-06,4.5523047e-06,2.2798777e-06,1.078099e-05,1.7397106e-06,8.009374e-06
Bmp5,0.0008165091,-0.00037014484,0.00040751696,0.00044167042,0.0011803955,5.4076314e-05,0.0008199513
Nfia,0.015122533,0.0002424717,0.013779163,0.015118957,0.02914989,0.013944626,0.029065728
Tmeff2,0.0041332245,-0.0023736954,0.0043432713,0.0017654896,0.008897305,0.0019118786,0.0064663887
Mef2a,-0.00061416626,0.00015366077,-6.6161156e-05,-0.0004605055,-0.00064468384,8.392334e-05,-0.0004981756
Duxbl1,-4.5783818e-05,6.534159e-06,3.144145e-06,-3.91528e-05,-4.247576e-05,1.0274351e-05,-3.463775e-05
Veph1,0.0051500797,0.000674963,0.006292045,0.00583148,0.011216998,0.006969869,0.011897564
Hlx,4.0382147e-06,-1.8626451e-08,3.9875507e-05,4.015863e-06,4.363805e-05,3.9853156e-05,4.3619424e-05
Sox13,0.00030365586,0.0005416274,-0.0012486577,0.00086063147,-0.0009458363,-0.00070264935,-0.0003978014
Junb,3.9488077e-07,3.5762787e-07,1.6763806e-06,7.4505806e-07,1.4528632e-06,2.0340085e-06,1.8179417e-06
