gene,spliced_change,unspliced_change,total_change,relative_change,wt_total_expr
Etv2,1.8579885e-07,4.047528e-05,4.0661078e-05,0.00071509887,0.056860678
Grin3a,-5.6773424e-06,-3.0696392e-05,-3.6373734e-05,-5.739572e-05,0.6337359
Dsp,-2.682209e-06,-3.296137e-05,-3.5643578e-05,-3.8203543e-05,0.93299127
Tspan10,-6.0165767e-06,-2.8830022e-05,-3.48466e-05,-0.0028024665,0.01243416
Pip5k1b,-4.261732e-06,-2.9861927e-05,-3.412366e-05,-3.880016e-05,0.879472
Gpld1,1.3820827e-06,2.734363e-05,2.8725713e-05,0.00015519187,0.18509795
Actn2,-2.2947788e-06,-2.6285648e-05,-2.8580427e-05,-2.8753055e-05,0.9939961
Tmem163,-3.2931566e-06,-2.4974346e-05,-2.8267503e-05,-4.459257e-05,0.633906
Myo18b,-3.427267e-06,-2.4408102e-05,-2.783537e-05,-3.192071e-05,0.87201583
Lncpint,-2.682209e-06,-2.4706125e-05,-2.7388334e-05,-6.6163404e-05,0.41394982
Thap4,-3.6805868e-06,-2.321601e-05,-2.6896596e-05,-4.79233e-05,0.56124246
Rassf5,-4.2170286e-06,-2.2649765e-05,-2.6866794e-05,-5.148145e-05,0.5218732
Zfp994,3.5613775e-06,2.2947788e-05,2.6509166e-05,8.663243e-05,0.30599576
Gm14410,-2.2649765e-06,-2.3335218e-05,-2.5600195e-05,-7.543149e-05,0.3393833
Lama4,-2.8908253e-06,-2.2679567e-05,-2.5570393e-05,-3.578924e-05,0.71447146
Slc16a10,-2.5331974e-06,-2.2262335e-05,-2.4795532e-05,-3.6926092e-05,0.6714907
Mical2,-2.7418137e-06,-2.1874905e-05,-2.4616718e-05,-2.2683173e-05,1.0852413
Gramd1b,-2.2053719e-06,-2.2262335e-05,-2.4467707e-05,-3.7292044e-05,0.6561105
Zfp383,-4.544854e-06,-1.9595027e-05,-2.4139881e-05,-6.697229e-05,0.36044574
Atp6v0a2,-3.3527613e-06,-2.0086765e-05,-2.3439527e-05,-4.182768e-05,0.560383
Prdm16,-3.1292439e-06,-2.0116568e-05,-2.3245811e-05,-4.7725312e-05,0.48707503
Vwa3a,-3.85195e-06,-1.9311905e-05,-2.3163855e-05,-0.00010384509,0.22306153
Nav2,-3.4570694e-06,-1.9669533e-05,-2.3126602e-05,-2.452183e-05,0.9431025
Trim55,-2.7418137e-06,-2.0325184e-05,-2.3066998e-05,-2.2085176e-05,1.044456
Kif26b,-1.758337e-06,-2.1278858e-05,-2.3037195e-05,-2.7368218e-05,0.8417498
Rela,-4.3213367e-06,-1.8283725e-05,-2.2605062e-05,-6.043414e-05,0.37404448
Fiz1,-4.8577785e-06,-1.7620623e-05,-2.2478402e-05,-7.339255e-05,0.30627626
Zfp59,-3.0770898e-06,-1.9222498e-05,-2.2299588e-05,-8.741427e-05,0.25510228
Slc8a1,-2.026558e-06,-2.014637e-05,-2.2172928e-05,-2.0640566e-05,1.0742402
Phb,-3.4868717e-06,-1.8507242e-05,-2.1994114e-05,-4.669963e-05,0.47096968
Obscn,-3.1888485e-06,-1.8715858e-05,-2.1904707e-05,-2.3904575e-05,0.9163394
Casz1,-3.0398369e-06,-1.8835068e-05,-2.1874905e-05,-2.4744068e-05,0.8840463
Palld,-2.861023e-06,-1.9013882e-05,-2.1874905e-05,-1.7696104e-05,1.2361423
Ccdc30,-3.7252903e-06,-1.8075109e-05,-2.1800399e-05,-0.00013067207,0.16683279
Stk32a,-2.4363399e-06,-1.9356608e-05,-2.1792948e-05,-6.9132104e-05,0.3152362
