gene,spliced_change,unspliced_change,total_change,relative_change,wt_total_expr
Nebl,-2.4050474e-05,-8.33869e-05,-0.00010743737,-0.00010843484,0.9908011
Tmod1,-1.1622906e-05,-8.714199e-05,-9.87649e-05,-0.00011258673,0.8772338
Ttn,-1.603365e-05,-7.981062e-05,-9.584427e-05,-7.618449e-05,1.2580547
Cacna1c,-1.1444092e-05,-8.392334e-05,-9.536743e-05,-8.760076e-05,1.0886598
Ldb3,-1.14142895e-05,-8.010864e-05,-9.152293e-05,-8.459288e-05,1.0819223
Slco3a1,-1.4841557e-05,-7.349253e-05,-8.833408e-05,-0.00010615918,0.83209074
Myo18b,-1.5348196e-05,-7.238984e-05,-8.773804e-05,-0.00010061517,0.87201583
Filip1,-1.1771917e-05,-7.4744225e-05,-8.651614e-05,-0.00010535818,0.821162
Kif26b,-9.655952e-06,-7.504225e-05,-8.46982e-05,-0.000100621575,0.8417498
Ctnna3,-7.95722e-06,-7.56979e-05,-8.365512e-05,-8.412601e-05,0.9944024
Palm2,-1.4334917e-05,-6.8962574e-05,-8.329749e-05,-9.954556e-05,0.8367774
Myl4,-1.180172e-05,-7.048249e-05,-8.228421e-05,-8.467593e-05,0.9717543
Trim55,-1.1175871e-05,-7.081032e-05,-8.198619e-05,-7.849654e-05,1.044456
Slc8a1,-9.417534e-06,-7.1287155e-05,-8.070469e-05,-7.512722e-05,1.0742402
Sphkap,-1.4811754e-05,-6.5624714e-05,-8.043647e-05,-9.761052e-05,0.8240552
Myh6,-2.2530556e-05,-5.7280064e-05,-7.981062e-05,-7.14481e-05,1.1170431
Smyd1,-1.347065e-05,-6.633997e-05,-7.981062e-05,-9.568233e-05,0.8341207
Kcnh7,-1.5169382e-05,-6.4373016e-05,-7.95424e-05,-9.8817756e-05,0.8049402
Palld,-1.424551e-05,-6.443262e-05,-7.867813e-05,-6.364811e-05,1.2361423
Myocd,-9.506941e-06,-6.908178e-05,-7.8588724e-05,-0.0001045756,0.75150144
Nexn,-1.0371208e-05,-6.7442656e-05,-7.7813864e-05,-7.757751e-05,1.0030465
Cap2,-6.377697e-06,-6.7681074e-05,-7.405877e-05,-0.000103022554,0.7188597
Asb2,-8.702278e-06,-6.505847e-05,-7.376075e-05,-8.652335e-05,0.85249513
