gene,spliced_change,unspliced_change,total_change,relative_change,wt_total_expr
Tbx20,-0.00012421608,-0.00044965744,-0.0005738735,-0.0007373422,0.7783
Ttn,-0.000110924244,-0.00042182207,-0.0005327463,-0.00042346827,1.2580547
Slc8a1,-6.958842e-05,-0.00046306849,-0.0005326569,-0.0004958452,1.0742402
Ryr2,-8.98242e-05,-0.00043684244,-0.00052666664,-0.0005187001,1.0153586
Erbb4,-5.2258372e-05,-0.00047129393,-0.0005235523,-0.00054188946,0.96616054
Kcnh7,-0.000102579594,-0.00037622452,-0.0004788041,-0.00059483177,0.8049402
Myl4,-8.785725e-05,-0.0003886521,-0.00047650933,-0.00049035985,0.9717543
Tnni1,-6.309152e-05,-0.0004121065,-0.00047519803,-0.0004459831,1.0655067
Nexn,-8.773804e-05,-0.0003849566,-0.00047269464,-0.00047125889,1.0030465
Ctnna3,-4.863739e-05,-0.00038826466,-0.00043690205,-0.00043936135,0.9944024
Ldb3,-7.1793795e-05,-0.0003631115,-0.0004349053,-0.00040197457,1.0819223
Nebl,-0.00012111664,-0.00031149387,-0.0004326105,-0.00043662696,0.9908011
Ccdc141,-0.00011461973,-0.0003156662,-0.00043028593,-0.00042748704,1.0065472
Rbm20,-3.9845705e-05,-0.00038963556,-0.00042948127,-0.00042349685,1.0141308
Jph2,-5.2928925e-05,-0.00037312508,-0.000426054,-0.00047974216,0.8880894
Gata4,-6.458163e-05,-0.00036114454,-0.00042572618,-0.00061074126,0.6970646
Prdm6,-7.253885e-05,-0.00035127997,-0.00042381883,-0.0010556692,0.4014693
Myocd,-6.225705e-05,-0.00034952164,-0.0004117787,-0.00054794125,0.75150144
Prox1,-6.28531e-05,-0.00034213066,-0.00040498376,-0.0005551824,0.7294606
Cacna1d,-7.170439e-05,-0.00033032894,-0.00040203333,-0.0006195594,0.6489019
Dpf3,-6.5386295e-05,-0.00033539534,-0.00040078163,-0.0005059553,0.7921284
Actn2,-4.8190355e-05,-0.00034862757,-0.00039681792,-0.00039921474,0.9939961
Tmem108,-7.036328e-05,-0.000320971,-0.0003913343,-0.00049364567,0.79274315
Myo18b,-8.2194805e-05,-0.00030836463,-0.00039055943,-0.00044788106,0.87201583
Unc45b,-7.838011e-05,-0.00030180812,-0.00038018823,-0.0005491258,0.6923517
Myh6,-0.000116467476,-0.0002514124,-0.00036787987,-0.0003293336,1.1170431
Arhgap31,-6.201863e-05,-0.00030490756,-0.0003669262,-0.00044993404,0.8155109
Sphkap,-8.481741e-05,-0.00028163195,-0.00036644936,-0.00044469023,0.8240552
Rassf5,-8.748472e-05,-0.00027695298,-0.0003644377,-0.00069832604,0.5218732
Unc13c,-4.258752e-05,-0.0003143847,-0.00035697222,-0.00080404105,0.44397253
Casz1,-7.70092e-05,-0.00027638674,-0.00035339594,-0.00039974815,0.8840463
Myom1,-6.958842e-05,-0.0002784729,-0.00034806132,-0.00035389754,0.9835086
Ano4,-4.4181943e-05,-0.00030311942,-0.00034730136,-0.00051093847,0.67973214
Mef2c,-8.08239e-05,-0.00026586652,-0.00034669042,-0.00047881034,0.72406614
Ppp1r14c,-3.1605363e-05,-0.00031363964,-0.000345245,-0.0004831626,0.7145523
Sh3bgr,-5.1677227e-05,-0.00028070807,-0.0003323853,-0.00048681832,0.6827706
Cap2,-3.6478043e-05,-0.00029468536,-0.0003311634,-0.0004606787,0.7188597
Mybpc3,-5.596876e-05,-0.00027424097,-0.00033020973,-0.00033904458,0.9739418
Pde3a,-5.814433e-05,-0.00026392937,-0.0003220737,-0.00040032156,0.80453736
Trim55,-5.5611134e-05,-0.00026637316,-0.0003219843,-0.00030827938,1.044456
Pakap,-3.8594007e-05,-0.00028204918,-0.0003206432,-0.00035590673,0.900919
Rbpms,-4.5090914e-05,-0.00027006865,-0.00031515956,-0.00033749887,0.9338091
