gene,spliced_change,unspliced_change,total_change,relative_change,wt_total_expr
Ankrd1,-0.000114798546,-0.000510782,-0.00062558055,-0.00097071764,0.6444515
Myh6,-0.0001628995,-0.00044584274,-0.00060874224,-0.0005449585,1.1170431
Asb2,-8.824468e-05,-0.00050854683,-0.0005967915,-0.0007000526,0.85249513
Ttn,-0.00010174513,-0.000490427,-0.00059217215,-0.00047070454,1.2580547
Actn2,-6.6280365e-05,-0.00051885843,-0.0005851388,-0.00058867305,0.9939961
Obscn,-0.00012385845,-0.00044873357,-0.000572592,-0.00062486884,0.9163394
Myo18b,-0.00010547042,-0.00043424964,-0.00053972006,-0.0006189337,0.87201583
Trim55,-7.599592e-05,-0.0004402995,-0.00051629543,-0.0004943199,1.044456
Sema3c,-0.00011584163,-0.0003941059,-0.00050994754,-0.00072737975,0.7010746
Palld,-0.000100672245,-0.00040787458,-0.00050854683,-0.00041139827,1.2361423
Myh7,-0.000102221966,-0.00039803982,-0.0005002618,-0.0005690493,0.8791183
Myl4,-7.772446e-05,-0.00042062998,-0.00049835443,-0.0005128399,0.9717543
Myom1,-8.383393e-05,-0.00041103363,-0.00049486756,-0.0005031654,0.9835086
Rspo3,-0.00012589991,-0.0003671199,-0.0004930198,-0.0011948767,0.41261137
Ldb3,-6.908178e-05,-0.00041645765,-0.00048553944,-0.00044877472,1.0819223
Mpped2,-9.030104e-05,-0.00039482117,-0.0004851222,-0.0007061896,0.6869573
Cacna1c,-6.189942e-05,-0.00042265654,-0.00048455596,-0.000445094,1.0886598
Bcl2,-8.508563e-05,-0.00038698316,-0.0004720688,-0.0005968499,0.7909337
Ctnna3,-4.529953e-05,-0.00042533875,-0.00047063828,-0.00047328748,0.9944024
Nebl,-0.00010627508,-0.000361979,-0.0004682541,-0.00047260144,0.9908011
Lama4,-7.6800585e-05,-0.0003812015,-0.0004580021,-0.00064103614,0.71447146
Filip1,-6.28829e-05,-0.0003926158,-0.0004554987,-0.0005547001,0.821162
Grin3a,-8.930266e-05,-0.00036415458,-0.00045345724,-0.0007155302,0.6337359
Cacnb2,-5.8233738e-05,-0.00039201975,-0.0004502535,-0.00049879507,0.9026822
Rassf5,-9.663403e-05,-0.0003453195,-0.00044195354,-0.0008468598,0.5218732
Smyd1,-7.18832e-05,-0.0003578663,-0.0004297495,-0.00051521254,0.8341207
Jph2,-4.7415495e-05,-0.00037688017,-0.00042429566,-0.00047776225,0.8880894
Slc8a1,-4.503131e-05,-0.0003784299,-0.0004234612,-0.00039419596,1.0742402
Slco3a1,-7.534027e-05,-0.00034549832,-0.0004208386,-0.00050576037,0.83209074
Mylk3,-6.9350004e-05,-0.00035005808,-0.00041940808,-0.0005807328,0.72220474
Palm2,-6.982684e-05,-0.000349164,-0.00041899085,-0.0005007195,0.8367774
Casz1,-8.252263e-05,-0.00032806396,-0.0004105866,-0.0004644401,0.8840463
Myl9,-4.518032e-05,-0.00034222007,-0.0003874004,-0.0004784716,0.8096621
3632451O06Rik,-7.162988e-05,-0.00030502677,-0.00037665665,-0.00076363795,0.49323973
Mical2,-6.276369e-05,-0.00030606985,-0.00036883354,-0.00033986312,1.0852413
Erbb4,-3.0726194e-05,-0.00033599138,-0.00036671758,-0.0003795617,0.96616054
Pakap,-3.644824e-05,-0.00032567978,-0.00036212802,-0.00040195396,0.900919
Tnni1,-4.3541193e-05,-0.00031667948,-0.00036022067,-0.0003380745,1.0655067
Mybpc3,-5.9723854e-05,-0.0003002882,-0.00036001205,-0.0003696443,0.9739418
Sh3bgr,-4.8816204e-05,-0.0003080368,-0.000356853,-0.0005226542,0.6827706
Cap2,-3.220141e-05,-0.00030899048,-0.0003411919,-0.00047462925,0.7188597
Sorbs2,-6.54459e-05,-0.00027310848,-0.00033855438,-0.00033002745,1.025837
Cacna1d,-4.8354268e-05,-0.0002757609,-0.00032411516,-0.00049948244,0.6489019
Syne1,-5.9500337e-05,-0.0002641976,-0.00032369792,-0.00071854616,0.45049
Pip5k1b,-5.1379204e-05,-0.000271976,-0.0003233552,-0.00036766962,0.879472
Myocd,-3.9309263e-05,-0.00028192997,-0.00032123923,-0.00042746315,0.75150144
Prickle1,-3.440678e-05,-0.00028535724,-0.00031976402,-0.00045434837,0.7037859
Vcan,-5.2154064e-05,-0.0002667606,-0.00031891465,-0.00041336915,0.7715007
Il15,-4.1276217e-05,-0.00027427077,-0.000315547,-0.00067022716,0.47080594
Grhl1,-6.8083405e-05,-0.00024664402,-0.00031472743,-0.0006328464,0.49732032
Pgm5,-2.0444393e-05,-0.0002911687,-0.00031161308,-0.00036703557,0.84899956
Unc13c,-3.1143427e-05,-0.00027438998,-0.0003055334,-0.00068818073,0.44397253
Acta2,-5.1885843e-05,-0.00025063753,-0.00030252337,-0.0005006606,0.6042483
Myl7,-6.937981e-05,-0.0002322197,-0.0003015995,-0.0004138456,0.7287729
Tmem163,-5.017221e-05,-0.00024938583,-0.00029955804,-0.000472559,0.633906
