gene,spliced_change,unspliced_change,total_change,relative_change,wt_total_expr
Etv2,-3.8971193e-06,-0.0006511025,-0.00065499963,-0.011519358,0.056860678
Gpld1,-3.6830083e-05,-0.0005955398,-0.0006323699,-0.0034164048,0.18509795
Pip5k1b,-5.5640936e-05,-0.00040709972,-0.00046274066,-0.00052615727,0.879472
Zfp189,-5.570799e-05,-0.00037261844,-0.00042832643,-0.0014936049,0.2867735
Zfp637,-7.214397e-05,-0.00034744665,-0.00041959062,-0.002583569,0.16240726
Klf7,-8.845329e-05,-0.0003299415,-0.0004183948,-0.0007211345,0.5801896
Zfp683,-5.925633e-05,-0.00035699084,-0.00041624717,-0.010038889,0.04146337
Nkx2-6,-3.488455e-05,-0.00037946552,-0.00041435007,-0.006900931,0.060042534
Zgpat,-4.2028725e-05,-0.00036592782,-0.00040795654,-0.0011609899,0.35138673
Cyp26b1,-3.0234456e-05,-0.00037284195,-0.0004030764,-0.002863856,0.14074594
Stat2,-6.534159e-05,-0.0003209561,-0.0003862977,-0.00091325183,0.42299134
Zbtb37,-4.968047e-05,-0.00033512712,-0.0003848076,-0.0008421477,0.4569359
Fstl4,-3.1366944e-05,-0.0003453493,-0.00037671626,-0.0005487814,0.6864595
Dnajc1,-5.51641e-05,-0.00031086802,-0.00036603212,-0.00057749613,0.63382596
Foxn3,-4.2423606e-05,-0.00032141805,-0.00036384165,-0.00051604985,0.70505124
Zfp128,-4.3787062e-05,-0.00031764805,-0.00036143512,-0.0012613926,0.28653648
Timp3,-6.6265464e-05,-0.00029467046,-0.00036093593,-0.0008665087,0.41654035
Gm14443,-4.964322e-05,-0.00030565262,-0.00035529584,-0.0015106092,0.23520027
Capn15,-5.9336424e-05,-0.0002939701,-0.00035330653,-0.0005970746,0.59172916
Stat5b,-3.390014e-05,-0.00031733513,-0.00035123527,-0.0005314112,0.66094804
Zfp987,-5.1311217e-05,-0.00029727444,-0.00034858566,-0.006838591,0.050973218
Ntn1,-3.6507845e-05,-0.00031018257,-0.00034669042,-0.00082455936,0.42045528
Epha4,-6.2927604e-05,-0.0002834797,-0.0003464073,-0.0008385065,0.41312408
Zkscan5,-5.8606267e-05,-0.00028713048,-0.00034573674,-0.0009593981,0.36036828
Zfp384,-4.8950315e-05,-0.0002952814,-0.00034423172,-0.0007559439,0.45536667
Zfp641,-5.890429e-05,-0.00028095394,-0.00033985823,-0.0017214043,0.1974307
Carm1,-4.647672e-05,-0.00028663874,-0.00033311546,-0.0007526694,0.4425786
Hmgxb4,-5.8546662e-05,-0.0002744943,-0.00033304095,-0.00078463985,0.42445064
Cux1,-4.1514635e-05,-0.0002899468,-0.00033146143,-0.0003961008,0.8368107
Zfp985,-4.402548e-05,-0.00028591976,-0.00032994524,-0.0052192137,0.06321733
Tcf19,-5.4836273e-05,-0.0002720058,-0.00032684207,-0.001444795,0.22622027
Srebf2,-5.5640936e-05,-0.00026720762,-0.00032284856,-0.00049884804,0.64718807
