,Gli2_Gli1_Gli3,Gli2_Gli1,Gli1_Gli3,Gli2_Gli3,Gli1,Gli2,Gli3
Smarcc1,0.03620464213154856,0.02842920183155909,0.007153727124137409,0.034073057002820054,0.0005005994208172551,0.02648332336782114,0.006418976457459544
Tacr1,0.8731671718926168,0.5416342568983338,0.8410250800206838,0.359407138036318,0.5090848269755123,0.028423180143722887,0.33162148353766
Slit1,2.469388126652027,1.0607895608126825,2.641928509398301,1.246072729646594,1.235841246202434,0.17644687751063293,1.4216825054091176
Gp1ba,0.015313836336228643,0.04652776908781427,0.012129375812045297,0.06490170837391335,0.04968114107681823,0.0031444885148525126,0.06171280630340957
Tcf7,0.011681151434196207,0.015182131613908776,0.013270057357727552,0.024890615124894974,0.012987286309165689,0.0007136611406591773,0.024466458552052178
Plcb1,0.7770231639329306,0.6248210396213726,0.5702360968593417,0.3580758952197866,0.42118902822760745,0.20210192440924543,0.15232073639988183
E2f3,0.19720656913637058,0.11850920348758871,0.008473663330989948,0.2661807516809625,0.06885928713813357,0.18795734795677352,0.07638504830604514
Lta,0.009062282766187322,0.0069208044988956045,0.006403162353270813,0.005672790391879329,0.00403477225711499,0.0029994879658654062,0.0028576682155857856
Slc4a4,0.2967365814403067,0.1539733595973912,0.26837078373546264,0.17284898332726437,0.1265504548507897,0.028304696858419874,0.14432601726596198
Lama3,0.1433810608510946,0.10541519363107435,0.140036337838081,0.04300708263021825,0.10177297905173222,0.003513571801587289,0.03944527197897341
Cdh11,0.23601114989142852,0.1267920146284349,0.0732665758415332,0.27106868346782537,0.034742374247721405,0.16134530173875253,0.10921913526299361
Stab1,0.012113327541777522,0.012211650264809939,0.009350466414672843,0.0026891194807289126,0.009040751024816373,0.0026743712042402315,0.0003146318955134006
Kcnmb2,1.0090786210692562,0.603420040883514,0.22321730968423342,1.1740978505515265,0.17522488597016536,0.7687194962453965,0.3960834515177101
Id2,0.00525244354118861,0.005575119370634101,0.004902878059289326,0.010038799572674468,0.004938731129731423,0.010074652643116563,9.859535724241798e-05
Ccl5,0.002525992804154712,0.00015266989614859988,0.002553750889868516,0.0028035744064202565,0.00012491172847077037,5.5516327904384054e-05,0.0028452116840164635
Ddit3,0.09827580192697744,0.13111430530066104,0.06775437449581075,0.0036931105982389092,0.1003709355467949,0.029562639337648758,0.033175852367872814
Smad7,0.018850539009443227,0.023631687762111765,0.011625116372957836,0.0026553707448145176,0.016284051245035003,0.006973588560892717,0.004025645531754362
Emp1,0.06429135527549501,0.042390048466714465,0.020796934463074294,0.06329613300424687,0.00369837433125586,0.04670481840494181,0.021740790979537808
Id1,0.0018880462186066462,0.0012385582675077421,0.0018628722041524523,0.0007099053560312352,0.0012133843341445134,2.013915885422791e-05,0.0006897661985285233
Gna14,0.3121436314510189,0.5355529408516381,0.0661157518633314,0.021966089109539923,0.2925570936611257,0.2446717757105117,0.22709380055319053
Dcn,0.20815840304333552,0.18039587394900986,0.22895934220623082,0.4570996899977978,0.261030960622088,0.43170111975288766,0.02482153419174268
Ppard,0.18426726695807347,0.15004523276789158,0.2058390827745667,0.013326089362441357,0.17110451260265724,0.021735155737247623,0.034988024107814174
Adam12,0.253157178593181,0.0975175900598227,0.03607089269406592,0.3671379840118408,0.12063019984291812,0.21448261531463053,0.1548584868539853
Mep1a,0.12955188450082256,0.09940866227078245,0.09726337779475375,0.06432738280713393,0.06829811307004935,0.031079347469183578,0.03214808844371626
Msx1,0.009494427003105894,0.009691142626662479,0.0014117246796959521,0.010721007540932788,0.0013307240593869035,0.01096400933973584,0.00011571513681433253
Myl9,0.019733456288394492,0.017999490261681114,0.006053536940324059,0.01512233359232159,0.005194226260997346,0.013066126447026089,0.001442414450206032
Calcrl,0.044661181489550394,0.05659664003972924,0.0803110502711596,0.05279936620710196,0.022108190552673865,0.0444882040537185,0.09642268750388325
Hmgb2,0.11461631860066818,0.11426058980445541,0.11740738473667651,0.0012952026511696805,0.11538249513066708,0.0007205705229987991,0.0030464628014793466
Cxcl10,0.07378250452721496,0.03295276208432023,0.06304945777790606,0.051937199597672526,0.021086887221773102,0.011861073837091387,0.04121375489927511
E2f4,0.006893488346488144,0.0021945892909752173,0.0004513066533832862,0.011061437891496136,0.004176798896519745,0.006335991672232586,0.0046104073219646645
Irf1,0.0037229948597124196,0.010801281284107057,0.010838051823357304,0.007372449134447231,0.0035207581893336374,0.0139727216331067,0.006885242604744679
Tgif1,0.013929422719938706,0.003830822126308223,0.003249275616932035,0.020381819598726408,0.0070062503786540815,0.010763225388166119,0.009793981205872476
Ahr,0.011137630213581438,0.006187572190428958,0.0005178728957382783,0.029693623040925925,0.017890155318620475,0.012099394149913989,0.017648032383016807
Il18rap,0.038366524971623,0.03405028915291393,0.030680429385966476,0.01099840387097164,0.026357801361272106,0.00741752818406697,0.003516931312691337
Ptpre,0.06513773772310315,0.059369574050594856,0.05771806031410588,0.013552146241341503,0.052484209789441585,0.0080025668871396,0.005003122429384526
Cxcl15,0.5669034353827812,0.5726801553007027,0.31089576795981744,0.256485480320952,0.3207952340001876,0.252975349243065,0.007632876674124395
Sparc,0.0009877499027542886,0.007555645487482625,0.029093725065788546,0.033391078583530825,0.03265988639049445,0.0250144455668718,0.005349242847926044
Dab2,0.027845195022638807,0.09689013964491734,0.001943594590604754,0.03785832721347378,0.06722943960773102,0.031576451154177475,0.0698134741555061
Cebpg,0.016662628330542464,0.006310446113992985,0.008674480333523419,0.018435654421662468,0.0019382537802440476,0.007950018185839815,0.01075254278171638
Mxd1,0.035173748328011976,0.024465391013329518,0.005379514750205138,0.03948918401600563,0.004746133681341661,0.028704819556210605,0.010058087689744765
Mest,0.014988242601587511,0.02973004216388002,0.0038086716451430722,0.0005376948094356128,0.017251040941343623,0.01259101976073619,0.011762074308787698
Rara,0.016492857057717383,0.014914053301653773,0.017067992803608864,0.0005864127155667839,0.015224175832908107,0.0006427985477805293,0.0008457875588859706
Nfyb,0.01323027404717723,0.006194326812933301,0.00626165610022629,0.013589365524835433,0.0006396315804416163,0.0065421966171977965,0.007114498571465256
Tcf19,0.0034840705965102246,0.0013965377388426463,0.005535235657921467,0.002669423611472866,0.000581890714755263,0.001294706909644255,0.004240528553027084
Prrx1,0.31712787791752883,0.3291422042143277,0.2917859330261799,0.004560395446235808,0.30459399528228975,0.012353476124969348,0.01184115344102688
