,0
Mier1,0.80365765
Lyar,0.36421576
Ccser1,0.8713374
Pou5f2,0.21179976
D930020B18Rik,0.020101335
Slfn1,0.00064263545
Tbr1,0.050988343
Zfp583,0.61377096
Susd1,0.26124653
Zbtb4,0.47512627
Dlgap2,0.66997623
Iqca,0.01871654
Stat5a,0.0975246
Nfe2l3,0.48177403
Atp6v0d2,0.012674196
Sctr,0.13354385
Ptprz1,0.35727912
Myo1g,0.016256265
H2-Eb1,0.05125696
Gm43020,0.0033545145
D5Ertd615e,0.20244884
Zbtb48,0.26933163
Qrfpr,0.17919362
4930544I03Rik,0.090228684
Negr1,0.5493177
Zfp663,0.37664786
Ptprn2,1.102302
Slc46a2,0.06732626
Gfi1b,0.010586887
Zfp641,0.5844575
Sntb1,0.02926867
Fam65b,0.15216999
Epb41,0.58028066
Krt16,0.0
Otof,0.20086
Plin1,0.02422249
Clec12a,0.016723128
Chn2,0.60985047
Prg3,0.002821932
Tpm2,0.104943104
Ifi207,0.065720245
Bmp5,0.07185644
Nfia,0.72144854
Tmeff2,0.75163585
Mef2a,1.01179
Duxbl1,0.034191664
Veph1,0.021793583
Hlx,0.019612819
Sox13,0.22052422
Junb,0.0681721
Aox3,0.012519022
Tulp3,0.628915
Zfp14,0.40662217
Pard3b,0.27180707
Gm31784,0.050395668
Ptch1,0.48912317
Zfp30,0.43573248
Hopx,0.03601542
Msr1,0.07276621
Usp32,1.0310246
Nfil3,0.40446183
Lcn3,0.0018122662
Zfp707,0.28035983
Hspa1b,0.13940282
Myb,0.060396895
Fbn2,0.61290073
Zfp977,0.4365837
Kcnq5,0.26752424
Crtam,0.012806485
Rbpjl,0.004849227
Cntnap5c,0.34459457
Dcpp3,0.007482566
Zfp979,0.124181755
RP23-384F19.1,0.050154444
Gm5141,0.3746711
Nkx3-2,0.0045969193
Pbx1,1.0444146
Grxcr1,0.022583248
2310057N15Rik,0.0
Cldn5,0.088976346
Gp6,0.012793843
Ccdc175,0.14184113
Slc39a8,0.13883924
Fam198b,0.049619928
Themis,0.05452068
Cntn2,0.19750996
Lce1c,0.0
Gfra1,0.659554
Gm2007,0.0
Zbtb45,0.24750835
Onecut2,0.7833776
