marker,marker_type,abs_change
Epha4,Atrial,0.0003464073
Ror1,Ventricular,0.00031338632
Tmem163,Atrial,0.00030724704
Dkk3,Atrial,0.00029549003
Rgs6,Atrial,0.00027179718
Prdm16,Ventricular,0.00026378036
Ryr3,Atrial,0.00026141107
Myh7b,Ventricular,0.00025436282
Tnni3k,Ventricular,0.00024697185
Mast4,Atrial,0.00024214387
