marker,marker_type,abs_change
Myh7,Ventricular,0.0006249249
Mpped2,Ventricular,0.00049224496
Vsnl1,Atrial,0.00043733418
Igfbp5,Atrial,0.00043717027
Plcb1,Atrial,0.0004349798
Kcnq3,Atrial,0.00042583048
Meis2,Ventricular,0.0004004091
Myl2,Ventricular,0.00039047003
Cacna1d,Atrial,0.00037319958
Trabd2b,Atrial,0.00037252903
