marker,marker_type,abs_change
Ctnna3,Ventricular,0.00035333633
Cacna1c,Ventricular,0.00032114983
Palld,Ventricular,0.00031715631
Erbb4,Atrial,0.00031282008
Trim55,Ventricular,0.0002914667
Slc8a1,Ventricular,0.00028446317
Igfbp5,Atrial,0.000266999
Myh6,Atrial,0.00024306774
Rgs6,Atrial,0.0002208054
Actn2,Ventricular,0.00017699599
