marker,marker_type,abs_change
Rgs6,Atrial,0.00081568956
Tmem163,Atrial,0.0007148087
Myh6,Atrial,0.0006867051
Arhgap31,Atrial,0.00065648556
Kcnh7,Atrial,0.00065621734
Actn2,Ventricular,0.0005275905
Tbx20,Atrial,0.0004990399
Dsp,Ventricular,0.00047639012
Zfpm2,Ventricular,0.0004656911
Myh7b,Ventricular,0.00045982003
