marker,marker_type,abs_change
Dkk3,Atrial,0.0003926754
Mast4,Atrial,0.00019615889
Ror1,Ventricular,0.00019129366
Myh7,Ventricular,0.00018239021
Tmem163,Atrial,0.00018174946
Prkg1,Atrial,0.000173226
Nckap5,Ventricular,0.00017088652
Tnnt2,Ventricular,0.00016865134
Ttn,Ventricular,0.00016659498
Tmem71,Ventricular,0.00015439838
