marker,marker_type,abs_change
Actn2,Ventricular,0.00019702315
Ttn,Ventricular,0.00018388033
Myl4,Atrial,0.00017488003
Erbb4,Atrial,0.00017105043
Myh7,Ventricular,0.00016620755
Myl2,Ventricular,0.00015997887
Myocd,Ventricular,0.00015701354
Mpped2,Ventricular,0.00015544891
Tnni1,Ventricular,0.00015246868
Ctnna3,Ventricular,0.00014987588
