marker,marker_type,abs_change
Myl2,Ventricular,0.000464648
Tnni1,Ventricular,0.0004233718
Trim55,Ventricular,0.00037121773
Myh7b,Ventricular,0.00036251545
Actn2,Ventricular,0.00036245584
Kcnh7,Atrial,0.00032752752
Ror1,Ventricular,0.00030192733
Zfpm2,Ventricular,0.00029450655
Irx4,Ventricular,0.000293985
Tnni3k,Ventricular,0.00029031932
