marker,marker_type,abs_change
Myh6,Atrial,0.0011274815
Kcnh7,Atrial,0.0010567605
Actn2,Ventricular,0.0009946227
Tmem163,Atrial,0.00089110434
Ttn,Ventricular,0.00088846684
Tnni1,Ventricular,0.0008095801
Erbb4,Atrial,0.00078107417
Myl7,Atrial,0.00074857473
Cacna1c,Ventricular,0.0007009804
Myl4,Atrial,0.0006991625
