marker,marker_type,abs_change
Myh6,Atrial,0.0011026263
Myocd,Ventricular,0.0008611381
Tnni1,Ventricular,0.0008022189
Ttn,Ventricular,0.000785172
Cacna1d,Atrial,0.00078231096
Erbb4,Atrial,0.00077843666
Cacna1c,Ventricular,0.0007725656
Actn2,Ventricular,0.00072962046
Myl7,Atrial,0.00069472194
Tmem163,Atrial,0.0006736219
