marker,marker_type,abs_change
Kcnh7,Atrial,0.0003684163
Tbx20,Atrial,0.00035750866
Erbb4,Atrial,0.0002847761
Ccdc141,Atrial,0.00027617812
Slc8a1,Ventricular,0.00026398897
Dsp,Ventricular,0.00026112795
Tnni1,Ventricular,0.00025042892
Nrp1,Ventricular,0.00024396181
Myh6,Atrial,0.00021904707
Ctnna3,Ventricular,0.00021830201
