marker,marker_type,abs_change
Mast4,Atrial,0.00050127506
Dkk3,Atrial,0.0004271418
Esr1,Atrial,0.00035266578
Zfpm2,Ventricular,0.00034181774
Rgs6,Atrial,0.000323236
Mpped2,Ventricular,0.00026506186
Meis2,Ventricular,0.00024856627
Ldha,Ventricular,0.00023889542
Mybpc3,Ventricular,0.00022268295
Prdm16,Ventricular,0.0002168566
