marker,marker_type,abs_change
Erbb4,Atrial,0.00041623414
Myh6,Atrial,0.0003761053
Arhgap31,Atrial,0.00035095215
Slc8a1,Ventricular,0.0003451109
Ctnna3,Ventricular,0.0003401935
Kcnh7,Atrial,0.00033721328
Myl4,Atrial,0.00032907724
Tmem163,Atrial,0.00031113625
Rgs6,Atrial,0.00030708313
Tbx20,Atrial,0.00030624866
