marker,marker_type,abs_change
Myh6,Atrial,0.0008428097
Tmem163,Atrial,0.00075119734
Rgs6,Atrial,0.000721544
Erbb4,Atrial,0.0006647259
Ctnna3,Ventricular,0.00062435865
Actn2,Ventricular,0.00061160326
Palld,Ventricular,0.00059717894
Arhgap31,Atrial,0.00055769086
Kcnh7,Atrial,0.000531435
Trim55,Ventricular,0.00051659346
