,0
Cd300lf,0.017921852
Tbx4,0.45876816
Ereg,0.09820273
Ovol2,0.06292169
Etv1,0.6268379
Trpm2,0.030697776
Ins1,0.0029495077
Krt17,0.041611172
Mier1,1.0850233
Lyar,0.5028264
Ccser1,0.709019
Pou5f2,0.25808996
D930020B18Rik,0.09782401
Slfn1,0.0073060263
Tbr1,0.09919984
Zfp583,0.53055966
Susd1,0.17741837
Zbtb4,0.5820439
Dlgap2,0.19236326
Iqca,0.036388338
Stat5a,0.2805547
Nfe2l3,0.1775563
Atp6v0d2,0.008286375
Sctr,0.13133524
Ptprz1,0.38723823
Myo1g,0.022813685
H2-Eb1,0.033225514
Gm43020,0.027704803
D5Ertd615e,0.068394095
Zbtb48,0.32683674
Qrfpr,0.04994004
4930544I03Rik,0.13857527
Negr1,0.6529038
Zfp663,0.24395546
Ptprn2,0.14129311
Slc46a2,0.032222223
Gfi1b,0.03786618
Zfp641,0.18909161
Sntb1,0.41326773
Fam65b,0.34819025
Epb41,0.8842575
Krt16,0.0219279
Otof,0.19957794
Plin1,0.029868172
Clec12a,0.013688408
Chn2,0.6058621
Prg3,0.012222355
Tpm2,0.33473614
Ifi207,0.019046012
Bmp5,0.77596074
Nfia,1.2718879
Tmeff2,0.5639104
Mef2a,1.1560688
Duxbl1,0.05341057
Veph1,0.30441853
Hlx,0.3126674
Sox13,0.33549985
Junb,0.060091626
Aox3,0.11185181
Tulp3,0.74187285
Zfp14,0.47770515
Pard3b,1.0945681
Gm31784,0.01791606
Ptch1,0.64709187
Zfp30,0.43698066
Hopx,0.10680791
Msr1,0.043597877
Usp32,1.0075547
Nfil3,0.33260325
Lcn3,0.012834923
Zfp707,0.16709897
Hspa1b,0.101062916
Myb,0.06997944
Fbn2,1.2300136
Zfp977,0.44525346
Kcnq5,0.73432213
Crtam,0.018524094
Rbpjl,0.045141194
Cntnap5c,0.08955167
Dcpp3,0.003894071
Zfp979,0.19309619
RP23-384F19.1,0.04778476
Gm5141,0.7420106
Nkx3-2,0.05280799
Pbx1,1.1444801
Grxcr1,0.016288163
2310057N15Rik,0.0
Cldn5,0.030741759
Gp6,0.021068586
Ccdc175,0.051866263
Slc39a8,0.2590379
Fam198b,0.30465776
Themis,0.017285261
Cntn2,0.2563395
Lce1c,0.004267989
Gfra1,0.38479695
Gm2007,0.0018393452
Zbtb45,0.29813778
Onecut2,0.062180806
Rhag,0.09763917
Selenop,0.29996505
Cdh16,0.018297588
Zfp940,0.30025634
Limch1,0.77211815
Sele,0.021314466
Obox8,0.0
Mmp8,0.008743374
Tspear,0.08294909
Figla,0.020591151
Zfp787,0.39529282
Zfp616,0.025080204
