names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000052736,268826.0,9.933443,2.3820545721297433e-268,9.294776940450258e-265
ENSMUSG00000057903,245618.0,8.939903,4.4959472786448835e-171,8.771593140636167e-168
ENSMUSG00000104553,300211.0,4.15678,4.049854641486296e-139,5.267510937026509e-136
ENSMUSG00000090383,283152.0,4.375025,7.206400293380183e-127,7.029843486192369e-124
ENSMUSG00000079595,234014.0,8.754258,1.0663525686313571e-122,8.32181544559911e-120
ENSMUSG00000044312,297990.0,2.8822427,6.583036522526858e-98,4.281168085149966e-95
ENSMUSG00000024903,246498.0,5.2883477,1.4707704687690477e-94,8.198494813052606e-92
ENSMUSG00000048377,255171.0,4.705873,8.655172089937737e-81,4.2215601868671314e-78
ENSMUSG00000066797,244536.5,5.1257505,2.0822029480543566e-79,9.02750655923122e-77
ENSMUSG00000098590,266436.0,3.4436343,9.472022505330798e-72,3.695983181580077e-69
ENSMUSG00000003484,342422.0,1.8478161,2.9503944464844775e-69,1.0465853754711301e-66
ENSMUSG00000086250,290228.0,4.15605,9.10949096347105e-68,2.9621028116220035e-65
ENSMUSG00000095028,367956.0,2.4580214,1.694057779644437e-66,5.084779581671226e-64
ENSMUSG00000050675,348460.0,1.7152035,2.048324282811372e-64,5.708972393949981e-62
ENSMUSG00000047026,323232.5,3.124924,1.9645649201387237e-63,5.1104882122542e-61
ENSMUSG00000054446,364501.5,0.33467945,2.624779979819974e-60,6.401182175785963e-58
ENSMUSG00000029282,273569.0,4.386505,1.442234433519037e-57,3.310352211524284e-55
ENSMUSG00000029306,379323.0,1.9234222,9.276862663136855e-57,2.011017672864445e-54
ENSMUSG00000042817,361222.0,2.3094618,1.687617576918554e-56,3.4658335711243146e-54
ENSMUSG00000021675,331412.0,2.4901001,5.2266314543262775e-56,1.0197157967390567e-53
ENSMUSG00000057163,243013.0,-0.4898675,3.2555652933218843e-55,6.049150368829521e-53
ENSMUSG00000004552,378860.0,1.9674377,1.581804514553657e-54,2.805546007176532e-52
ENSMUSG00000058589,380154.0,1.1887057,1.3952141995455297e-52,2.3670112202724593e-50
ENSMUSG00000063531,379139.0,1.4188358,5.3132496663353015e-52,8.638458415850146e-50
ENSMUSG00000053063,342346.0,1.936347,1.1810718881074691e-51,1.843417002958138e-49
ENSMUSG00000026418,378018.0,0.5294654,2.3060931071242717e-51,3.4609135784611184e-49
ENSMUSG00000061086,377867.0,0.5946606,2.808292567925157e-51,3.953843720265561e-49
ENSMUSG00000026904,377381.0,1.6648357,2.8372020545216737e-51,3.953843720265561e-49
ENSMUSG00000026751,323409.0,1.0030578,4.1210679095820395e-51,5.544967925237627e-49
ENSMUSG00000075184,375087.0,1.9441338,5.91412407951e-51,7.69230405274934e-49
ENSMUSG00000030359,374978.0,1.7134663,1.1783629220539094e-50,1.4832168135014048e-48
ENSMUSG00000042179,362880.0,1.698817,2.2529772293429243e-50,2.747224109030028e-48
ENSMUSG00000026602,291436.0,4.411273,3.1180470031317386e-50,3.6868543655212254e-48
ENSMUSG00000026414,375974.0,0.6791334,3.272739982565516e-50,3.755950415285484e-48
ENSMUSG00000049336,375852.0,1.2807419,3.83043363644156e-50,4.270386299827133e-48
ENSMUSG00000060913,375256.0,0.40600085,8.249030822364071e-50,8.94103285246239e-48
