names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000074735,293740.0,28.127426,0.0,0.0
ENSMUSG00000059762,321979.0,5.6133175,2.7349278620044733e-213,5.3358442587707275e-210
ENSMUSG00000024497,406426.0,4.186069,3.868862674496532e-188,5.0321007186284894e-185
ENSMUSG00000094878,270588.0,4.6030183,1.2424802927380334e-129,1.2120395255659515e-126
ENSMUSG00000049280,282270.5,7.4857874,7.12195809166585e-128,5.557976094736028e-125
ENSMUSG00000021362,283279.0,5.0277452,6.1529721280297e-116,4.0014828739286476e-113
ENSMUSG00000042801,237636.0,8.461999,1.1614016369460722e-102,6.473984553376534e-100
ENSMUSG00000091490,315952.0,1.7768272,3.1717861482783614e-99,1.5470386938227707e-96
ENSMUSG00000055874,266796.0,5.781926,2.4448835848979e-95,9.686319352168132e-93
ENSMUSG00000028244,314207.0,3.342546,2.4823986038360153e-95,9.686319352168132e-93
ENSMUSG00000041052,342168.0,2.1636145,7.505472628778842e-89,2.6623958361359132e-86
ENSMUSG00000066652,274346.0,0.45755237,1.0944107411460817e-84,3.5586589266266755e-82
ENSMUSG00000090894,270155.0,3.1263318,1.791567348868186e-82,5.377458304064355e-80
ENSMUSG00000098590,278937.0,3.0900528,2.8313987527244344e-80,7.891512809379102e-78
ENSMUSG00000048699,288782.5,2.0458906,2.155163747621546e-79,5.606299295479515e-77
ENSMUSG00000021675,366564.0,1.7872497,5.3598661821948676e-79,1.3071373651827734e-76
ENSMUSG00000006389,399275.0,2.9491556,1.0990193412854831e-76,2.5225726292329145e-74
ENSMUSG00000063672,294666.5,2.2069762,3.5177418358631926e-75,7.625682579743432e-73
ENSMUSG00000045699,346954.0,3.916154,1.4790790190991486e-69,3.037561227644673e-67
ENSMUSG00000022157,354956.0,2.3771586,2.137358287955171e-68,4.169986019800539e-66
ENSMUSG00000075069,274890.0,2.8188903,3.148309422337926e-68,5.84985874569647e-66
ENSMUSG00000024903,247983.5,4.897598,4.091059111163651e-68,7.256051205345713e-66
ENSMUSG00000000617,283346.0,3.2818882,1.9277099402386622e-66,3.2251639952330836e-64
ENSMUSG00000026815,394567.0,2.604158,1.9836990232084573e-66,3.2251639952330836e-64
ENSMUSG00000029245,413791.0,1.714055,2.807576416762417e-66,4.382065271282781e-64
ENSMUSG00000066392,412488.0,1.3916675,1.872033192981304e-65,2.8094898150050184e-63
ENSMUSG00000056073,412003.0,1.4941727,3.7813126908728507e-65,5.281821948454327e-63
ENSMUSG00000049456,267866.5,2.7674553,3.7901336380502604e-65,5.281821948454327e-63
ENSMUSG00000026581,375562.0,2.5786889,7.5853971654489505e-65,1.0206282668821312e-62
ENSMUSG00000029866,411473.0,2.205952,7.978954431973068e-65,1.0377960064519637e-62
ENSMUSG00000097736,409495.0,2.4167569,3.849808932234711e-64,4.8168412981395434e-62
ENSMUSG00000029372,401111.0,2.6914554,3.950254268079584e-64,4.8168412981395434e-62
ENSMUSG00000046178,408372.0,1.756061,6.843945775621322e-63,8.092447398931636e-61
ENSMUSG00000097156,407322.0,1.9966071,2.9672697156986894e-62,3.405378361957731e-60
ENSMUSG00000025892,407319.0,1.3661615,3.082378921606419e-62,3.4364121577452135e-60
ENSMUSG00000037477,278193.5,1.537687,7.870835685114445e-62,8.531111345365712e-60
ENSMUSG00000095248,264582.5,3.8596797,3.0351082963677407e-61,3.200808803358628e-59
ENSMUSG00000040478,312944.5,1.186601,5.402507972293651e-61,5.547522659971007e-59
ENSMUSG00000106466,247773.0,4.635559,9.319417454227354e-61,9.32419664266542e-59
ENSMUSG00000028825,404630.0,2.0526257,1.1036538001984431e-60,1.0766142820935813e-58
ENSMUSG00000028717,404087.0,2.005203,2.4786500389201693e-60,2.3589493785040247e-58
ENSMUSG00000061911,403860.0,1.729306,3.891369746719196e-60,3.615267798023405e-58
ENSMUSG00000087085,383436.0,2.4503648,4.278411796687955e-60,3.882409960622419e-58
ENSMUSG00000028644,403187.0,1.4882026,1.0012212302517693e-59,8.879011910096372e-58
ENSMUSG00000038267,403076.0,1.2772543,1.167630999051697e-59,1.0124658129554937e-57
ENSMUSG00000079157,403043.0,1.5346007,1.2220633668094613e-59,1.0366285341935908e-57
ENSMUSG00000004231,401369.0,2.0252757,2.333308159695007e-59,1.9371422210914718e-57
ENSMUSG00000026786,401390.0,1.8586805,4.535863700991982e-59,3.6872792002647325e-57
ENSMUSG00000005442,401838.0,0.89392954,6.44322753002027e-59,5.130913024926346e-57
ENSMUSG00000097023,400718.0,1.9435425,8.1367241572145e-59,6.349899532290196e-57
ENSMUSG00000051839,400970.0,1.9989988,1.7339878371399434e-58,1.3266706942196194e-56
ENSMUSG00000039578,400926.0,1.2012912,2.2517750750818156e-58,1.6896973736479318e-56
ENSMUSG00000075316,400354.0,1.9582635,2.9101794907969858e-58,2.1425510137905354e-56
ENSMUSG00000024268,400516.0,1.5349439,3.9430832429569974e-58,2.849242743336704e-56
ENSMUSG00000026532,400097.0,1.6883953,6.933061757394113e-58,4.918692177700332e-56
ENSMUSG00000040466,399442.0,1.5083939,1.6759885307414863e-57,1.1678048655273714e-55
ENSMUSG00000033569,399380.0,1.1353385,1.8528033202159247e-57,1.268357641312726e-55
ENSMUSG00000056755,398957.0,1.5281758,3.26841788770655e-57,2.198856309970855e-55
ENSMUSG00000049093,334396.0,5.073078,3.4881859091899047e-57,2.306932443671018e-55
ENSMUSG00000048938,381712.0,2.0984302,6.951901084441826e-57,4.521053005248668e-55
ENSMUSG00000054342,397786.0,1.9269217,7.097967947656483e-57,4.54037228389436e-55
ENSMUSG00000001348,397454.0,1.8842463,1.8061741133173801e-56,1.1367244177684544e-54
ENSMUSG00000035864,397487.0,1.2886322,2.390360417724839e-56,1.4718757849014355e-54
ENSMUSG00000026770,340394.0,1.9688001,2.4141478788747277e-56,1.4718757849014355e-54
ENSMUSG00000070866,397430.0,1.4278418,2.5692121720668744e-56,1.542317830062299e-54
ENSMUSG00000024109,397361.0,1.5035828,2.831485718286352e-56,1.674008677689901e-54
ENSMUSG00000030159,372142.0,1.7380749,2.93996279986137e-56,1.712199230605831e-54
ENSMUSG00000035472,397301.0,2.0825071,3.0540613860160366e-56,1.7524922835639082e-54
ENSMUSG00000030500,395815.0,1.8394912,2.040368375494261e-55,1.1538431016200878e-53
ENSMUSG00000039419,395614.0,1.4546291,2.9269951046475627e-55,1.631590699762113e-53
ENSMUSG00000045083,394870.0,1.5955738,7.86319733832606e-55,4.321436058330744e-53
ENSMUSG00000022762,394720.0,1.4421982,9.591494146115839e-55,5.182070113183716e-53
ENSMUSG00000053747,329118.0,2.1749187,9.694800570538475e-55,5.182070113183716e-53
ENSMUSG00000050334,394481.0,1.5514096,1.3154760212274658e-54,6.936469506526448e-53
ENSMUSG00000100305,277326.0,0.0041592466,1.7567008244735698e-54,9.139528822794493e-53
ENSMUSG00000086892,365756.0,1.8070017,1.8049237231344663e-54,9.266858378514063e-53
ENSMUSG00000055541,361642.0,1.0517694,2.2290761445850762e-54,1.1295915735286971e-52
ENSMUSG00000050272,394026.0,1.3122534,2.4005697732607365e-54,1.2009004173414607e-52
ENSMUSG00000075184,391603.0,2.012277,2.7375879641909926e-54,1.3521605362371207e-52
ENSMUSG00000039539,393794.0,1.4735593,3.258527561981625e-54,1.5893468183565376e-52
ENSMUSG00000024064,393379.0,1.5691488,3.7257453523530824e-54,1.794797328997744e-52
ENSMUSG00000036469,393527.0,1.584783,4.5942257272190495e-54,2.1861791204400892e-52
ENSMUSG00000062991,393284.0,1.1785768,6.378801273353848e-54,2.998805128750207e-52
ENSMUSG00000034098,393164.0,1.5787454,7.337086005081168e-54,3.4082511418841325e-52
ENSMUSG00000034028,369368.0,1.4776825,1.15591329130105e-53,5.306321956066702e-52
ENSMUSG00000022742,392821.0,1.355421,1.171286516713472e-53,5.314372079320893e-52
ENSMUSG00000044349,392766.0,1.4340408,1.2577121219819776e-53,5.6409111493950306e-52
ENSMUSG00000056553,392654.0,1.2882708,1.457202666077103e-53,6.461369094355518e-52
ENSMUSG00000009350,391012.0,2.1360662,1.6166253808302778e-53,7.087721613482858e-52
ENSMUSG00000022935,392536.0,1.2285188,1.701322161505992e-53,7.376176749107091e-52
ENSMUSG00000054191,390283.0,1.8735498,1.8110881579642188e-53,7.764671784745548e-52
ENSMUSG00000061080,392480.0,1.1136843,1.8307273300783968e-53,7.764671784745548e-52
ENSMUSG00000049336,392410.0,1.2939537,2.0062918679722415e-53,8.41779663314805e-52
ENSMUSG00000107252,297100.0,1.7044591,6.079276227519876e-53,2.5235463659343147e-51
ENSMUSG00000060924,391433.0,1.1691049,7.176209835319445e-53,2.9475337660438395e-51
ENSMUSG00000034968,328452.5,2.8216054,1.1526841549287515e-52,4.685180804720821e-51
ENSMUSG00000020151,390544.0,1.6981803,1.1764532025874706e-52,4.7324952541199076e-51
ENSMUSG00000044071,390975.0,1.0929357,1.3012109223195154e-52,5.180943896827295e-51
ENSMUSG00000096914,390938.0,1.2528719,1.3652000647963296e-52,5.380818841247756e-51
ENSMUSG00000023926,390775.0,1.8459778,1.5063204154033757e-52,5.877662260903972e-51
ENSMUSG00000038304,349167.0,3.6051326,1.5467563050939531e-52,5.975686240075846e-51
ENSMUSG00000030054,368884.0,2.0730422,1.8192305608420046e-52,6.959448674907354e-51
ENSMUSG00000051777,389560.0,2.0744817,1.97091762113496e-52,7.466524813270499e-51
ENSMUSG00000064194,355285.5,1.8773977,1.9951756595498007e-52,7.485745599580118e-51
ENSMUSG00000068082,333761.5,1.7002004,2.0977694364756665e-52,7.795710801074334e-51
ENSMUSG00000063887,390482.0,1.2065272,2.4650473173343502e-52,9.074164747394939e-51
ENSMUSG00000054728,390402.0,1.3496938,2.7303151502685406e-52,9.956719361072753e-51
ENSMUSG00000025194,385853.0,2.0395062,2.7599893689073508e-52,9.97173936803378e-51
ENSMUSG00000031772,390325.0,1.6427269,2.7895851911361868e-52,9.986203133773762e-51
ENSMUSG00000038725,390177.0,1.8086798,3.0395319448182284e-52,1.0782048771527934e-50
ENSMUSG00000028176,390310.0,1.2446432,3.0792940419156496e-52,1.0824689505905284e-50
ENSMUSG00000092083,390122.0,1.2453258,3.926056011655343e-52,1.3678098712034954e-50
ENSMUSG00000033981,389741.0,1.5311235,6.418128854420372e-52,2.216242370791884e-50
ENSMUSG00000058589,389657.0,1.098108,7.15279698896505e-52,2.448264372889616e-50
ENSMUSG00000027500,389648.0,1.3786417,7.229178269223654e-52,2.452891617957452e-50
ENSMUSG00000086209,336853.5,2.1893797,9.237774671613142e-52,3.107396273158145e-50
ENSMUSG00000031727,353225.0,2.29033,1.1357005365160301e-51,3.7876098234919225e-50
ENSMUSG00000021314,389128.0,1.5056005,1.1653854264286858e-51,3.8536728253599424e-50
ENSMUSG00000070990,315398.0,0.3974416,1.2081237153529154e-51,3.9614275103420803e-50
ENSMUSG00000008489,389161.0,1.0570776,1.3539900186884857e-51,4.402724210768726e-50
ENSMUSG00000026442,388911.0,1.5407073,1.7630501323993946e-51,5.685472410431767e-50
ENSMUSG00000086141,386521.0,1.5888875,2.3124475365850683e-51,7.396041219471259e-50
ENSMUSG00000027562,388706.0,1.3554852,2.4244710902892132e-51,7.649430030251702e-50
ENSMUSG00000018654,388540.0,1.7056017,2.4308798660974145e-51,7.649430030251702e-50
ENSMUSG00000026787,388294.0,1.6464964,3.051691416474521e-51,9.515835444309934e-50
ENSMUSG00000055421,388522.0,0.97246575,3.07277105582535e-51,9.515835444309934e-50
ENSMUSG00000038224,388316.0,1.6414512,3.2808964153845935e-51,1.0080360482543844e-49
ENSMUSG00000030075,388386.0,1.378482,3.6272821938853787e-51,1.105754306292246e-49
ENSMUSG00000054932,387989.0,1.410663,6.073457805720673e-51,1.83710328355985e-49
ENSMUSG00000032036,387874.0,1.246174,7.032517724611384e-51,2.1108372431872017e-49
ENSMUSG00000030223,387593.0,1.4705358,8.504259573401927e-51,2.523466492216425e-49
