names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000044988,266823.0,27.79186,1.7919417020581378e-247,6.992156521430853e-244
ENSMUSG00000047794,309565.5,3.3771567,1.2187351638860714e-151,2.377752304741725e-148
ENSMUSG00000110784,300753.0,5.0549107,5.80964765311524e-143,7.556415047485223e-140
ENSMUSG00000078906,258336.0,7.154852,6.972956998886842e-130,6.802119552414114e-127
ENSMUSG00000094475,252624.5,8.106249,4.6582267228352145e-113,3.6352801345006013e-110
ENSMUSG00000050328,356406.0,4.3290157,1.889329015871658e-104,1.2286936366552017e-101
ENSMUSG00000037033,305176.0,1.9198339,1.1931211156589435e-80,6.650797990430282e-78
ENSMUSG00000075063,262545.0,1.0270445,1.1692562661857553e-73,5.703047438321022e-71
ENSMUSG00000048528,257008.0,4.8210874,6.732344463334175e-72,2.918845343992217e-69
ENSMUSG00000048686,263898.0,4.900919,8.722667929793672e-69,3.4035850262054904e-66
ENSMUSG00000001823,366715.0,3.300374,6.67483934770421e-62,2.3677475577038025e-59
ENSMUSG00000026582,257916.5,3.701153,2.2728322300080698e-60,7.390492801242907e-58
ENSMUSG00000023333,312310.0,2.2711573,2.500556701609698e-60,7.505517115139262e-58
ENSMUSG00000025885,394234.0,1.1877005,1.222650351702118e-57,3.4077011945297605e-55
ENSMUSG00000040270,393261.0,0.8923602,4.6308044083621583e-57,1.2046265867619428e-54
ENSMUSG00000021099,324437.0,0.69216,2.909359818440361e-56,7.095201257221431e-54
ENSMUSG00000031520,389041.0,1.297358,1.3786062829097327e-54,3.0287470297284327e-52
ENSMUSG00000034751,389031.0,0.8289307,1.3971667487214707e-54,3.0287470297284327e-52
ENSMUSG00000052062,388956.0,0.78435457,1.5441983791309958e-54,3.090054190923335e-52
ENSMUSG00000028358,388937.0,0.7514507,1.583830953830515e-54,3.090054190923335e-52
ENSMUSG00000026235,388295.0,1.0358423,3.723206418922425e-54,6.918072117445382e-52
ENSMUSG00000023991,386512.0,0.8278929,3.9358531208787477e-53,6.980772217122215e-51
ENSMUSG00000056091,386036.0,0.75507003,7.357799167713675e-53,1.248266624018207e-50
ENSMUSG00000078497,285423.5,1.4257828,2.515585566874139e-52,4.0899228674762044e-50
ENSMUSG00000057173,384706.0,1.6747552,3.924991902558448e-52,6.126127361513226e-50
ENSMUSG00000042499,383865.0,2.2631013,6.0923548990365994e-52,9.14321877540031e-50
ENSMUSG00000024985,383517.0,0.79201484,1.9621528224710715e-51,2.835674190104489e-49
ENSMUSG00000036103,383037.0,1.0026199,3.6490989655046666e-51,5.0852800583568605e-49
ENSMUSG00000090059,349674.0,1.6768967,1.3305055625947525e-50,1.7868971763570785e-48
ENSMUSG00000000861,382007.0,0.9777251,1.3738317603975487e-50,1.7868971763570785e-48
ENSMUSG00000078503,342031.5,1.158992,1.7146630133390847e-50,2.158262928402938e-48
ENSMUSG00000044807,381602.0,0.7723354,2.3088884963681243e-50,2.815400910258882e-48
ENSMUSG00000062761,381337.0,0.75025547,3.24080011660451e-50,3.832000622724484e-48
ENSMUSG00000030067,380978.0,0.68886954,5.126022797542315e-50,5.882864987061798e-48
ENSMUSG00000055633,380801.0,1.317377,6.386593732128433e-50,7.120139640790041e-48
ENSMUSG00000030796,380406.0,0.7603957,1.0622185369882473e-49,1.1513268698133727e-47
ENSMUSG00000010175,380315.0,0.9328421,1.1925055575732464e-49,1.2576099150407587e-47
ENSMUSG00000091594,287715.5,2.0293875,1.3897765736644364e-49,1.4270811027470083e-47
ENSMUSG00000057123,379950.0,1.2634472,1.8955003708344133e-49,1.8964724223066362e-47
ENSMUSG00000035934,379736.0,0.71079606,2.4862737848544314e-49,2.425360077125498e-47
ENSMUSG00000062175,379522.0,1.0363764,3.2599895956825272e-49,3.1025559517934687e-47
ENSMUSG00000027009,379315.0,0.84027195,4.2354463999295546e-49,3.9349313934583625e-47
ENSMUSG00000037016,379281.0,0.7034459,4.421388444110238e-49,4.0121529555623595e-47
ENSMUSG00000001870,378597.0,0.90371656,1.047535279058279e-48,9.289733315648647e-47
ENSMUSG00000032481,378475.0,0.618306,1.2213215640073964e-48,1.0590214983904135e-46
ENSMUSG00000050587,378446.0,1.2654208,1.2666746033308214e-48,1.0744705004775793e-46
ENSMUSG00000099083,378401.0,0.66621435,1.340420477016927e-48,1.1128341917702232e-46
ENSMUSG00000056758,377828.0,0.699503,2.7514955871183643e-48,2.2367366210283035e-46
ENSMUSG00000052504,377429.0,0.7803487,4.533588332073528e-48,3.610216667704267e-46
ENSMUSG00000074405,376942.0,0.934245,8.323681195405382e-48,6.495800804894361e-46
ENSMUSG00000066359,267223.0,0.7479051,1.2517576535381372e-47,9.577173262952571e-46
ENSMUSG00000026663,376203.0,0.59878206,2.087769485442421e-47,1.5666301023454474e-45
