names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000073491,54247.0,3.0628326,5.843790272335681e-26,2.2802469642653825e-22
ENSMUSG00000048699,55542.5,1.8996489,9.33751816389742e-25,1.8217497937763865e-21
ENSMUSG00000027547,74777.0,4.0253067,3.8111333868182273e-16,4.957014158454908e-13
ENSMUSG00000066224,50206.0,1.8908684,1.7850336510432613e-15,1.7326979320839601e-12
ENSMUSG00000071858,54497.0,0.65567875,2.2202690057457203e-15,1.7326979320839601e-12
ENSMUSG00000028661,73723.0,3.8525229,5.619041307213162e-14,1.6206576485750592e-11
ENSMUSG00000027210,75058.0,1.90446,5.766435948039051e-14,1.6206576485750592e-11
ENSMUSG00000054932,118.0,-4.996346,6.046736250227892e-14,1.6206576485750592e-11
ENSMUSG00000020122,75022.0,2.4699988,6.093182669397228e-14,1.6206576485750592e-11
ENSMUSG00000017897,74988.0,2.4556668,6.418451916761627e-14,1.6206576485750592e-11
ENSMUSG00000036030,74931.0,3.2638311,6.956958121485478e-14,1.6206576485750592e-11
ENSMUSG00000063804,74900.0,2.418728,7.33177705744316e-14,1.6206576485750592e-11
ENSMUSG00000037736,255.0,-3.2075055,7.454562689200285e-14,1.6206576485750592e-11
ENSMUSG00000096054,280.0,-2.9221904,7.744175848568315e-14,1.6206576485750592e-11
ENSMUSG00000038156,74835.0,2.077842,8.106336818822217e-14,1.6206576485750592e-11
ENSMUSG00000028565,318.0,-3.3030336,8.205693161350048e-14,1.6206576485750592e-11
ENSMUSG00000079110,351.0,-4.52587,8.628340452952349e-14,1.6206576485750592e-11
ENSMUSG00000032332,352.0,-3.340066,8.641476510097965e-14,1.6206576485750592e-11
ENSMUSG00000027868,368.0,-4.2668986,8.854346789897272e-14,1.6206576485750592e-11
ENSMUSG00000063972,74774.0,1.5061271,8.89482981545924e-14,1.6206576485750592e-11
ENSMUSG00000071553,74348.0,3.4510581,9.197146585330186e-14,1.6206576485750592e-11
ENSMUSG00000039579,74725.0,3.2842374,9.581145683684663e-14,1.6206576485750592e-11
ENSMUSG00000021466,74716.0,1.5511584,9.714237269653295e-14,1.6206576485750592e-11
ENSMUSG00000031841,446.0,-2.1749861,9.968165957406823e-14,1.6206576485750592e-11
ENSMUSG00000038721,73906.0,3.4595113,1.1015182805354998e-13,1.631144559071502e-11
