names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000074489,439110.0,1.6705276,0.0,0.0
ENSMUSG00000024032,429167.0,1.5835439,0.0,0.0
ENSMUSG00000094429,383849.0,4.015324,5.7613897272986894e-297,7.493647571973162e-294
ENSMUSG00000027919,459849.0,1.8547423,1.140427310452037e-296,1.1124868413459621e-293
ENSMUSG00000090314,439117.0,1.1909969,1.1586861960954468e-284,9.042387074328866e-282
ENSMUSG00000046676,435442.5,1.8337134,4.650816207923933e-280,3.0245808072198645e-277
ENSMUSG00000057417,449331.5,2.7047086,5.36834419192585e-277,2.9924684338420956e-274
ENSMUSG00000042124,438634.0,1.1080288,1.1712282504351328e-268,5.71266579149736e-266
ENSMUSG00000049593,433365.0,1.1889676,1.5484362376239256e-260,6.713331332453953e-258
ENSMUSG00000068885,460506.0,3.3113782,2.214844629378505e-257,8.510913584995168e-255
ENSMUSG00000048830,437490.5,3.3717241,2.3992836861852087e-257,8.510913584995168e-255
ENSMUSG00000068889,419460.0,-0.550396,1.9775128794038037e-250,6.4302127128613686e-248
ENSMUSG00000025952,442740.0,1.3253537,1.1381106469828253e-249,3.4160828804053725e-247
ENSMUSG00000095870,365024.0,0.6026733,2.966640714266409e-226,8.2684514764768055e-224
ENSMUSG00000000983,457631.5,2.9386504,2.5170948053632033e-221,6.54780262035148e-219
ENSMUSG00000020713,452064.0,3.0455313,7.806679026220934e-217,1.90385384751963e-214
ENSMUSG00000044103,409985.0,0.68967205,2.885648115783992e-209,6.623411145758315e-207
ENSMUSG00000100846,391253.0,3.8532557,2.043946577192691e-205,4.430821969003267e-203
ENSMUSG00000042092,461300.5,2.0499413,2.0582342511490535e-204,4.226963183149267e-202
ENSMUSG00000069080,298297.5,27.509012,2.278049172005316e-204,4.444473934582371e-202
ENSMUSG00000059832,455251.5,1.9252497,1.706066199422394e-203,3.170033481021991e-201
ENSMUSG00000047884,412397.0,0.40042698,6.651315123932817e-199,1.179701436981175e-196
ENSMUSG00000068888,430522.5,1.3362179,9.954334341015331e-197,1.688774460810514e-194
ENSMUSG00000027923,461839.5,2.190679,7.850584319457865e-187,1.2763741672718577e-184
ENSMUSG00000030713,428101.0,0.47077256,1.1950761606975582e-184,1.865274871616749e-182
ENSMUSG00000036731,453829.0,1.8656497,1.2278992245972103e-183,1.8427933747608904e-181
ENSMUSG00000094733,350713.5,1.2697145,5.38393956765704e-179,7.780789701110285e-177
ENSMUSG00000103243,457545.0,1.9551356,2.2905301585944635e-178,3.192017385298427e-176
ENSMUSG00000018907,386860.0,2.2221699,8.977500100901235e-177,1.207938117024711e-174
ENSMUSG00000022931,471075.0,3.8439975,1.0442672944881407e-172,1.3582436610309083e-170
ENSMUSG00000027912,468317.0,2.98975,3.19050909981384e-172,4.015924679830194e-170
ENSMUSG00000041984,374697.5,0.6792428,6.5413848802559656e-170,7.976401188362118e-168
ENSMUSG00000045539,444002.0,1.7542382,7.633505731543702e-168,9.026042231661674e-166
ENSMUSG00000023987,414826.0,0.96241057,1.0699423309309507e-166,1.227916169203697e-164
ENSMUSG00000067299,448799.0,1.4936448,3.3331126226934284e-166,3.715944415357074e-164
ENSMUSG00000048455,437073.0,1.2983088,5.036502325540513e-165,5.4590089095164115e-163
ENSMUSG00000050224,472789.0,4.149569,1.9974528419237238e-160,2.10650297005037e-158
ENSMUSG00000068078,471174.0,3.7923908,2.0551240605523138e-159,2.1102879169145076e-157
ENSMUSG00000024512,434988.0,1.9934722,1.1188132719140912e-157,1.1193870223099445e-155
ENSMUSG00000027913,466582.0,2.6906838,1.3984781142160742e-156,1.3642154004177805e-154
ENSMUSG00000059206,282901.5,27.018877,4.048673967873658e-150,3.853152639669028e-148
ENSMUSG00000064057,398838.0,0.28888044,4.645512716118568e-150,4.315902528165393e-148
ENSMUSG00000023132,392256.0,1.87766,7.302008445336287e-150,6.626148128767952e-148
ENSMUSG00000084174,304644.0,1.9063904,1.9110242560634402e-149,1.6947310561726237e-147
ENSMUSG00000043932,337172.0,5.0506735,4.0230479908381104e-148,3.488429613388957e-146
ENSMUSG00000025945,404286.0,1.3056768,9.66543244303206e-148,8.198808128850239e-146
ENSMUSG00000074527,411389.5,2.8159986,8.339489837197762e-147,6.923550924413972e-145
ENSMUSG00000070870,450252.0,1.8317577,2.6961616237690134e-146,2.191754719988894e-144
ENSMUSG00000074676,423370.0,1.9190443,3.280840712912104e-146,2.6126205024047e-144
ENSMUSG00000049737,332217.5,2.44449,5.908253228377351e-144,4.610800819425685e-142
ENSMUSG00000039269,415290.0,1.6441008,2.730599372938844e-141,2.089176226119092e-139
ENSMUSG00000068890,460083.0,1.9928399,9.251920557845002e-140,6.942498849367539e-138
ENSMUSG00000050982,340141.0,3.3093615,1.6200024675355185e-136,1.192688609117659e-134
ENSMUSG00000073658,409006.0,1.9253709,2.7620139603110017e-133,1.9958108283580608e-131
ENSMUSG00000078865,336327.0,2.7461176,7.979348293021638e-133,5.660984916249169e-131
ENSMUSG00000043681,447645.5,1.7244599,2.491148426066372e-130,1.73579663544839e-128
ENSMUSG00000059108,421043.0,1.9686315,2.465087236281121e-129,1.687503578240164e-127
ENSMUSG00000054360,351592.0,2.2765353,2.9866927143337234e-128,2.009323270918998e-126
ENSMUSG00000021789,434671.0,0.4071294,9.27518682297334e-127,6.13419982766813e-125
ENSMUSG00000044429,442067.0,1.5675164,7.642112238545516e-126,4.9699203258007675e-124
ENSMUSG00000029343,445879.0,1.4900346,1.2410675570938505e-122,7.93876329144296e-121
ENSMUSG00000046259,322667.0,-0.94826466,2.6652588740162135e-122,1.6773935687760104e-120
ENSMUSG00000101415,320929.5,0.99103194,9.434562569865852e-122,5.84343859485977e-120
ENSMUSG00000061397,387654.0,0.29446945,2.049981113101464e-121,1.2498478598940487e-119
ENSMUSG00000107252,381045.0,1.8659993,6.152280876555501e-120,3.693261535433779e-118
ENSMUSG00000046470,405806.0,1.2821457,1.3016813811022614e-119,7.695698104637915e-118
ENSMUSG00000068887,326823.0,-1.5501789,1.7151050556956391e-118,9.988567055708035e-117
ENSMUSG00000038791,449905.0,2.0207815,4.225434446387068e-118,2.4246537073238733e-116
ENSMUSG00000090588,313886.0,2.1449854,3.380494188876038e-116,1.9116939601441018e-114
ENSMUSG00000032988,433897.0,2.6519969,4.225907641701836e-114,2.3556416597029377e-112
ENSMUSG00000102439,422999.0,-1.0474297,1.7330376842486044e-112,9.524384568926838e-111
ENSMUSG00000029646,393629.0,3.6842754,2.710703473771275e-111,1.4690506881465993e-109
ENSMUSG00000037145,333059.0,2.0117009,3.329081373423685e-111,1.7794623998766054e-109
ENSMUSG00000027483,442457.0,1.3046082,4.500563810223184e-111,2.373135133444711e-109
ENSMUSG00000021953,362510.0,2.806928,6.602592977552764e-111,3.435109039788118e-109
ENSMUSG00000063651,445201.0,1.971746,1.1660854805463996e-108,5.98692834880533e-107
ENSMUSG00000027485,428767.5,1.4094185,1.826743485608566e-108,9.257081923174837e-107
ENSMUSG00000017204,424267.0,0.6635222,1.6329013834787523e-105,8.168693844018066e-104
ENSMUSG00000079451,353359.5,2.2649703,1.7585338322725154e-105,8.685821536110576e-104
ENSMUSG00000033765,464435.0,2.42324,3.918000601794508e-105,1.911004793525271e-103
ENSMUSG00000037953,298038.0,-0.976638,9.879340170765883e-105,4.75915868473191e-103
ENSMUSG00000050359,452723.0,1.9332892,2.6540671542038453e-104,1.2629475653296836e-102
ENSMUSG00000037263,433459.0,1.5554165,7.877594927884155e-104,3.703418723928189e-102
ENSMUSG00000034968,418908.0,1.3610654,8.284787222005615e-104,3.848480921460227e-102
ENSMUSG00000054986,436384.0,0.5979556,1.3938740907894812e-103,6.398702002659478e-102
ENSMUSG00000047591,344844.5,1.8179203,1.744436020363261e-103,7.914871338904004e-102
ENSMUSG00000042459,420636.5,-0.35402578,2.203008341761102e-102,9.880619022473358e-101
ENSMUSG00000043430,450102.0,1.962778,8.65709661245889e-102,3.838635338842567e-100
ENSMUSG00000022598,429848.0,1.5991484,1.2843019358996374e-100,5.630726015595939e-99
ENSMUSG00000026983,391318.0,0.40066516,1.842962101431432e-98,7.990264577539387e-97
ENSMUSG00000070547,358799.0,0.5152778,2.775262686282375e-98,1.1900082419641568e-96
ENSMUSG00000067599,285890.0,6.197812,3.6083663365527146e-98,1.530417983177032e-96
ENSMUSG00000058728,342251.0,4.131326,4.7452210469823566e-98,1.990951884443565e-96
ENSMUSG00000024029,444234.0,1.5465297,5.409036562371198e-98,2.245325602805576e-96
ENSMUSG00000020581,424193.0,0.30818832,1.0598523862296566e-97,4.353204222176968e-96
ENSMUSG00000061068,418878.0,1.0370693,2.3669020924647284e-97,9.620470796663927e-96
ENSMUSG00000041534,372921.0,-0.30662057,9.047051794093906e-97,3.6393398041808684e-95
ENSMUSG00000029377,378939.0,-1.2538146,2.226205405374568e-96,8.863932134460779e-95
ENSMUSG00000095576,370085.0,2.1192837,2.981903690193041e-96,1.1752917372861865e-94
ENSMUSG00000035896,344750.5,0.7909665,1.0027792673370775e-94,3.912844701149276e-93
ENSMUSG00000066108,367223.0,1.4136523,2.7903349385955315e-94,1.0780086069702736e-92
ENSMUSG00000032978,364146.0,-0.6150392,5.268419223077015e-93,2.0154286086712264e-91
ENSMUSG00000044041,453900.0,2.1347103,1.581503131099485e-92,5.991286618980767e-91
ENSMUSG00000030017,385058.0,1.2660455,2.022167773321569e-92,7.587017934135347e-91
ENSMUSG00000073408,391101.5,1.6716383,3.725387411744048e-91,1.384424921964312e-89
ENSMUSG00000006777,427831.0,0.5901642,3.996648029998963e-90,1.4712189257599956e-88
ENSMUSG00000078949,411205.0,2.2196395,8.380587371020657e-90,3.056173076796505e-88
ENSMUSG00000025467,414450.0,0.3031383,5.557408329171656e-88,2.0078710463359075e-86
ENSMUSG00000024365,417584.0,0.6802877,4.254281052014133e-87,1.5229545564182705e-85
ENSMUSG00000030484,422012.0,0.6523496,1.2455197572273561e-86,4.4181982660919486e-85
ENSMUSG00000041991,452359.0,1.9131893,1.4258213672923922e-85,5.012211689346769e-84
ENSMUSG00000070306,382110.5,-0.16027096,3.195703642760226e-85,1.1119756683721833e-83
ENSMUSG00000043164,393855.0,1.1576062,3.220226820247481e-85,1.1119756683721833e-83
ENSMUSG00000063903,327828.0,0.92736065,3.988064480843239e-85,1.365037509144765e-83
ENSMUSG00000022938,386107.0,2.2157495,1.1800067203784559e-84,4.003814106884118e-83
ENSMUSG00000110634,422753.5,1.5087332,2.168748889101427e-84,7.29522255627049e-83
ENSMUSG00000039691,359419.5,1.2223054,4.926206137988292e-83,1.6429107991820783e-81
ENSMUSG00000018927,392218.5,0.7962582,7.08138619210072e-83,2.3416583831844926e-81
ENSMUSG00000058499,314418.5,-1.94485,8.930487507062687e-83,2.9282993489545046e-81
ENSMUSG00000075602,417631.0,1.5720834,3.033944062499236e-82,9.865374776560016e-81
ENSMUSG00000096257,424786.5,1.9800203,3.869942639370767e-81,1.2479765437045233e-79
ENSMUSG00000023041,285111.5,0.46315777,7.002269429550588e-81,2.2395783044349504e-79
ENSMUSG00000020377,356025.0,0.22743995,2.436888629247252e-80,7.730682464490062e-79
