names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000103243,336436.0,2.7695458,2.137962089461934e-93,8.342328073080467e-90
ENSMUSG00000102439,325455.0,1.7475122,7.914599990836848e-71,1.4967459308051764e-67
ENSMUSG00000042092,311538.0,1.5316972,1.1507528940070552e-70,1.4967459308051764e-67
ENSMUSG00000046259,249045.0,9.904977,1.1119431038714633e-64,1.0847004978266125e-61
ENSMUSG00000040054,387697.0,1.0904063,6.677185038358376e-64,5.2108752039348764e-61
ENSMUSG00000040524,386340.0,0.7930381,4.992512654160998e-63,3.246797396089369e-60
ENSMUSG00000034522,386107.0,1.6685138,7.04240004365106e-63,3.925634995760919e-60
ENSMUSG00000048118,385522.0,0.9507172,1.667362418529961e-62,8.132560196379885e-60
ENSMUSG00000037174,385253.0,1.136965,2.4760783689489245e-62,1.0735175328487448e-59
ENSMUSG00000052684,384841.0,1.4664433,4.5323559604402415e-62,1.7685252957637821e-59
ENSMUSG00000020300,383748.0,0.9724679,2.239368053623053e-61,7.607083478008996e-59
ENSMUSG00000015597,383718.0,0.8181399,2.3394413566403884e-61,7.607083478008996e-59
ENSMUSG00000079451,272456.5,1.900107,4.635194070379407e-61,1.3912713278938806e-58
ENSMUSG00000033871,381747.0,1.2612239,4.073406608022147e-60,1.135316613178744e-57
ENSMUSG00000066551,381675.0,1.0059828,4.5189743099273004e-60,1.1755358504890884e-57
ENSMUSG00000107252,284433.0,4.5259414,5.784699061565574e-60,1.4107434836393043e-57
ENSMUSG00000038518,380987.0,0.9303072,1.2160494357324825e-59,2.7911911166047927e-57
ENSMUSG00000040653,380932.0,1.3851583,1.3159844029412168e-59,2.8527617445981267e-57
ENSMUSG00000055320,380561.0,0.84838045,2.240546453533513e-59,4.601374874572509e-57
ENSMUSG00000062713,379833.0,1.9086925,3.909694300889813e-59,7.627813581036025e-57
ENSMUSG00000030103,380044.0,2.191563,4.41016530715261e-59,8.194507156433087e-57
ENSMUSG00000055053,379877.0,2.0338836,5.959712646969789e-59,1.0570363067489146e-56
ENSMUSG00000041313,379629.0,1.6350737,8.4895885698273e-59,1.4107771872147947e-56
ENSMUSG00000025429,379611.0,2.0387354,8.677255892658912e-59,1.4107771872147947e-56
