names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000110670,241502.5,6.595275,3.8285071128193896e-132,1.4938834754221259e-128
ENSMUSG00000048528,262263.0,4.276985,2.606051231630248e-116,5.084405952910614e-113
ENSMUSG00000035448,257747.0,5.5801096,2.133206715447435e-104,2.7745908678919636e-101
ENSMUSG00000048904,353304.0,3.824943,2.0294764057947063e-82,1.979754233852736e-79
ENSMUSG00000031495,251795.0,1.0734167,1.1591775352531906e-71,9.046221485115899e-69
ENSMUSG00000065987,259611.0,4.638739,5.447120325551631e-64,3.5424439183837435e-61
ENSMUSG00000025790,6506.0,-2.7784038,3.375161770225838e-63,1.881411603917317e-60
ENSMUSG00000045591,299798.5,1.7103114,4.770351557172051e-60,2.326738972010668e-57
ENSMUSG00000025959,12195.0,-1.6953851,1.2463408332317613e-59,5.403579923633703e-57
ENSMUSG00000066113,14025.0,-2.172163,1.6619396695282424e-58,6.484888590499202e-56
ENSMUSG00000052217,374699.0,2.1254466,2.0273017396125864e-58,7.191392170880284e-56
ENSMUSG00000033871,14530.0,-1.9309559,3.381651065380546e-58,1.099600204759574e-55
ENSMUSG00000055116,15330.0,-2.2340665,1.0378887320527925e-57,3.1152629480538433e-55
ENSMUSG00000042448,369971.0,2.3561676,9.029092893758274e-57,2.5165371765317703e-54
ENSMUSG00000017491,17915.0,-2.4314327,3.7628608645114607e-56,9.788455395549146e-54
ENSMUSG00000076431,378967.0,0.78235,4.6430318514670254e-55,1.1301491508933316e-52
ENSMUSG00000043760,19789.0,-3.447995,4.923766162272332e-55,1.1301491508933316e-52
ENSMUSG00000044042,20705.0,-2.66495,1.7138069241914606e-54,3.715152565663933e-52
ENSMUSG00000037990,21084.0,-3.5325687,2.8622065276801367e-54,5.878068353162049e-52
ENSMUSG00000050965,21287.0,-1.6923933,3.7734143312563123e-54,7.361931360281065e-52
ENSMUSG00000092274,22103.5,-3.0280805,1.136856618010815e-53,2.1123878683229524e-51
ENSMUSG00000068284,22733.0,-1.5018946,2.6515455305538595e-53,4.7028775728278e-51
ENSMUSG00000035187,348870.0,1.4690567,4.381987127470422e-53,7.434136422343298e-51
ENSMUSG00000022237,23650.0,-2.869399,9.053766498759118e-53,1.4363074253751167e-50
ENSMUSG00000041313,23662.0,-2.933209,9.202379711526888e-53,1.4363074253751167e-50
ENSMUSG00000005087,24011.0,-3.6779058,1.466041422031974e-52,2.200189857218755e-50
ENSMUSG00000057378,24133.0,-2.2623591,1.7250537740324773e-52,2.493022157879528e-50
ENSMUSG00000043301,25101.0,-10.167373,4.330941217288198e-52,6.035475939235195e-50
ENSMUSG00000045493,274477.5,1.880726,8.541182649895378e-52,1.1492308517204057e-49
ENSMUSG00000020300,25924.0,-1.0472652,1.853076686537126e-51,2.410235076955955e-49
ENSMUSG00000020429,372601.0,1.974302,2.3667391291593443e-51,2.979037445799923e-49
ENSMUSG00000055609,371668.0,1.6746794,2.9960439556522067e-51,3.65330109842341e-49
ENSMUSG00000007872,372035.0,1.1873786,4.998417732476704e-51,5.910250300643666e-49
ENSMUSG00000045252,371660.0,1.0426303,8.171758572763077e-51,9.378294691447508e-49
ENSMUSG00000051910,27631.0,-1.0122042,1.741203290068023e-50,1.941192925098693e-48
ENSMUSG00000052942,27705.0,-2.662281,1.9166600265067124e-50,2.0774465065081088e-48
ENSMUSG00000019846,28597.0,-2.8855155,6.126650895453202e-50,6.46113291731308e-48
ENSMUSG00000034687,29047.0,-0.89592314,1.0982529093890131e-49,1.1277323295884023e-47
ENSMUSG00000020137,29091.0,-1.0498083,1.1626334696575044e-49,1.1632296919496366e-47
ENSMUSG00000022952,29931.0,-1.8471345,3.441247508041384e-49,3.35693694409437e-47
ENSMUSG00000020354,30222.0,-0.7331646,5.005400269466819e-49,4.763676061331592e-47
ENSMUSG00000031626,30399.0,-0.78827846,6.2846061055177734e-49,5.838698338983418e-47
ENSMUSG00000102692,30644.0,-3.229513,8.604973404906665e-49,7.808513075801351e-47
ENSMUSG00000032028,31134.0,-6.854725,1.1709754296213145e-48,1.0384423014505385e-46
ENSMUSG00000027346,31089.0,-0.94579816,1.5226651230338314e-48,1.3203198466840022e-46
ENSMUSG00000037921,31370.0,-3.804112,2.056653089708148e-48,1.7445783382698245e-46
ENSMUSG00000036356,31397.5,-5.176658,2.1468588182079185e-48,1.7823495975845316e-46
ENSMUSG00000034898,31426.0,-1.2041936,2.3428542979022148e-48,1.9045453063363422e-46
ENSMUSG00000063564,31516.0,-3.454444,2.628212131848744e-48,2.0929150486681223e-46
ENSMUSG00000037674,32017.0,-0.96891975,4.977808519601518e-48,3.884681768697025e-46
ENSMUSG00000025019,32092.0,-0.958947,5.476348553404158e-48,4.189943540271181e-46
ENSMUSG00000058145,32296.0,-2.1505768,7.098052789812724e-48,5.326269612663317e-46
ENSMUSG00000030208,32518.5,-4.502958,8.936674688690811e-48,6.5794159689191595e-46
ENSMUSG00000029368,32496.0,-4.202872,9.145894910212725e-48,6.60875591475001e-46
ENSMUSG00000033943,32564.0,-0.7934043,9.975745844698958e-48,7.077338233820971e-46
ENSMUSG00000005220,32583.0,-1.9316742,1.0219131815681759e-47,7.120545061569683e-46
ENSMUSG00000041797,32787.0,-5.219383,1.0612239887633382e-47,7.264729831850081e-46
ENSMUSG00000030077,32640.0,-2.5970876,1.096514587162441e-47,7.376896412254906e-46
ENSMUSG00000024420,32828.0,-1.0716326,1.3941362420345461e-47,9.22020273969288e-46
ENSMUSG00000053007,32939.0,-1.188251,1.6045535743512964e-47,1.0434946745197931e-45
ENSMUSG00000036218,33057.0,-2.3792853,1.8629793996378078e-47,1.191696002850283e-45
ENSMUSG00000028339,34377.0,-6.1704254,8.78058239194093e-47,5.5261020150570175e-45
ENSMUSG00000003847,34312.0,-1.0296861,9.060633956892563e-47,5.611840269808696e-45
ENSMUSG00000052305,34596.0,-5.224777,1.2924851098410409e-46,7.880120154062096e-45
ENSMUSG00000026586,34656.0,-2.3980808,1.394933478449167e-46,8.373892973705614e-45
ENSMUSG00000032497,35160.0,-1.1160567,2.620656967505426e-46,1.549364164728208e-44
ENSMUSG00000000093,363479.0,1.1459614,2.8738879502178405e-46,1.6737180271268677e-44
ENSMUSG00000086147,257042.5,2.8421385,5.411415088799794e-46,3.1051973053671757e-44
ENSMUSG00000025754,35808.0,-4.232905,5.877043550684815e-46,3.323510715184369e-44
ENSMUSG00000040943,35840.0,-1.2684082,6.11760621823882e-46,3.410128494795411e-44
ENSMUSG00000061603,36181.0,-0.50328565,9.346284159279663e-46,5.136507153452006e-44
ENSMUSG00000045083,36375.0,-2.856765,1.188941646085823e-45,6.443403198648446e-44
ENSMUSG00000044468,36598.0,-4.573702,1.2677665292338393e-45,6.776472598726631e-44
ENSMUSG00000073940,36598.0,-3.5856817,1.5656410927980844e-45,8.25558316770017e-44
