names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000052187,632424.0,1.9758058,4.078776874821629e-84,1.5915387365553995e-80
ENSMUSG00000029313,51787.0,-2.6419265,1.1749989404152032e-82,2.2924229327500616e-79
ENSMUSG00000034429,52427.0,-2.8080862,2.5349962935479952e-82,3.297185179141426e-79
ENSMUSG00000022438,56248.0,-1.7741643,3.457213420626809e-80,2.8663384947745616e-77
ENSMUSG00000091490,461692.0,5.479867,3.672909398737265e-80,2.8663384947745616e-77
ENSMUSG00000032366,58196.0,-1.1892198,4.024166481091662e-79,2.6170496015366107e-76
ENSMUSG00000055609,621980.0,2.0330389,2.6755867239114405e-78,1.4914484852432058e-75
ENSMUSG00000071477,61200.0,-1.2867086,1.7148328266524057e-77,8.364097111997109e-75
ENSMUSG00000021200,65560.0,-0.91309327,3.7036636557358637e-75,1.6057439538534822e-72
ENSMUSG00000059146,65729.0,-1.9946142,4.551854053619637e-75,1.7761334517223824e-72
ENSMUSG00000055435,66344.0,-2.3142018,9.647486167794536e-75,3.321254001463839e-72
ENSMUSG00000042622,66678.0,-4.26701,1.0214005130078438e-74,3.321254001463839e-72
ENSMUSG00000032185,67129.0,-1.0845878,2.5106739754e-74,7.53588450154677e-72
ENSMUSG00000025225,67433.0,-2.0397007,3.618537368138016e-74,1.0085380578910384e-71
ENSMUSG00000039656,67706.5,-1.310946,5.064317519002829e-74,1.3173977972766024e-71
ENSMUSG00000022500,68425.0,-1.544871,1.2099557733624668e-73,2.950779642287716e-71
ENSMUSG00000030695,69539.0,-1.4456874,4.648174109421096e-73,1.0668926691153599e-70
ENSMUSG00000061462,70267.0,-1.0910078,1.1167942239992209e-72,2.420961701136089e-70
ENSMUSG00000031972,71579.0,-1.2541685,5.388797585814427e-72,1.1066888515709419e-69
ENSMUSG00000095248,415714.0,3.973389,2.7654036910489155e-71,5.395302601236434e-69
ENSMUSG00000025504,75029.0,-6.2691407,4.139833334568294e-71,7.692204605469279e-69
ENSMUSG00000036181,73580.0,-3.7179968,5.702292750743018e-71,1.0113793778817842e-68
ENSMUSG00000031520,609099.0,1.1397691,7.796061287634013e-71,1.3226187454064314e-68
ENSMUSG00000024955,74165.0,-2.183139,1.172421682510273e-70,1.9061622521479522e-68
ENSMUSG00000037990,74638.5,-2.44166,2.050298186886887e-70,3.200105410093053e-68
ENSMUSG00000007379,74882.0,-2.1892166,2.7366727705572138e-70,4.107114288736249e-68
ENSMUSG00000046159,607427.0,0.8949319,5.6365365596084823e-70,8.145839131700852e-68
ENSMUSG00000003051,78610.5,-5.936167,2.055701396965645e-69,2.8647667324856953e-67
ENSMUSG00000020029,76670.0,-1.4961916,2.2520556976189394e-69,3.030179769692793e-67
ENSMUSG00000018217,77170.0,-2.6599507,4.0488093502831907e-69,5.26615136160167e-67
ENSMUSG00000030672,77824.0,-1.0475028,8.705966187107679e-69,1.0958283890998117e-66
ENSMUSG00000067158,79769.5,-5.3984146,1.277604491638121e-68,1.557878976991234e-66
ENSMUSG00000007891,78580.0,-1.0017265,2.1044667405725047e-68,2.488372491428459e-66
ENSMUSG00000025418,434113.0,4.697939,5.4312883647402915e-68,6.233202117416653e-66
ENSMUSG00000064280,80768.0,-4.379178,5.9247739150957345e-68,6.605276519058159e-66
ENSMUSG00000041014,79522.0,-2.42363,6.298510247607633e-68,6.826885273934718e-66
ENSMUSG00000032294,79791.0,-0.9874317,8.607818610783716e-68,9.077758978183259e-66
ENSMUSG00000039759,81720.0,-1.0313057,8.00856082570471e-67,8.22352745839468e-65
ENSMUSG00000067818,82682.0,-1.2116998,2.420859030001424e-66,2.4221004961706556e-64
ENSMUSG00000043557,83099.0,-2.1098766,3.813637303354843e-66,3.72020318942265e-64
ENSMUSG00000042476,83626.5,-3.6416013,4.868868299475661e-66,4.633737586476592e-64
ENSMUSG00000037940,599497.0,0.46502006,5.659933477426851e-66,5.258347721171326e-64
ENSMUSG00000095648,412790.0,6.9349027,2.4917928824694893e-65,2.2611571691618482e-63
ENSMUSG00000024140,86197.0,-4.0478163,3.5769235389172034e-65,3.1720808292852106e-63
ENSMUSG00000026638,85810.0,-3.8193643,5.41257455146939e-65,4.6933035332963463e-63
ENSMUSG00000038518,85846.0,-0.8706088,8.944472879577626e-65,7.58724634263302e-63
ENSMUSG00000026527,86111.0,-2.6722586,1.1275882191205042e-64,9.361381342570653e-63
ENSMUSG00000015501,596778.0,0.47554556,1.2509110776431872e-64,1.0168864635341077e-62
ENSMUSG00000031574,87257.0,-2.6546822,2.8271140609652834e-64,2.2513059318135787e-62
ENSMUSG00000028328,86961.0,-0.90187186,3.157988888746114e-64,2.4644945287774676e-62
ENSMUSG00000042406,87157.0,-1.33361,3.9397556366105965e-64,3.014299312559715e-62
ENSMUSG00000031028,87480.0,-2.160065,5.637189770394534e-64,4.2300604777075906e-62
ENSMUSG00000021536,87506.0,-1.980193,5.838899630563095e-64,4.298752143105131e-62
ENSMUSG00000026185,87973.0,-1.0783993,9.87638935258768e-64,7.136605787740209e-62
ENSMUSG00000040254,594820.0,1.250131,1.1391051158487531e-63,8.081433021894244e-62
ENSMUSG00000018604,88310.5,-1.2473223,1.4431317462132392e-63,1.005553584593582e-61
ENSMUSG00000025930,89441.0,-2.6104882,4.3769995896566684e-63,2.9963249822526877e-61
ENSMUSG00000037846,90026.0,-2.7463293,9.733976575294483e-63,6.548616654620529e-61
ENSMUSG00000028042,93626.0,-4.4253273,1.8321908112057184e-62,1.2117302619194429e-60
ENSMUSG00000024431,90667.0,-1.5708187,2.0103157257156883e-62,1.3073753269571027e-60
ENSMUSG00000030057,92068.0,-0.86458004,9.513527656330909e-62,6.085538510656264e-60
ENSMUSG00000061374,92188.0,-1.1396081,1.0863878212886452e-61,6.837234320432732e-60
ENSMUSG00000029769,92423.0,-1.2667942,1.4086494019086408e-61,8.724682486107169e-60
ENSMUSG00000039501,93633.5,-0.9922301,5.348602567161708e-61,3.2609761276664037e-59
ENSMUSG00000019947,93780.0,-0.74815124,6.283152243028894e-61,3.7718246234305763e-59
ENSMUSG00000034845,95414.0,-3.1685557,9.328364140364862e-61,5.515041950864196e-59
ENSMUSG00000075327,94165.0,-1.0384232,9.58896449583008e-61,5.584498427272981e-59
ENSMUSG00000056749,94253.0,-1.0237416,1.0560808768732682e-60,6.0600405611169e-59
ENSMUSG00000022895,94622.5,-1.2681158,1.5832712553062656e-60,8.95351367855804e-59
ENSMUSG00000028465,94912.0,-0.884614,2.1736330122130456e-60,1.2116451448079005e-58
ENSMUSG00000057163,395505.0,1.1449513,4.0166681716352853e-60,2.207470310664913e-58
ENSMUSG00000095315,96011.5,-1.5266503,7.199961430639406e-60,3.9019790975493e-58
ENSMUSG00000054690,96331.0,-1.8391062,7.679085231944312e-60,4.104628845896809e-58
ENSMUSG00000046178,96937.0,-2.4787478,1.952238869873003e-59,1.0294102797627646e-57
ENSMUSG00000041378,99833.0,-3.585576,5.941285662195593e-59,3.0910528871849606e-57
ENSMUSG00000040433,98022.0,-0.80188113,6.388721724320117e-59,3.2801042326706706e-57
ENSMUSG00000035681,98170.0,-2.35062,7.025448079205258e-59,3.560168624033626e-57
ENSMUSG00000025991,99530.0,-3.847422,8.818040988915743e-59,4.4112815306088754e-57
ENSMUSG00000053469,99670.5,-3.2332,1.6109445929201723e-58,7.95684278680318e-57
ENSMUSG00000000031,98955.0,-0.97329336,1.7469284081839147e-58,8.520643310917044e-57
ENSMUSG00000044338,100903.0,-2.7705634,2.3135368769267162e-58,1.1144964066380305e-56
ENSMUSG00000006215,99394.0,-1.1782491,2.8003358822527805e-58,1.3325500747012623e-56
ENSMUSG00000017300,100270.0,-1.6097968,7.164301547075808e-58,3.3680848959867233e-56
ENSMUSG00000004655,101886.0,-4.43746,9.545141062560794e-58,4.433945288822884e-56
ENSMUSG00000021798,100855.0,-1.1847688,1.3389657939252506e-57,6.146640621054503e-56
ENSMUSG00000006386,101058.5,-2.0987647,1.4845134434992134e-57,6.735548205272012e-56
ENSMUSG00000020044,101081.0,-1.1689571,1.704189426934176e-57,7.643387521720867e-56
ENSMUSG00000034912,101760.0,-1.2320967,3.51269421363805e-57,1.5575605479108719e-55
ENSMUSG00000043383,364224.0,25.543846,4.211826160037669e-57,1.8465781658951665e-55
ENSMUSG00000036273,102014.0,-1.8592787,4.6013489644824127e-57,1.9949404066011527e-55
ENSMUSG00000024985,580623.0,0.5642509,6.21506781094052e-57,2.6649664393725176e-55
ENSMUSG00000039789,102318.0,-1.0681802,6.355127481213221e-57,2.6954029817058684e-55
ENSMUSG00000004031,102450.0,-2.4259856,6.903148159876528e-57,2.8963531311653993e-55
ENSMUSG00000045268,102493.0,-1.3603467,7.650846468399357e-57,3.175915204222797e-55
ENSMUSG00000038349,103388.0,-1.1075568,1.9733430723723098e-56,8.105247019365002e-55
ENSMUSG00000063229,103489.0,-0.85547787,2.1955237913028635e-56,8.923889410066431e-55
ENSMUSG00000027996,578422.0,1.6064432,6.2889561067744475e-56,2.5298460544983398e-54
ENSMUSG00000022553,104716.0,-1.135411,7.996215541269587e-56,3.183799290003462e-54
ENSMUSG00000000159,106686.0,-5.0800557,9.9850510595686e-56,3.935522144892594e-54
ENSMUSG00000044734,107170.0,-6.2490945,1.0398627500756838e-55,4.057544450795318e-54
ENSMUSG00000071076,105278.0,-1.5390564,1.4422385434578547e-55,5.571895838190643e-54
ENSMUSG00000027777,105419.0,-0.98938143,1.671890870778314e-55,6.395802135075472e-54
ENSMUSG00000026778,105586.0,-2.1673837,1.9914001770885555e-55,7.544119894174314e-54
ENSMUSG00000013419,106101.0,-1.048933,3.4123880460901496e-55,1.280301745754208e-53
ENSMUSG00000078591,106473.5,-1.4987209,5.032683476356421e-55,1.870241040451691e-53
ENSMUSG00000002944,106496.0,-0.85234165,5.153604129749576e-55,1.8813396861618065e-53
ENSMUSG00000039578,106497.0,-1.0787096,5.158978637091576e-55,1.8813396861618065e-53
ENSMUSG00000020061,106534.0,-0.8167133,5.361923611123752e-55,1.9372431417226742e-53
ENSMUSG00000039488,106625.0,-2.0138857,5.8953972696488805e-55,2.1104440501073334e-53
ENSMUSG00000033590,107562.0,-5.0664306,7.144188677657928e-55,2.534238565474657e-53
ENSMUSG00000028736,107567.0,-2.1240366,1.5687543805206117e-54,5.514666299812096e-53
ENSMUSG00000109838,111306.0,-4.135067,1.740492038862801e-54,6.063749942538079e-53
ENSMUSG00000053964,108944.0,-2.645904,4.1991396935543745e-54,1.4500038127654131e-52
ENSMUSG00000037415,108548.0,-0.7302431,4.339857474118791e-54,1.4854494617553966e-52
ENSMUSG00000000049,110403.5,-4.9023232,4.8285213813152996e-54,1.6383382982515041e-52
ENSMUSG00000020122,108678.0,-1.3651583,4.9639619198802354e-54,1.6697740871872998e-52
ENSMUSG00000066551,108841.0,-0.81465906,5.874204885740317e-54,1.959072432834078e-52
ENSMUSG00000004668,113550.0,-6.236835,6.204136138467404e-54,2.0515711196864243e-52
ENSMUSG00000052135,113638.0,-6.2527986,9.578181489287474e-54,3.1203687285187042e-52
ENSMUSG00000025909,109407.5,-2.8788838,9.596213414204113e-54,3.1203687285187042e-52
