names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000050189,275600.0,5.706356,1.3959791152756332e-175,5.447110507805521e-172
ENSMUSG00000024653,352552.0,2.5662029,1.1574959084275425e-108,2.2582745173421356e-105
ENSMUSG00000038791,357696.0,2.8107922,7.843508526440498e-85,1.0201790090056941e-81
ENSMUSG00000027923,329560.5,1.9203972,3.2341771412402305e-82,3.154939801279845e-79
ENSMUSG00000021789,338358.0,2.4372084,4.835902454262104e-82,3.773938275306146e-79
ENSMUSG00000066108,303963.0,0.73478466,1.8805630798891134e-81,1.222992856287887e-78
ENSMUSG00000068890,345712.0,1.385183,1.6753900614062904e-78,9.339102885153351e-76
ENSMUSG00000078894,231648.0,6.0652876,2.806094470739726e-78,1.3686725781033013e-75
ENSMUSG00000108419,242493.0,9.672521,2.780788514133639e-76,1.2056263091277178e-73
ENSMUSG00000095028,370732.0,3.4935594,2.55724568159996e-75,9.978372649603044e-73
ENSMUSG00000032080,377060.0,2.376609,4.3583088110589725e-74,1.5460109982501918e-71
ENSMUSG00000085981,384117.0,3.36888,9.093703344538513e-74,2.9569692041991067e-71
ENSMUSG00000069476,261160.5,4.3338623,5.585054010391007e-73,1.6763754421958237e-70
ENSMUSG00000042459,333235.5,1.1722465,1.7673486948370973e-71,4.925853290895967e-69
ENSMUSG00000028186,371150.0,2.5834758,5.267613686820537e-71,1.3702819070649157e-68
ENSMUSG00000025150,360812.0,1.8329837,1.2329661587624386e-69,3.0068962196818974e-67
ENSMUSG00000047295,362747.0,1.9486897,1.0529139145287838e-68,2.4167471144066554e-66
ENSMUSG00000068888,297195.0,1.8755478,2.4372945480501083e-67,5.2835129591619576e-65
ENSMUSG00000043310,234985.0,6.4923263,5.469751320276766e-66,1.1233141921957865e-63
ENSMUSG00000102439,323152.0,1.7602513,7.810757079130817e-66,1.5238787061384225e-63
ENSMUSG00000023943,274704.0,3.1107259,7.970091189834588e-65,1.4809188487016457e-62
ENSMUSG00000049972,298142.0,3.5629964,9.460421105659811e-65,1.6779346888311174e-62
ENSMUSG00000033825,367618.0,2.2293432,8.251349620684615e-63,1.399859400865712e-60
ENSMUSG00000074109,287434.5,2.215606,4.977443591371735e-61,8.092493705638546e-59
ENSMUSG00000034271,385259.0,1.509074,1.4228477599655617e-60,2.2207807837542488e-58
ENSMUSG00000000617,264522.0,4.8908176,1.8933696995678583e-60,2.841510987582224e-58
ENSMUSG00000049737,250631.5,6.630898,4.0673003142966794e-60,5.878002157920609e-58
ENSMUSG00000062515,367010.0,2.286289,9.744637674192397e-60,1.3579848644535263e-57
ENSMUSG00000005339,229406.5,6.622319,1.1719548089667928e-58,1.5768854015822157e-56
ENSMUSG00000103243,307591.0,1.8682189,2.8097626367467676e-57,3.654564602861962e-55
ENSMUSG00000078902,379761.0,1.6884843,3.3653416953253254e-57,4.235988159728845e-55
ENSMUSG00000021221,379588.0,1.3742996,4.449561925985986e-57,5.425684573499162e-55
ENSMUSG00000030546,353733.0,2.250219,1.3942042265861915e-56,1.6485408764058544e-54
ENSMUSG00000097553,376816.0,2.751216,1.6960138635010229e-56,1.9464253221708798e-54
ENSMUSG00000030278,350591.0,2.7274837,3.0052881202493707e-55,3.350466927203727e-53
ENSMUSG00000025314,376417.0,1.1591455,3.599623606935485e-55,3.901592031739517e-53
ENSMUSG00000022097,365723.0,1.9655421,4.639396640298032e-54,4.892682619038627e-52
ENSMUSG00000066704,313989.0,3.838549,1.9734792913892777e-53,2.026451630263411e-51
ENSMUSG00000023990,372784.0,1.7634739,4.954188955800253e-53,4.9567295655211765e-51
ENSMUSG00000023959,371811.0,2.2434738,6.59718240780954e-53,6.435551438818206e-51
ENSMUSG00000029167,372508.0,1.2078818,7.285963038453551e-53,6.934104335620915e-51
ENSMUSG00000032497,372103.0,0.8771628,1.2547028753824199e-52,1.1656787189862387e-50
ENSMUSG00000027737,371858.0,1.525894,1.7293703962447167e-52,1.569303089801601e-50
ENSMUSG00000027912,309604.5,1.9578587,3.414502399053896e-52,3.0280428093427957e-50
ENSMUSG00000033863,370311.0,2.0490034,7.863507806330414e-52,6.818534991178061e-50
ENSMUSG00000056501,364697.0,1.7642841,1.3458455709002724e-51,1.1416281342723615e-49
ENSMUSG00000001911,369980.0,1.5155383,2.0880224150433962e-51,1.733502864574326e-49
ENSMUSG00000030287,369615.0,1.2848254,3.4416803779610395e-51,2.7977993405841617e-49
ENSMUSG00000013643,336843.0,1.394777,3.8832928257264546e-51,3.0923691032621684e-49
ENSMUSG00000022708,368935.0,0.85449463,8.439098807084628e-51,6.585872709048844e-49
ENSMUSG00000041313,368797.0,1.3937624,1.0119516965590564e-50,7.742422588183212e-49
ENSMUSG00000037263,318320.0,4.2554154,1.2978983799086183e-50,9.73922976616044e-49
ENSMUSG00000030789,271979.0,2.6078463,1.3694073455107928e-50,1.0081938607892667e-48
ENSMUSG00000009394,368472.0,0.9824899,1.5509403634883318e-50,1.1206980182095316e-48
ENSMUSG00000027202,329954.0,1.1357498,2.543120103448798e-50,1.8042281170285835e-48
ENSMUSG00000056370,346447.0,1.2138269,3.6489201822983857e-50,2.5425154555943394e-48
ENSMUSG00000026628,365756.0,1.8341872,6.200003120773773e-50,4.24428283811566e-48
ENSMUSG00000092008,295549.5,2.2052088,9.192422597819918e-50,6.184281547705744e-48
ENSMUSG00000044646,366932.0,1.3675047,1.1192390645680396e-49,7.402153949058459e-48
ENSMUSG00000033831,366197.0,1.6900548,1.4645668604866788e-49,9.524566482698368e-48
ENSMUSG00000038641,337565.0,2.1885817,1.574515238637392e-49,1.0071735182234596e-47
ENSMUSG00000025959,366619.0,0.9592945,1.7438353041072474e-49,1.097491186552658e-47
ENSMUSG00000021775,366529.0,1.1842211,1.9597471768575847e-49,1.213798965729888e-47
ENSMUSG00000033027,223625.0,4.7598767,2.268494293584415e-49,1.383072614619748e-47
ENSMUSG00000071858,269744.0,1.0770731,2.3453475781312176e-49,1.4079301922873862e-47
ENSMUSG00000029765,366292.0,1.2652258,2.6654685828917643e-49,1.5758573349157068e-47
ENSMUSG00000035923,366265.0,1.750187,2.748846541460648e-49,1.6008954036984253e-47
ENSMUSG00000022868,364925.0,1.4459236,5.495830384532805e-49,3.15363678830103e-47
ENSMUSG00000033174,29785.0,-1.6331421,1.1521258916323618e-48,6.515355404564457e-47
ENSMUSG00000022696,363825.0,1.859955,1.422546983200924e-48,7.929683326357151e-47
ENSMUSG00000048108,359866.0,2.0161855,1.8571290671824727e-48,1.020636284527607e-46
ENSMUSG00000024730,303876.0,2.284569,2.0041916500665817e-48,1.086160530355528e-46
ENSMUSG00000110231,261111.0,0.5976791,2.1617125833021433e-48,1.1554797945267072e-46
ENSMUSG00000017300,364292.0,1.2821774,3.508394138705096e-48,1.849966747192876e-46
ENSMUSG00000033590,363583.0,1.921401,4.3867578422530086e-48,2.2822838800628322e-46
ENSMUSG00000037174,364101.0,0.7536322,4.4803637663684635e-48,2.300313081101282e-46
ENSMUSG00000028150,356404.0,1.6219418,7.891908618013974e-48,3.99925031525851e-46
ENSMUSG00000029188,326032.5,2.070615,1.3916426587456263e-47,6.9617816082377365e-46
ENSMUSG00000030717,359100.0,1.7511109,1.4774856133725845e-47,7.297656789088387e-46
ENSMUSG00000015839,363119.0,0.7976013,1.5683686983600686e-47,7.649718326251234e-46
ENSMUSG00000032355,363081.0,1.6913396,1.6457330434402558e-47,7.92796337716528e-46
ENSMUSG00000019838,363050.0,0.9018473,1.7122294257408538e-47,8.147706364927818e-46
ENSMUSG00000071561,341593.5,1.8044,2.3452658802047436e-47,1.102557525850471e-45
ENSMUSG00000068284,362768.0,0.91151434,2.4500087945518376e-47,1.1380874186120561e-45
ENSMUSG00000066687,362575.0,1.9429617,2.6905980576040595e-47,1.23514277891424e-45
ENSMUSG00000035540,356751.0,1.7234703,4.0009378775890586e-47,1.8153092556223845e-45
ENSMUSG00000040723,362188.0,1.4943359,5.10916702051482e-47,2.2843212984419535e-45
ENSMUSG00000041052,289235.0,4.0583024,5.151724096947511e-47,2.2843212984419535e-45
ENSMUSG00000050830,362119.0,1.4279065,5.575484023589397e-47,2.444442546072565e-45
ENSMUSG00000029313,361952.0,1.1950859,6.883505455759345e-47,2.98438203204144e-45
ENSMUSG00000047412,361812.0,0.678997,8.217242459518281e-47,3.5234813271472896e-45
ENSMUSG00000055053,361360.0,1.4617352,1.4526474448469295e-46,6.161119923687739e-45
ENSMUSG00000055116,361283.0,1.0494866,1.6004533579048663e-46,6.715020432843858e-45
ENSMUSG00000030017,289414.0,2.0076957,1.6341133264516911e-46,6.783308723206914e-45
ENSMUSG00000023019,361123.0,1.565875,1.9264160166985952e-46,7.912500312797809e-45
ENSMUSG00000026778,361053.0,1.3113984,2.1371274467321294e-46,8.686532601196635e-45
ENSMUSG00000051980,345034.0,2.8550417,2.958545288699983e-46,1.1901282181966323e-44
ENSMUSG00000024029,322737.0,2.0992749,3.795923282366288e-46,1.5113972089584957e-44
ENSMUSG00000021340,359756.0,2.4962995,4.983021256580912e-46,1.9640150447655273e-44
ENSMUSG00000038539,360112.0,1.2144194,6.9305491499397986e-46,2.7043002783065096e-44
ENSMUSG00000026070,311595.5,1.3000398,7.032646266600587e-46,2.716968884383712e-44
ENSMUSG00000040010,360006.0,1.4266484,7.930859901150803e-46,3.0339426798323955e-44
ENSMUSG00000031618,359888.0,1.1954648,9.189382096719732e-46,3.48125912052431e-44
ENSMUSG00000059436,359842.0,0.70629627,9.732084155037165e-46,3.6514031127841365e-44
ENSMUSG00000040943,359220.0,0.96510696,2.1109566828615387e-45,7.844717120500689e-44
ENSMUSG00000078897,244426.0,4.741871,2.2637640156665095e-45,8.333214329368603e-44
ENSMUSG00000034842,358986.0,1.3928535,2.8217620332695105e-45,1.0290201358708065e-43
ENSMUSG00000000305,36185.0,-1.983779,3.7401218857955595e-45,1.3512921850346548e-43
ENSMUSG00000052187,36924.0,-27.377136,3.8021791041884597e-45,1.3611103545452633e-43
ENSMUSG00000046159,36315.0,-2.541031,4.393480932654527e-45,1.5584875090198148e-43
ENSMUSG00000026610,358621.0,1.3213027,4.4371404362247334e-45,1.5597947731665683e-43
ENSMUSG00000042010,358289.0,1.5577567,6.638971622434237e-45,2.3129702920302137e-43
ENSMUSG00000038342,358207.0,0.80625707,7.402932403183511e-45,2.556304622763014e-43
ENSMUSG00000027022,355258.0,1.8701926,9.086003149026005e-45,3.109963533991182e-43
ENSMUSG00000027009,37223.0,-1.7245207,1.3478305542287193e-44,4.5732476718264895e-43
ENSMUSG00000020713,282839.0,2.7190182,1.519237562251626e-44,5.1104008344015905e-43
ENSMUSG00000017204,304214.0,0.673578,1.766076045912903e-44,5.889939086454828e-43
ENSMUSG00000034522,357448.0,1.0786734,1.8856977895336957e-44,6.235587097254645e-43
ENSMUSG00000021665,357287.0,1.3248353,2.288226987547703e-44,7.503077063370703e-43
ENSMUSG00000020264,350652.0,1.8696955,2.861188119683904e-44,9.303630035838827e-43
ENSMUSG00000008575,356823.0,0.95964915,4.059025182382206e-44,1.301404778172993e-42
ENSMUSG00000026028,356821.0,0.80050683,4.0689744473886507e-44,1.301404778172993e-42
ENSMUSG00000039934,356554.0,1.4570946,4.667415078622282e-44,1.4806710273808247e-42
ENSMUSG00000069729,356557.0,0.47400492,5.61996411591809e-44,1.7684758048639023e-42
ENSMUSG00000056216,356547.0,0.73874325,5.689066969357651e-44,1.7758991451546843e-42
ENSMUSG00000048534,341124.0,2.0925102,6.652843623829879e-44,2.0602695095384277e-42
