names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000055942,264790.0,4.869009,1.314961886864003e-115,5.13098128254334e-112
ENSMUSG00000051437,272622.0,5.4472704,2.9535655799866685e-111,5.7624064465539904e-108
ENSMUSG00000078897,271896.0,3.4136772,1.2125086807059769e-92,1.5770696240382406e-89
ENSMUSG00000042477,370479.5,3.4842987,3.465776467019795e-70,3.38086494357781e-67
ENSMUSG00000101447,366728.0,3.6922474,1.1495698388348093e-61,8.971243022266853e-59
ENSMUSG00000022010,394882.0,0.826767,2.21606655760745e-61,1.4411819512973784e-58
ENSMUSG00000038679,393634.0,0.90638816,1.3128910148590422e-60,7.318429628542832e-58
ENSMUSG00000046351,391692.0,1.0028969,2.0444414533293757e-59,9.97176318861403e-57
ENSMUSG00000048485,386152.0,2.372789,2.311081093145031e-58,1.0019820472724345e-55
ENSMUSG00000020656,389488.0,1.523789,4.439988658240699e-58,1.7324835744455207e-55
ENSMUSG00000036103,388645.0,1.214531,1.4352512018410567e-57,5.004083935202944e-55
ENSMUSG00000001655,384369.0,3.3769672,1.538928939580608e-57,5.004083935202944e-55
ENSMUSG00000022150,385985.0,0.9979513,5.551018301403546e-56,1.6586149491685958e-53
ENSMUSG00000027985,385934.0,1.2887964,5.950950612086197e-56,1.6586149491685958e-53
ENSMUSG00000092225,305326.0,1.1931851,8.088507380288618e-56,2.1040903865257455e-53
ENSMUSG00000028358,385041.0,0.7741086,2.0057117764149858e-55,4.891429594732047e-53
ENSMUSG00000086209,331367.5,2.932334,2.7064012704075375e-55,6.211986915958948e-53
ENSMUSG00000004872,384661.0,1.5255362,3.3571938854418005e-55,6.895569809252599e-53
ENSMUSG00000052713,384661.0,0.60156167,3.3576582874371955e-55,6.895569809252599e-53
ENSMUSG00000030067,384289.0,0.7548766,5.554486186197622e-55,1.083680254927156e-52
ENSMUSG00000031673,384066.0,1.2893345,7.507190382680273e-55,1.3949074701532582e-52
ENSMUSG00000025885,383105.0,1.1552833,2.738202368096306e-54,4.8565752910508125e-52
ENSMUSG00000035934,382931.0,0.7343827,3.458618034830172e-54,5.86762068343797e-52
ENSMUSG00000027416,357391.5,2.3283832,3.644229175673989e-54,5.924909268116627e-52
ENSMUSG00000053477,382564.0,0.48086995,5.656319031028367e-54,8.828382743629076e-52
ENSMUSG00000028019,382406.0,1.0438415,6.988317716836326e-54,1.048785220426744e-51
ENSMUSG00000032897,380680.0,0.6929509,6.9566154765726185e-53,1.0053597625772725e-50
ENSMUSG00000055639,380552.0,0.95442,8.241952374855486e-53,1.1485749345245039e-50
ENSMUSG00000049691,234484.0,2.0803742,1.3448675665076934e-52,1.809542498107938e-50
ENSMUSG00000037016,379969.0,0.7498492,1.781292965851431e-52,2.2669570902990805e-50
ENSMUSG00000015316,376910.0,2.3942668,1.8010166529797926e-52,2.2669570902990805e-50
ENSMUSG00000043747,379807.0,1.5313886,2.2056002581759172e-52,2.689453814813259e-50
ENSMUSG00000042942,379364.0,1.5262007,3.9528064774976066e-52,4.673894204604746e-50
ENSMUSG00000028023,379311.0,0.97528476,4.238249057433539e-52,4.864014065325197e-50
ENSMUSG00000050587,379046.0,1.4639167,6.003434069998417e-52,6.692971354609664e-50
ENSMUSG00000066007,333223.0,2.4555643,2.055620590131827e-51,2.228064317415108e-49
ENSMUSG00000028883,376890.0,1.0273759,1.0006856298911154e-50,1.0553176561716575e-48
ENSMUSG00000020647,376651.0,0.6161028,1.3640465091924923e-50,1.4006603891760805e-48
ENSMUSG00000000305,375769.0,1.0654209,4.262967894815994e-50,4.265154032197951e-48
ENSMUSG00000002985,31217.0,-2.726343,1.1054704897653992e-49,1.0739133460449938e-47
ENSMUSG00000024985,375012.0,0.76171637,1.1284071549934583e-49,1.0739133460449938e-47
ENSMUSG00000057173,374836.0,1.6141227,1.329233269755295e-49,1.2349210044250384e-47
ENSMUSG00000036158,374826.0,0.6205236,1.4323772249973623e-49,1.2997990539394668e-47
ENSMUSG00000064179,374555.0,0.5354182,2.026703787861311e-49,1.7973177682351898e-47
ENSMUSG00000054932,32611.0,-2.5190132,6.56592343700052e-49,5.693385166928007e-47
ENSMUSG00000010175,372638.5,0.9538964,2.322906604235502e-48,1.970430776027593e-46
ENSMUSG00000020429,372317.0,1.628077,3.477666077556502e-48,2.8872027733245685e-46
ENSMUSG00000111840,258626.0,2.3260183,6.985064949934731e-48,5.678275715551108e-46
ENSMUSG00000040929,371410.0,0.822864,1.0934837567243902e-47,8.707701262731776e-46
ENSMUSG00000099083,371324.0,0.6644666,1.218226832907643e-47,9.507042204011246e-46
ENSMUSG00000002996,371205.0,0.6541112,1.4145139850614265e-47,1.082241876413664e-45
ENSMUSG00000004661,370847.0,1.3806784,2.215719496685339e-47,1.6626418223204217e-45
ENSMUSG00000057123,370687.0,1.3751776,2.7069543273567563e-47,1.9929312802539742e-45
ENSMUSG00000032087,370555.0,1.5208206,3.1928994879528763e-47,2.30716551888743e-45
ENSMUSG00000020542,370413.0,1.308538,3.8128426745321033e-47,2.7050385665498668e-45
ENSMUSG00000028001,36592.5,-25.95067,4.1708555267987235e-47,2.906192547422968e-45
ENSMUSG00000026663,370221.0,0.5936437,4.845561573464449e-47,3.317084431518996e-45
ENSMUSG00000035566,370166.0,0.92962486,5.189630905598242e-47,3.4913689299386793e-45
ENSMUSG00000028399,370084.0,0.5463354,5.748408357064483e-47,3.801743967672138e-45
ENSMUSG00000035513,370034.0,1.0759937,6.117805495577795e-47,3.978612840624093e-45
ENSMUSG00000053129,242872.0,3.8417199,1.049593287318767e-46,6.713955749373489e-45
ENSMUSG00000055917,369540.0,0.82253057,1.1313569372100759e-46,7.12024962740922e-45
ENSMUSG00000022894,369113.0,0.97048783,1.921956171566424e-46,1.190392536738442e-44
ENSMUSG00000035032,368986.0,1.2632182,2.1812109178439342e-46,1.3298570314729737e-44
ENSMUSG00000033308,368312.0,1.2628529,5.1747005730907385e-46,3.106412559415394e-44
ENSMUSG00000067786,367895.0,1.1534147,8.649700602650418e-46,5.113807841142717e-44
ENSMUSG00000031558,367857.0,1.0815284,9.063692476131383e-46,5.278586274905173e-44
ENSMUSG00000000861,367669.0,0.9060811,1.1420598976503363e-45,6.553408412693548e-44
ENSMUSG00000089809,367566.0,1.0405972,1.2960991637446636e-45,7.32953469120533e-44
ENSMUSG00000024497,296063.0,2.010344,2.080717847495304e-45,1.1538492796715864e-43
ENSMUSG00000074867,367172.0,1.0916846,2.099520729284537e-45,1.1538492796715864e-43
ENSMUSG00000030551,367133.0,1.1807793,2.204278000066755e-45,1.1945962161472886e-43
ENSMUSG00000091350,254823.0,3.9945962,7.563012096252061e-45,4.042585369804869e-43
ENSMUSG00000039239,365947.0,0.5584112,9.373032547837079e-45,4.942374729954092e-43
ENSMUSG00000062175,364797.0,0.92708296,3.776576689597559e-44,1.9648269657079568e-42
ENSMUSG00000032481,364734.0,0.57498515,4.0750417207007405e-44,2.0922122097597747e-42
ENSMUSG00000027009,363926.0,0.81005734,1.0781039603880957e-43,5.4633268226420116e-42
ENSMUSG00000020453,363563.0,0.6028295,1.6664877354794207e-43,8.336711722872691e-42
ENSMUSG00000038591,363505.0,1.3681165,1.7168598077362585e-43,8.479983506059342e-42
ENSMUSG00000028952,363401.0,1.4584469,2.0071373821838573e-43,9.789812581601764e-42
ENSMUSG00000037627,363182.0,1.3550694,2.5865337999488074e-43,1.2460067762222526e-41
ENSMUSG00000037685,363139.0,0.7286622,2.7681665612305168e-43,1.31724218560018e-41
ENSMUSG00000002997,363026.0,0.9506134,3.1683336575880475e-43,1.4894985460130796e-41
ENSMUSG00000050240,362908.0,0.94816935,3.647703163309346e-43,1.694444969432508e-41
ENSMUSG00000032006,362650.0,1.0303407,4.96194237108393e-43,2.277823427290529e-41
ENSMUSG00000021010,362456.0,0.72957176,6.251635293333813e-43,2.836497780766109e-41
ENSMUSG00000038872,362316.0,0.6832747,7.384654002150774e-43,3.3120597605048644e-41
ENSMUSG00000040254,362233.0,1.3104604,8.150038639783866e-43,3.613801224140528e-41
ENSMUSG00000040270,361836.0,0.6762641,1.3057599345600024e-42,5.724803668149584e-41
ENSMUSG00000067916,361157.0,1.6446985,1.3654647082480308e-42,5.920048101759795e-41
ENSMUSG00000023868,361732.0,0.7201543,1.4770589922924793e-42,6.33349910761017e-41
ENSMUSG00000030064,361240.0,0.90487707,2.6435497670855532e-42,1.1212099120834596e-40
ENSMUSG00000058897,361063.0,0.7716539,3.2579172599693604e-42,1.3669239944516607e-40
ENSMUSG00000079038,360838.0,0.9054457,4.247726823876977e-42,1.763258517741273e-40
ENSMUSG00000024014,45540.0,-2.1915083,4.968067618719556e-42,2.040568405078285e-40
ENSMUSG00000053552,360621.0,0.93438655,5.479880762134791e-42,2.227343201442704e-40
ENSMUSG00000031613,360107.0,1.4690729,9.896139237405788e-42,3.9809005468409675e-40
ENSMUSG00000051435,359846.0,0.6628811,1.362085130605695e-41,5.423322632268798e-40
ENSMUSG00000072294,359820.0,0.8896342,1.404187802701084e-41,5.534485662767303e-40
ENSMUSG00000059857,359744.0,2.112926,1.5348109678293853e-41,5.988832396470262e-40
ENSMUSG00000052331,359631.0,0.7077671,1.751722055922244e-41,6.7675440219887085e-40
ENSMUSG00000027204,359414.0,0.74048364,2.2573135831479054e-41,8.635330981806987e-40
ENSMUSG00000026235,359299.0,0.9230261,2.58161889628196e-41,9.780074692516705e-40
ENSMUSG00000053080,358940.0,0.8586514,3.9230088448459057e-41,1.4718827415950696e-39
ENSMUSG00000025551,358782.0,1.0934256,4.714855378847714e-41,1.7521300655489318e-39
ENSMUSG00000032057,330668.0,1.5301995,6.709004625197676e-41,2.4696732120303143e-39
ENSMUSG00000003279,358016.0,0.69504726,1.1466951740606993e-40,4.181686513256868e-39
ENSMUSG00000004151,357884.0,0.68738145,1.3358909877336782e-40,4.8265246612377894e-39
ENSMUSG00000073565,357425.0,0.8784937,2.269655792227204e-40,8.088308289927687e-39
ENSMUSG00000034751,357421.0,0.7086985,2.2801484159201578e-40,8.088308289927687e-39
ENSMUSG00000045404,357378.0,0.7520939,2.396030423499984e-40,8.422802443690934e-39
ENSMUSG00000028487,357273.5,0.9840203,2.702642490746617e-40,9.415813391869018e-39
ENSMUSG00000042757,356543.0,0.89323276,6.257273923199532e-40,2.160697597196865e-38
ENSMUSG00000009733,356338.0,0.5507762,7.913962045953082e-40,2.708796482746397e-38
ENSMUSG00000028519,356284.0,0.90075773,8.418639322871076e-40,2.8564809250298207e-38
ENSMUSG00000025025,355731.0,0.7105957,1.5836003512891183e-39,5.326903940284604e-38
ENSMUSG00000038718,355646.0,0.62616277,1.7447765524489728e-39,5.818904365517856e-38
ENSMUSG00000040111,355466.0,0.5725934,2.1418919379182266e-39,7.06052618474975e-38
ENSMUSG00000051401,355460.0,1.0745229,2.1564707797190046e-39,7.06052618474975e-38
ENSMUSG00000015843,355454.0,0.6927886,2.1713560793694773e-39,7.06052618474975e-38
ENSMUSG00000050368,353929.0,1.9849801,2.21751514014452e-39,7.151028162680923e-38
ENSMUSG00000042508,355383.0,0.50336367,2.354117013707133e-39,7.529315235643634e-38
ENSMUSG00000060301,354828.0,0.5663493,4.4220163049229496e-39,1.402821757870679e-37
ENSMUSG00000073940,51491.0,-2.890399,4.804162873481873e-39,1.5117615751876023e-37
ENSMUSG00000026934,270360.0,1.3146151,5.258793198689206e-39,1.6415848849028225e-37
ENSMUSG00000109532,353478.0,1.5943575,7.748318921916597e-39,2.394326292565246e-37
ENSMUSG00000049493,354157.0,1.1297449,7.792912331004261e-39,2.394326292565246e-37
ENSMUSG00000078496,354287.0,1.0572613,8.088576742908729e-39,2.4657520664710827e-37
ENSMUSG00000042507,354277.0,0.575915,8.250143449523456e-39,2.4955085069798857e-37
ENSMUSG00000060988,354183.0,1.3640615,9.173969444765647e-39,2.7536022133442733e-37
ENSMUSG00000055027,354037.5,0.35860723,1.0811422643381785e-38,3.220318408738605e-37
ENSMUSG00000056758,353995.0,0.60795754,1.1342278354260279e-38,3.3528462226002734e-37
ENSMUSG00000055817,353825.0,0.57106483,1.373763952975304e-38,4.030396198879425e-37
ENSMUSG00000024548,353580.0,0.6924896,1.8099756631599149e-38,5.270541072873125e-37
ENSMUSG00000048827,353488.0,1.1287103,1.8964102730766443e-38,5.481328063366716e-37
ENSMUSG00000021318,353445.0,0.7646423,2.1065930463113297e-38,6.044063284343241e-37
ENSMUSG00000067071,353324.0,0.8283876,2.4132602153157954e-38,6.873387854133017e-37
ENSMUSG00000063804,353285.0,1.162571,2.5111673856511453e-38,7.100416767254181e-37
ENSMUSG00000021127,353192.0,0.5905536,2.798593283012113e-38,7.856194957059903e-37
ENSMUSG00000019564,352752.0,0.7979307,4.5812229188058153e-38,1.2768522735128778e-36
ENSMUSG00000024598,352671.0,0.61887103,5.01562083340973e-38,1.388010815032962e-36
ENSMUSG00000037940,352452.0,0.44604903,6.405807953997627e-38,1.7602438476407563e-36
ENSMUSG00000038151,352210.0,1.2764432,7.266049264998814e-38,1.9826660302115645e-36
ENSMUSG00000044167,352002.0,0.58190703,1.0578187019474753e-37,2.8663948437493397e-36
ENSMUSG00000034324,351853.0,1.1262331,1.2474753962480889e-37,3.356999307696581e-36
ENSMUSG00000052504,351725.0,0.66083604,1.439392297535654e-37,3.84692379793433e-36
ENSMUSG00000034981,351632.0,0.8402074,1.5960086078413917e-37,4.2364799916987145e-36
ENSMUSG00000038580,351579.0,1.0977489,1.6698518548601776e-37,4.402541849773252e-36
ENSMUSG00000025880,351217.0,0.6208855,2.528485813087147e-37,6.621578283668489e-36
ENSMUSG00000037944,331633.0,1.5911747,3.0075864790549185e-37,7.823734960848195e-36
ENSMUSG00000025089,351045.0,1.119145,3.0585703204096783e-37,7.903669794859977e-36
ENSMUSG00000036867,350911.0,0.87072045,3.5468967290091773e-37,9.10525726091698e-36
ENSMUSG00000020042,350644.0,1.0392812,4.762603106184144e-37,1.214619432701342e-35
ENSMUSG00000010461,350624.0,0.42332482,4.868965923697879e-37,1.2336821450824104e-35
ENSMUSG00000034377,350586.0,0.4548524,5.077315343225378e-37,1.2781731915655113e-35
ENSMUSG00000001823,324231.0,1.3428631,6.2034992149729605e-37,1.5516701241554163e-35
ENSMUSG00000023926,56014.0,-3.6649172,6.9406077194758175e-37,1.7249841605983847e-35
ENSMUSG00000046179,350246.0,0.65643555,7.383236279196988e-37,1.8233789849004207e-35
ENSMUSG00000042499,349259.0,1.7499882,1.3213955398090185e-36,3.2428210039841444e-35
ENSMUSG00000021765,349508.0,1.0267899,1.659339041816676e-36,4.0467130882304187e-35
ENSMUSG00000026872,349467.0,0.38066915,1.735494830955241e-36,4.2061495840915224e-35
ENSMUSG00000039116,349223.0,0.6840287,2.266123638338582e-36,5.458280516541449e-35
ENSMUSG00000003198,349176.0,1.0695885,2.3762663513540097e-36,5.688460922075673e-35
ENSMUSG00000032228,349140.0,0.50119334,2.4811417658048804e-36,5.90330193303088e-35
ENSMUSG00000032452,349097.0,1.1727159,2.6003888404860322e-36,6.149525609440302e-35
ENSMUSG00000006720,348959.0,1.0756494,2.9354989213291044e-36,6.900190837967569e-35
ENSMUSG00000049421,348810.0,0.5453785,3.555953615095176e-36,8.308581440779266e-35
ENSMUSG00000060261,348798.0,0.42739546,3.602744264063211e-36,8.367802451413481e-35
ENSMUSG00000026494,348764.0,0.9636853,3.738663082064055e-36,8.632108488883989e-35
ENSMUSG00000025612,348588.0,0.56613046,4.5280369279638276e-36,1.0393176525244034e-34
ENSMUSG00000050447,348534.0,0.8377799,4.801922508905574e-36,1.0957369374122543e-34
ENSMUSG00000056091,348395.0,0.5965284,5.585026901632039e-36,1.2670218005911751e-34
ENSMUSG00000053141,348345.0,0.95941263,5.896722622528644e-36,1.330000674746056e-34
ENSMUSG00000019899,348137.0,0.411816,7.389930491034822e-36,1.6572131480470043e-34
ENSMUSG00000028373,347937.0,0.7907464,9.178436091755647e-36,2.0465290074303164e-34
ENSMUSG00000022799,347902.0,0.82923687,9.532959726628686e-36,2.1135005030287008e-34
ENSMUSG00000052726,347621.0,1.0455288,1.2919025634293488e-35,2.8480247471758864e-34
ENSMUSG00000029249,347604.0,0.5411821,1.3158541109466938e-35,2.8845296297269654e-34
ENSMUSG00000035357,347509.0,0.6958726,1.4580497607579456e-35,3.178385567864527e-34
ENSMUSG00000061808,58840.0,-3.0099921,1.6172268412064528e-35,3.5057884079930995e-34
ENSMUSG00000022306,347319.0,0.7564481,1.7898416714550545e-35,3.857966574062155e-34
ENSMUSG00000020902,347314.0,1.0399201,1.7994616004082835e-35,3.857966574062155e-34
ENSMUSG00000042323,347044.0,0.38815123,2.4070581291270093e-35,5.132426677515624e-34
ENSMUSG00000038630,346491.0,1.2295847,3.405031599588692e-35,7.220887663910367e-34
ENSMUSG00000005267,346642.0,0.852553,3.7073625017084945e-35,7.819528909008944e-34
ENSMUSG00000029757,346516.0,0.85637414,4.244795091834518e-35,8.904941101257144e-34
ENSMUSG00000023078,326378.0,1.3919511,4.405409179353841e-35,9.192463431999298e-34
