names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000040653,19493.0,-1.7798331,3.9012575255732016e-95,1.5222706864786631e-91
ENSMUSG00000037196,22858.0,-2.124507,4.535758278474641e-93,8.849264401304024e-90
ENSMUSG00000022361,24068.0,-1.337326,2.4758494378427708e-92,3.220254835487497e-89
ENSMUSG00000033713,29076.0,-1.12309,2.586308015402592e-89,2.5229434690252286e-86
ENSMUSG00000023927,29409.0,-1.3514954,4.088958058694279e-89,3.1910228690050153e-86
ENSMUSG00000030249,32789.0,-1.2868056,4.149980114666109e-87,2.6988704012378593e-84
ENSMUSG00000021200,34856.0,-1.0652316,6.817235329036278e-86,3.80012175055708e-83
ENSMUSG00000007812,35032.0,-1.2090527,8.643876919831626e-86,4.2160509676478755e-83
ENSMUSG00000028197,35153.0,-1.4857213,1.0175453126923333e-85,4.411624233472761e-83
ENSMUSG00000047412,36333.0,-1.2252188,4.975999200638012e-85,1.8750243049806872e-82
ENSMUSG00000022708,36378.0,-1.4136094,5.285819414348426e-85,1.8750243049806872e-82
ENSMUSG00000000794,40069.0,-1.3599684,7.255754746639733e-83,2.3593295851156868e-80
ENSMUSG00000039652,40579.0,-1.4678249,1.4251517155724767e-82,4.277647687818311e-80
ENSMUSG00000079055,40815.0,-2.9032295,1.94687240435454e-82,5.426211515565297e-80
ENSMUSG00000015605,41495.0,-1.8879333,4.7764343217992887e-82,1.2425097815773883e-79
ENSMUSG00000050945,42571.0,-1.4247292,1.967492316932959e-81,4.6118588322234626e-79
ENSMUSG00000026305,42587.0,-0.89279777,2.009267046330058e-81,4.6118588322234626e-79
ENSMUSG00000001103,364623.0,9.764457,3.9286398344171424e-81,8.51641812994205e-79
ENSMUSG00000030189,43971.0,-1.300324,1.2311944326523226e-80,2.5284845664259803e-78
ENSMUSG00000020061,44700.0,-1.139801,3.18751767435247e-80,6.142754824997324e-78
ENSMUSG00000057469,44728.0,-1.8789297,3.3059418586607842e-80,6.142754824997324e-78
ENSMUSG00000019947,45086.0,-1.1134892,5.269411221951913e-80,9.34601935820744e-78
ENSMUSG00000026824,45356.0,-3.3397117,7.472516998096011e-80,1.2677287533291581e-77
ENSMUSG00000019878,46250.0,-1.0355961,2.3891846056965944e-79,3.884415971428379e-77
ENSMUSG00000040666,46527.5,-1.903843,3.4225594180694434e-79,5.341930739722788e-77
ENSMUSG00000032355,46572.0,-4.515749,3.6243655006261507e-79,5.439336224401245e-77
ENSMUSG00000039159,46896.0,-0.9887763,5.513159641598944e-79,7.967536637599659e-77
ENSMUSG00000021373,47680.5,-0.5895463,1.5179890566216574e-78,2.070316600669125e-76
ENSMUSG00000021798,47691.0,-1.4721375,1.5386771250488117e-78,2.070316600669125e-76
ENSMUSG00000033943,47922.0,-1.0723548,2.072170425004744e-78,2.6952029994561705e-76
ENSMUSG00000038349,48080.0,-1.5259627,2.539724410224132e-78,3.196775693127278e-76
ENSMUSG00000037674,48258.0,-1.0950743,3.1935408466486395e-78,3.894123869882185e-76
ENSMUSG00000031627,48492.0,-1.1888744,4.314778521906655e-78,5.1018987249938687e-76
ENSMUSG00000028525,49238.0,-1.4584223,1.1242126144534888e-77,1.290199300469857e-75
