names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000054272,249421.5,27.35803,7.729356280612929e-176,3.015994820695165e-172
ENSMUSG00000086771,245491.0,5.5541077,5.5360860077353405e-152,1.080090380109165e-148
ENSMUSG00000034000,282768.0,4.712813,3.5232566292441476e-117,4.582582455770221e-114
ENSMUSG00000058669,235826.0,2.9755685,1.7416206171367183e-112,1.6989509120168686e-109
ENSMUSG00000056883,259450.5,5.107521,2.8212359130801595e-100,2.2016925065677566e-97
ENSMUSG00000026818,328299.0,3.0180964,1.6938654888833784e-94,1.1015771896038238e-91
ENSMUSG00000050224,369435.0,1.576199,3.0294988553845097e-92,1.6887292191014796e-89
ENSMUSG00000068078,368638.5,1.3185674,4.863883490973978e-92,2.372359172722558e-89
ENSMUSG00000107598,285921.0,5.41882,9.109964812060289e-92,3.9496758551843604e-89
ENSMUSG00000075104,381467.0,2.0264633,4.6245333556235215e-87,1.804492915364298e-84
ENSMUSG00000066009,282917.0,3.4751961,3.4928551922114984e-76,1.2390109963644789e-73
ENSMUSG00000071341,345697.0,2.3562174,4.341249720196116e-71,1.4116297006837705e-68
ENSMUSG00000058728,286433.0,3.5974345,2.573867761148468e-70,7.725563080001017e-68
ENSMUSG00000101447,382347.0,2.5344367,2.1200540284219987e-69,5.9088934420733134e-67
ENSMUSG00000043430,365487.0,1.2939517,1.928184512469104e-68,5.015850645102963e-66
ENSMUSG00000022584,366769.0,2.025629,1.2734947623612827e-67,3.1057353517085783e-65
ENSMUSG00000045539,324638.0,1.1387533,1.4505308645567858e-66,3.3293949608826926e-64
ENSMUSG00000024768,356591.0,2.074728,4.877152734306255e-66,1.0572583316257225e-63
ENSMUSG00000096257,360551.5,2.2427387,5.317910235614639e-66,1.0921308283878065e-63
ENSMUSG00000067594,376645.5,2.0348816,1.7700425728798378e-64,3.4533530596885634e-62
ENSMUSG00000004613,264282.0,3.3667006,6.37904690430756e-62,1.1852876676480049e-59
ENSMUSG00000035896,284407.5,4.211014,1.1985811236932016e-61,2.125847065750397e-59
ENSMUSG00000003154,399443.0,1.046142,8.714202615041372e-61,1.4783834175604972e-58
ENSMUSG00000049410,262517.0,3.23647,1.0664355784539732e-59,1.733846511303085e-57
ENSMUSG00000079013,267386.0,2.7430036,1.7028602670625714e-58,2.6578243048312614e-56
ENSMUSG00000028465,393376.0,0.83425695,3.957818093492937e-57,5.939771615695939e-55
ENSMUSG00000038845,392984.0,0.92793167,6.757049602002368e-57,9.765187980375274e-55
ENSMUSG00000035448,250361.5,3.5220296,1.207344992178233e-56,1.6825214855283804e-54
ENSMUSG00000046748,324383.5,1.8646933,2.7615120681796793e-56,3.7156621000127964e-54
ENSMUSG00000043903,390370.0,1.5909517,1.4597499585977255e-55,1.8986481128161084e-53
ENSMUSG00000052212,303119.0,0.714609,2.9861163650973076e-55,3.7586535666482884e-53
ENSMUSG00000000594,389094.0,1.3152966,1.282490588530856e-54,1.5638369613898125e-52
ENSMUSG00000020125,370056.5,1.6780412,5.487811229568078e-54,6.4889210356892844e-52
ENSMUSG00000075063,254302.0,5.3917856,5.844633710268093e-54,6.68142703305364e-52
ENSMUSG00000018830,387432.5,2.1582296,5.993079091667796e-54,6.68142703305364e-52
ENSMUSG00000052751,387443.0,1.1220623,1.1516056280064939e-53,1.2264473345037124e-51
ENSMUSG00000062397,387436.0,0.90286916,1.1629562116001373e-53,1.2264473345037124e-51
ENSMUSG00000017007,344873.0,3.3580565,1.4611299128899123e-52,1.5003497158148522e-50
ENSMUSG00000030057,385460.0,0.86950254,1.565245144101623e-52,1.566047833919111e-50
ENSMUSG00000019947,385121.0,0.6348252,2.438019744871645e-52,2.37828826112229e-50
ENSMUSG00000035478,384454.0,0.77096385,5.8162534804842105e-52,5.535370995329119e-50
ENSMUSG00000036442,384225.0,0.9210684,7.832816428175762e-52,7.277059453033768e-50
ENSMUSG00000039159,383784.0,0.72330064,1.3884649383073254e-51,1.2599512068081822e-49
ENSMUSG00000008393,383723.0,1.0035205,1.5026866385991497e-51,1.3326098326849731e-49
ENSMUSG00000022500,383264.0,1.0887303,2.721709503404746e-51,2.3267242306073664e-49
ENSMUSG00000020173,383258.0,0.80367285,2.742934766989719e-51,2.3267242306073664e-49
ENSMUSG00000056749,382939.0,0.82113427,4.141041130704003e-51,3.437945211065323e-49
ENSMUSG00000065987,261385.0,3.4563556,7.86649368626433e-51,6.394803825792379e-49
ENSMUSG00000036181,382044.0,1.3474623,1.2856875833604304e-50,1.0238271327086529e-48
ENSMUSG00000050359,342197.0,1.4932045,2.6028828361538923e-50,2.0312897653344973e-48
ENSMUSG00000000078,381484.0,0.90874976,2.6853314690106784e-50,2.0545418415842483e-48
ENSMUSG00000044041,351041.0,0.94872904,5.449493429680053e-50,4.0456269677016295e-48
ENSMUSG00000052684,380923.5,0.89972585,5.495085322608569e-50,4.0456269677016295e-48
ENSMUSG00000019846,380495.0,1.153435,9.485194282838758e-50,6.853931128080895e-48
ENSMUSG00000029556,351387.0,1.7695014,1.0866112799291194e-49,7.709013116878952e-48
ENSMUSG00000015090,372703.0,1.66447,1.2168528913688951e-49,8.478857110931123e-48
ENSMUSG00000000805,315358.5,1.7160629,1.6438772357933203e-49,1.1253349077307957e-47
ENSMUSG00000004071,378984.0,0.7010877,6.432792835771547e-49,4.327716835375962e-47
ENSMUSG00000032988,322949.5,2.294014,6.780413313975071e-49,4.4842665679882585e-47
ENSMUSG00000049470,378916.0,0.64530176,7.008803056208262e-49,4.558058254220773e-47
ENSMUSG00000019772,293492.0,1.2040908,7.147169825919396e-49,4.571845354219259e-47
ENSMUSG00000040205,363530.5,1.9947712,7.725833972891379e-49,4.8622909939068e-47
ENSMUSG00000017817,378451.0,0.6448499,1.2587462585399557e-48,7.796234763210965e-47
ENSMUSG00000022895,378170.0,1.1439548,1.791696302869827e-48,1.0923748396559476e-46
ENSMUSG00000029723,378117.0,0.6553166,1.9150123488270078e-48,1.1495966438650746e-46
ENSMUSG00000033765,346220.0,0.9701694,2.2649525020278695e-48,1.339067373168598e-46
ENSMUSG00000021366,376770.0,0.73037,1.0316598272820546e-47,6.008263650827727e-46
ENSMUSG00000071076,376668.0,0.99348056,1.1713460084772436e-47,6.7214590074679475e-46
