names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000094204,236192.0,27.146883,6.486929724036042e-168,2.5311999783188637e-164
ENSMUSG00000040264,297831.0,3.8265862,1.6112022070126542e-121,3.1434555058816884e-118
ENSMUSG00000064156,320171.5,4.315231,2.3582045806608713e-108,3.06723809124624e-105
ENSMUSG00000100704,244689.5,4.956551,1.1675352125595884e-97,1.1389305998518785e-94
ENSMUSG00000090894,257069.0,5.0435066,4.3170453796334467e-88,3.369022214265942e-85
ENSMUSG00000039710,288316.0,4.177046,2.5987767576281493e-70,1.6900711513775063e-67
ENSMUSG00000049456,252343.5,2.2549422,6.231688104718653e-64,3.47372099780174e-61
ENSMUSG00000075104,341020.0,3.3743014,3.2864851505244425e-62,1.6029831321682967e-59
ENSMUSG00000030235,378149.0,2.8627527,4.153046925296797e-61,1.8005765669453448e-58
ENSMUSG00000029306,374643.0,2.07028,5.9014334584713495e-59,2.3027393354955207e-56
ENSMUSG00000026835,351095.0,2.5511634,1.0956169820286741e-57,3.886452239887169e-55
ENSMUSG00000022226,260576.0,7.757458,6.746611598526251e-55,2.1937732047874526e-52
ENSMUSG00000049109,362910.0,3.8699431,6.360852962905476e-54,1.909234481635167e-51
ENSMUSG00000068130,21128.0,-2.9842534,1.2416560014602108e-53,3.4606726554983874e-51
ENSMUSG00000022935,372312.0,1.3455904,9.479464078332702e-53,2.46592458891028e-50
ENSMUSG00000024518,311845.0,2.6537042,1.4473841387009978e-52,3.5298080682570584e-50
ENSMUSG00000052387,371642.0,1.4501308,2.321094445085812e-52,5.327594426308728e-50
ENSMUSG00000056883,234237.0,4.348007,2.700848368515194e-52,5.854839074414604e-50
ENSMUSG00000028332,370038.0,1.7665863,1.656032848747267e-51,3.400968513585177e-49
ENSMUSG00000054932,370004.0,1.4679513,2.057085941016744e-51,4.013374670923668e-49
ENSMUSG00000006574,369957.0,1.7271163,2.1891925986948172e-51,4.067728342908179e-49
ENSMUSG00000014351,294477.0,3.7503514,4.0670343393493776e-51,7.21343999642785e-49
ENSMUSG00000061808,368988.0,1.5472118,7.772199997159539e-51,1.3185706256050661e-48
ENSMUSG00000028185,323184.5,2.1502979,1.3713614691824434e-50,2.2296051886457892e-48
ENSMUSG00000029368,367995.0,1.3198457,2.8972529735252997e-50,4.493675359157523e-48
ENSMUSG00000031957,343846.5,1.9448864,2.9942480609455556e-50,4.493675359157523e-48
ENSMUSG00000071019,312889.0,0.85434365,2.180406006879062e-49,3.1510904588304074e-47
ENSMUSG00000025576,365829.0,1.4170321,4.662676670643417e-49,6.49777298887522e-47
ENSMUSG00000036814,347259.0,1.8841101,1.004381762132197e-48,1.3374219605840544e-46
ENSMUSG00000049103,344445.0,2.6147637,1.0282588113152647e-48,1.3374219605840544e-46
ENSMUSG00000109741,364614.0,1.3844408,2.2866637110412392e-48,2.878245742091263e-46
ENSMUSG00000024503,330229.5,1.9213223,2.4304790257092506e-48,2.9636653619742173e-46
ENSMUSG00000053825,362864.0,1.3876992,2.1687165165134973e-47,2.5643429840714143e-45
ENSMUSG00000032028,362146.0,1.8556031,3.9527487826368153e-47,4.5363605146614276e-45
ENSMUSG00000066366,360119.0,1.691563,5.67491558961726e-47,6.326720180196156e-45
ENSMUSG00000011118,346883.5,1.5725198,8.754833028786748e-47,9.489266243979414e-45
ENSMUSG00000032484,354028.0,1.7878824,2.5411798087575346e-46,2.6799144902086215e-44
ENSMUSG00000084796,358698.0,1.9014112,7.931719843288726e-46,8.14462390224016e-44
ENSMUSG00000063796,319760.5,2.459675,7.870903124740318e-45,7.874939485317107e-43
ENSMUSG00000026581,328901.0,2.8757842,1.6467593370528788e-44,1.6064137332950833e-42
ENSMUSG00000023926,357452.0,1.7343789,1.7060943144190728e-44,1.6237024426495664e-42
ENSMUSG00000017311,266907.0,2.9254663,1.8250759788502275e-44,1.6955824927318064e-42
ENSMUSG00000063887,357137.0,1.1611863,2.762543651990428e-44,2.506847751178291e-42
ENSMUSG00000058638,356324.0,0.729645,7.47002309351724e-44,6.62455229793279e-42
ENSMUSG00000034248,356270.0,1.0718826,7.978824772185046e-44,6.918527613570234e-42
ENSMUSG00000027690,351876.0,1.965794,1.396549652460123e-43,1.184638422586826e-41
ENSMUSG00000034127,354311.0,1.6115904,1.832134699756196e-43,1.5210616166912076e-41
ENSMUSG00000060131,352442.0,1.7723454,1.98295388025056e-43,1.6119762584870177e-41
ENSMUSG00000100832,354515.0,1.8574101,2.8527900106578607e-43,2.2717523717524434e-41
ENSMUSG00000068748,354973.0,1.1834891,3.858123123373721e-43,3.010879285480852e-41
ENSMUSG00000064293,354902.0,1.2627772,4.199832897102456e-43,3.213283914606624e-41
ENSMUSG00000021998,354788.0,1.5923215,4.398278182794681e-43,3.3004002825509323e-41
ENSMUSG00000060807,354052.0,1.5263608,6.9549906690736714e-43,5.120447847306691e-41
ENSMUSG00000019913,41047.0,-1.6021621,1.4125300473882066e-42,1.0206837490571818e-40
ENSMUSG00000028644,353802.0,1.2354106,1.5832574001350365e-42,1.1232491591503476e-40
ENSMUSG00000024164,352879.0,1.3155342,1.7635503958423597e-42,1.2288167222458728e-40
ENSMUSG00000049657,41259.0,-1.5693781,1.8217769186414994e-42,1.2471181643051107e-40
ENSMUSG00000035580,353277.0,1.6065142,2.5782167995047136e-42,1.7345175778736885e-40
