names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000100150,293588.0,28.067137,0.0,0.0
ENSMUSG00000048686,350602.0,5.2818193,0.0,0.0
ENSMUSG00000024402,367607.0,2.9739933,1.672066194151745e-258,2.17480076319337e-255
ENSMUSG00000056829,296235.0,5.0791636,1.1254521465613228e-235,1.0978785689705704e-232
ENSMUSG00000074837,266547.0,27.39473,1.0826375883889406e-207,8.448903739787292e-205
ENSMUSG00000022582,305608.0,0.15095025,9.255932764346517e-188,6.019441607746685e-185
ENSMUSG00000001566,387835.0,2.2655997,7.097353217083716e-187,3.9562674647229516e-184
ENSMUSG00000089844,303779.5,3.883482,3.411415970828417e-186,1.6639181397715604e-183
ENSMUSG00000111840,327912.0,2.9815233,3.7089402626979716e-184,1.608031656116387e-181
ENSMUSG00000100265,366144.0,2.2660267,1.4005831087741217e-164,5.465075290436622e-162
ENSMUSG00000108367,298952.0,1.592666,1.1207208270902715e-129,3.975502424823854e-127
ENSMUSG00000028244,335255.0,3.1586459,6.795395855171529e-127,2.209636218906609e-124
ENSMUSG00000004821,294112.5,1.6876459,2.147481505125944e-120,6.445748333078025e-118
ENSMUSG00000095576,351046.5,3.3370159,9.995457515174967e-120,2.78587680172948e-117
ENSMUSG00000030165,282166.0,5.9978604,2.1778310086658205e-119,5.6652643972093546e-117
ENSMUSG00000105092,322808.0,2.8126142,2.4304077673507e-112,5.92715694262652e-110
ENSMUSG00000070821,268380.0,4.0536904,2.0452313756843573e-105,4.694407545835507e-103
ENSMUSG00000021675,391508.0,2.633771,1.2416576017697308e-99,2.6916377567252723e-97
ENSMUSG00000098358,361252.0,1.2920982,1.2327784981195036e-98,2.53173773666437e-96
ENSMUSG00000049093,376182.0,0.71281403,9.359178582970132e-95,1.8259757415374727e-92
ENSMUSG00000094429,289528.0,3.5351422,5.20800725943244e-93,9.676973488716848e-91
ENSMUSG00000060630,279862.5,4.018847,6.398981946138102e-93,1.1349467069923125e-90
ENSMUSG00000102030,379184.0,1.6320422,7.251754285262681e-93,1.2302758791780428e-90
ENSMUSG00000030651,289390.0,3.3423908,4.6834863670745045e-90,7.614568251801966e-88
ENSMUSG00000034923,387543.0,1.8176045,1.5890208729481427e-86,2.4801437784974613e-84
ENSMUSG00000073043,335954.5,1.1166971,1.6547985699219424e-86,2.4834707768597766e-84
ENSMUSG00000040632,292537.5,0.58728987,1.3174515841505902e-85,1.9039615116131863e-83
ENSMUSG00000022026,367233.0,2.2610998,5.2198086685444485e-82,7.274176223093013e-80
ENSMUSG00000000982,291919.0,1.5056899,6.458392750040574e-80,8.689878796778731e-78
ENSMUSG00000027398,280132.5,4.133522,2.8776368859259293e-77,3.742846376294325e-75
ENSMUSG00000042002,374311.0,2.5813458,8.317613313144603e-76,1.0469460370287175e-73
ENSMUSG00000070847,309854.5,1.5172362,2.6883337084167677e-75,3.278086915700696e-73
ENSMUSG00000029322,404913.0,2.6278427,4.677767347557865e-75,5.5311055121729654e-73
ENSMUSG00000032023,395045.0,2.0926704,1.3760530418373017e-73,1.5792232262497504e-71
ENSMUSG00000070868,361693.0,2.4644966,5.8817607395976675e-68,6.557322973117171e-66
ENSMUSG00000045591,325385.0,-0.20269826,6.286757679234881e-68,6.814146795659586e-66
ENSMUSG00000037279,377399.0,2.5276752,8.12706058705914e-68,8.570754165055341e-66
ENSMUSG00000010592,366114.5,3.0095694,1.0931272553068448e-67,1.1224690921598179e-65
ENSMUSG00000006007,274289.5,1.4415907,1.1853583824440149e-67,1.185966258537576e-65
ENSMUSG00000087214,280232.5,0.7234926,5.053334047501605e-67,4.929527363337816e-65
