names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000026531,267306.0,25.002607,0.0,0.0
ENSMUSG00000109473,330195.0,4.605945,2.1420762421699685e-257,4.179190748473608e-254
ENSMUSG00000064057,366376.0,2.7802682,7.851375801597003e-221,1.0212022792610503e-217
ENSMUSG00000024032,328328.5,8.122407,5.3484181206659295e-201,5.217381876709614e-198
ENSMUSG00000028712,334078.0,5.7292657,2.979989819753994e-200,2.325584055336017e-197
ENSMUSG00000059654,291133.0,1.7256552,1.833145456542097e-199,1.1921555952378771e-196
ENSMUSG00000029630,367110.5,5.653504,1.0294132297275624e-198,5.738243460567068e-196
ENSMUSG00000032978,349486.5,5.3597503,1.30002101072719e-181,6.34085247982187e-179
ENSMUSG00000030364,379902.0,5.313708,1.5361931154099325e-174,6.660250595921729e-172
ENSMUSG00000110231,312569.0,3.862174,2.6344198323831133e-167,1.0279506185958909e-164
ENSMUSG00000064156,344964.5,3.7385814,8.706892174679395e-167,3.088572115054455e-164
ENSMUSG00000109258,230503.0,26.418634,8.159571905760556e-163,2.6532207980231405e-160
ENSMUSG00000024653,380161.0,4.322817,3.3322240502833225e-159,1.0001798649388865e-156
ENSMUSG00000036594,337224.5,4.94701,8.150061365602829e-159,2.2715385320415884e-156
ENSMUSG00000069515,350421.0,3.275117,1.0721163737861623e-152,2.7889320603424036e-150
ENSMUSG00000053268,292017.0,4.8310065,1.890816849157632e-149,4.611229590883175e-147
ENSMUSG00000030050,284245.0,7.508701,4.2027115221519547e-144,9.646459034962899e-142
ENSMUSG00000030017,356154.0,5.599551,5.77277692255081e-144,1.2514097528774032e-141
ENSMUSG00000042459,384353.0,5.34712,9.302665901600915e-142,1.910473807791935e-139
ENSMUSG00000096278,280028.5,1.866645,3.070737372149049e-141,5.991008613062794e-139
ENSMUSG00000026417,354217.0,4.854923,1.4109552639905758e-139,2.6216892571862985e-137
ENSMUSG00000027485,383838.0,4.79909,5.869006281852187e-137,1.0409482959903289e-134
ENSMUSG00000102439,373329.0,5.019698,4.95627555286762e-135,8.408429220560632e-133
ENSMUSG00000050425,288357.0,4.9355683,1.2787794393324206e-130,2.0790822384479605e-128
ENSMUSG00000067996,331280.0,2.5563147,3.5075893408183e-129,5.474645443149203e-127
ENSMUSG00000023013,317570.5,0.87123346,2.7321388051714204e-128,4.100309852991878e-126
ENSMUSG00000066108,324514.0,1.6122789,2.91457660892992e-124,4.2121029363127956e-122
ENSMUSG00000047884,309335.5,4.7687945,9.469254990915986e-113,1.3196083205197921e-110
ENSMUSG00000007907,218881.0,26.729374,7.296543479494103e-112,9.8176250541331e-110
ENSMUSG00000029375,366363.5,2.5603135,4.354981160267269e-107,5.664378829120961e-105
ENSMUSG00000058499,267921.0,5.486837,2.475875957262441e-103,3.116409027496143e-101
ENSMUSG00000025467,362452.0,4.43124,1.394718686180647e-102,1.7006850979615265e-100
ENSMUSG00000017311,299324.0,4.0718546,2.1102968093025438e-102,2.4952661060298563e-100
ENSMUSG00000024912,352221.0,5.051202,9.07225343945283e-102,1.0411744976689692e-99
ENSMUSG00000066975,326878.0,3.809322,3.2502141458391623e-99,3.6235244563041176e-97
ENSMUSG00000068889,292139.5,4.53947,1.9921075048418064e-95,2.1592231899702023e-93
ENSMUSG00000049133,284833.0,4.554022,9.833432297912696e-90,1.0370284547690631e-87
ENSMUSG00000070547,293959.0,5.5121217,5.704087292077376e-88,5.857197003601559e-86
ENSMUSG00000054672,286796.0,4.385218,1.7144584523497949e-87,1.7153376618125382e-85
ENSMUSG00000068888,306497.0,5.485713,2.9230248456441796e-87,2.8514107369258974e-85
ENSMUSG00000032080,386316.0,5.0848722,1.4675326984467535e-86,1.3966616071559103e-84
ENSMUSG00000038791,353793.5,3.0819755,2.613638713073329e-86,2.4281948234314597e-84
ENSMUSG00000047228,358427.0,3.902165,1.0243382552538965e-85,9.29527412093187e-84
ENSMUSG00000000204,313924.0,3.2749958,2.2310582897848065e-85,1.978543056077344e-83
ENSMUSG00000024503,369820.5,4.3838224,2.8012203779941536e-85,2.428969314429597e-83
ENSMUSG00000057417,293063.5,2.5876725,2.321478410884923e-79,1.9692192954941238e-77
ENSMUSG00000071858,285080.0,5.687521,2.7315063526446214e-79,2.2677314442594283e-77
ENSMUSG00000024738,379071.0,4.02147,9.776785937848101e-79,7.947712235309018e-77
ENSMUSG00000052131,351890.0,3.34023,2.2051115369647133e-77,1.7559888198441453e-75
ENSMUSG00000030724,292168.0,1.7413923,2.6723028922242017e-77,2.085465177091767e-75
ENSMUSG00000047586,338957.0,6.20134,3.425147012106516e-77,2.6205732629881617e-75
ENSMUSG00000047730,325154.5,5.621368,1.2724818012392215e-76,9.548507670068158e-75
ENSMUSG00000027919,292256.0,5.9810014,6.472557605275579e-76,4.765267882223643e-74
ENSMUSG00000073658,306579.0,5.242382,3.444776381080672e-75,2.4891698961068115e-73
ENSMUSG00000013643,362038.0,3.487771,3.641628810163941e-75,2.583570112229036e-73
ENSMUSG00000047295,363318.0,4.4662323,1.2369255578531799e-73,8.618720583469836e-72
ENSMUSG00000061068,331682.5,3.5592682,6.988123613697906e-73,4.78379970888583e-71
ENSMUSG00000027876,269737.0,4.9040194,1.3417659132231454e-72,9.026845850683988e-71
ENSMUSG00000078876,243500.5,4.523108,2.7334447493373224e-71,1.8077799003244463e-69
ENSMUSG00000062515,375431.0,3.4414618,1.163577904533994e-69,7.567134972486075e-68
ENSMUSG00000090961,209196.0,25.96606,1.745590900785453e-69,1.1166058516171864e-67
ENSMUSG00000046213,374503.0,3.7378423,2.0473184832286313e-69,1.2884897937996966e-67
ENSMUSG00000111399,280566.0,4.0971336,2.106618203773086e-69,1.3047657509718382e-67
ENSMUSG00000056501,386363.0,4.0287085,3.5211521517342306e-69,2.1468024525104637e-67
ENSMUSG00000038572,332662.5,3.3948846,5.975321643668628e-69,3.587031546706921e-67
ENSMUSG00000028150,382901.0,3.9752343,2.6863447388460412e-68,1.58819957136019e-66
ENSMUSG00000067998,236079.5,3.8444722,5.0603049099832276e-68,2.947061158023068e-66
ENSMUSG00000050335,385098.0,3.9378285,8.93335937667863e-68,5.126171807029413e-66
ENSMUSG00000023987,292219.0,2.0027735,2.46568683161103e-67,1.3943637705719188e-65
ENSMUSG00000028186,360357.5,3.0597425,9.103315075491094e-67,5.074447917795178e-65
ENSMUSG00000070870,319382.5,4.7609916,2.4593207995131375e-66,1.3515872900986286e-64
