names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000048830,383467.5,3.9937406,4.3644790192314e-248,1.7030197133040923e-244
ENSMUSG00000027919,359835.5,1.9861405,1.9832256049758181e-174,3.8692731553078213e-171
ENSMUSG00000068078,393856.5,3.5736694,7.029307028826607e-126,9.142785342160473e-123
ENSMUSG00000043310,257749.0,3.6062639,6.106741566594233e-124,5.957126398212674e-121
ENSMUSG00000050224,390556.0,3.133943,1.0933226060932544e-120,8.532289617951758e-118
ENSMUSG00000030713,342043.5,2.0982287,1.8901467923032297e-116,1.229225463927867e-113
ENSMUSG00000045440,367290.5,3.5745635,1.0590512158799182e-110,5.9034540633763444e-108
ENSMUSG00000022931,373662.0,3.0708144,3.0848671115070287e-109,1.504643933637553e-106
ENSMUSG00000032978,327619.5,1.0440829,3.917472149482434e-107,1.6984418141422732e-104
ENSMUSG00000027923,353254.5,1.7400347,2.358279511952611e-99,9.202006655639089e-97
ENSMUSG00000027912,354880.5,2.6739385,1.7355753717300358e-88,6.156559182264182e-86
ENSMUSG00000050463,345187.0,2.6825624,3.472596352621021e-86,1.1291725806606021e-83
ENSMUSG00000058427,242953.0,6.847226,2.535168132723964e-85,7.60940465683762e-83
ENSMUSG00000073658,328287.0,1.3271402,1.6715942773510815e-84,4.6589720501599425e-82
ENSMUSG00000020713,325441.0,1.4236417,9.797829798068916e-84,2.548742124804327e-81
ENSMUSG00000037953,251927.0,6.86021,2.490297104362832e-82,6.073212063264856e-80
ENSMUSG00000110110,259556.0,2.9156098,1.58635919897083e-81,3.6411609378730466e-79
ENSMUSG00000027670,330324.0,1.0034565,8.608055599420633e-71,1.866035163829962e-68
ENSMUSG00000085981,390460.5,3.1893904,3.018672540885752e-70,6.1994001339664246e-68
ENSMUSG00000006007,263633.0,5.4128838,8.572104676297678e-68,1.6724176223456769e-65
ENSMUSG00000025952,301017.5,0.76557434,1.6215033347500694e-67,3.012907624854653e-65
ENSMUSG00000054203,252146.0,0.6612981,7.233656965199444e-67,1.2829877035549196e-64
ENSMUSG00000068302,242356.0,5.3617287,1.1205729114255818e-65,1.9010763045141826e-63
ENSMUSG00000044041,369560.0,1.2357208,3.632165003483801e-65,5.905294934830746e-63
ENSMUSG00000059832,315599.5,3.1859045,1.0494698725668947e-64,1.6380125771024093e-62
ENSMUSG00000063651,349405.0,1.0520147,2.825373738503795e-64,4.240233972169926e-62
ENSMUSG00000027913,337429.0,2.5324688,3.196665393497347e-64,4.619773468676537e-62
ENSMUSG00000068890,337194.0,1.660674,1.454366489959591e-60,2.0267635870794016e-58
ENSMUSG00000026835,362718.0,2.9211373,1.5412220120181135e-58,2.0737407899636823e-56
ENSMUSG00000043366,305843.0,2.7142973,2.0466225043437117e-58,2.6619736706497213e-56
ENSMUSG00000071521,243961.5,3.9517937,2.8725795734373984e-58,3.6157437082428156e-56
ENSMUSG00000050359,349450.0,2.2090988,1.3750220093571565e-57,1.6766674626598828e-55
