names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000078876,318879.0,5.8737335,1.2753569261791232e-277,4.976442725950939e-274
ENSMUSG00000075188,281999.0,27.914387,3.851842363682826e-269,7.514944451545192e-266
ENSMUSG00000068806,336390.5,3.5138366,5.2755026323354565e-155,6.8616704237909836e-152
ENSMUSG00000074502,283531.0,4.158864,4.002885037761007e-139,3.904814354335862e-136
ENSMUSG00000022061,331750.0,1.7768673,1.841500168002439e-133,1.4371067311091034e-130
ENSMUSG00000044985,267297.0,2.426933,1.3877680722953542e-129,9.02511836349412e-127
ENSMUSG00000043418,282046.0,5.2509804,3.855589423724583e-128,2.1492157044819035e-125
ENSMUSG00000029644,277831.5,2.9344053,1.102587177328831e-120,5.377868957421373e-118
ENSMUSG00000075402,282788.0,4.069767,3.992069004892211e-120,1.7307836952321564e-117
ENSMUSG00000090176,353034.5,2.8144877,1.3083353156782646e-107,5.1051244017765886e-105
ENSMUSG00000037202,364778.5,2.8696887,1.6452403022952236e-101,5.836116054141785e-99
ENSMUSG00000071019,388048.0,2.175033,5.749110155640023e-101,1.8694189856089473e-98
ENSMUSG00000050224,384768.0,1.7672017,1.1411450414596465e-97,3.425190732135031e-95
ENSMUSG00000063651,394390.0,1.9092124,1.40497171300537e-94,3.915856874390681e-92
ENSMUSG00000095028,415544.0,3.582539,4.8049871193784875e-93,1.2499373159876572e-90
ENSMUSG00000078880,252175.0,4.7816005,1.9124653965365575e-90,4.66402498580353e-88
ENSMUSG00000027483,385769.0,1.5105612,3.6360062405982267e-90,8.345703735773106e-88
ENSMUSG00000047517,391491.0,1.1781358,5.682357850628117e-88,1.2318089073972728e-85
ENSMUSG00000026818,332621.0,0.59685117,1.2755835262715845e-86,2.6196457471114327e-84
ENSMUSG00000043681,372879.0,1.1309323,2.5660157086092317e-86,5.0062966474966105e-84
ENSMUSG00000066652,278833.0,0.8348141,4.0379179226818436e-85,7.502836063954549e-83
