,Scn10a,Scn11a,Scn7a,Scn9a,Scn10a_Scn11a,Scn10a_Scn7a,Scn10a_Scn9a,Scn11a_Scn7a,Scn11a_Scn9a,Scn7a_Scn9a,Scn10a_Scn11a_Scn7a,Scn10a_Scn11a_Scn9a,Scn10a_Scn7a_Scn9a,Scn11a_Scn7a_Scn9a
Serpina6,1.0877848e-06,-6.392598e-06,4.172325e-07,3.695488e-06,-5.364418e-06,1.4454126e-06,4.708767e-06,-6.020069e-06,-3.0398369e-06,4.2021275e-06,-5.0365925e-06,-2.0861626e-06,5.1110983e-06,-2.592802e-06
Vip,-3.432855e-05,3.11099e-05,0.00013198331,-0.00018173829,-2.6375055e-06,9.97521e-05,-0.00021769293,0.00016371533,-0.00014584884,-5.127117e-05,0.00013176352,-0.00018179975,-8.543581e-05,-1.4312565e-05
Dock8,2.1226704e-05,-0.0003328249,1.3753772e-05,6.712973e-05,-0.00031346083,3.4220517e-05,8.814782e-05,-0.00031807274,-0.00026953965,8.099526e-05,-0.00029899925,-0.00025037676,0.00010178238,-0.00025476515
Igfbp2,-0.00015377998,0.00023806095,0.000579834,8.1539154e-05,8.4877014e-05,0.00042068958,-6.5624714e-05,0.00082051754,0.00032913685,0.0006645918,0.0006625056,0.00018292665,0.0005121231,0.00091445446
Zic1,-0.00024688244,0.00016608834,7.301569e-06,-0.00017780066,-8.019805e-05,-0.00024184585,-0.00041931868,0.00017306209,-1.2755394e-05,-0.00016960502,-7.545948e-05,-0.00025352836,-0.0004131794,-5.066395e-06
Caprin2,-0.00025302172,0.00026845932,-0.00053817034,5.6624413e-06,1.40070915e-05,-0.0007893443,-0.00024420023,-0.00027245283,0.00025945902,-0.0005301833,-0.0005248785,8.583069e-06,-0.00077933073,-0.0002798438
Lce3a,7.4934214e-05,0.00040809065,0.00010288134,-1.5277416e-05,0.00048251823,0.00018035993,6.1005354e-05,0.00051752105,0.000394132,8.793548e-05,0.0005943291,0.00047005713,0.0001669079,0.0005030148
Ecm1,3.2752752e-05,-4.453957e-05,1.116097e-05,-2.257526e-05,-1.2889504e-05,4.3407083e-05,7.2568655e-06,-3.312528e-05,-6.760657e-05,-1.1518598e-05,-2.1606684e-06,-3.874302e-05,1.8119812e-05,-5.6415796e-05
Thy1,2.8572977e-05,4.23342e-05,-3.0726194e-05,5.9865415e-05,7.1041286e-05,-3.002584e-06,8.878112e-05,1.1950731e-05,0.000101052225,2.8319657e-05,4.0270388e-05,0.00013012439,5.660206e-05,7.0013106e-05
Olfr370,-2.136454e-06,-7.3011965e-05,4.5076013e-06,-4.746951e-05,-7.666834e-05,2.6896596e-06,-5.0241128e-05,-6.845221e-05,-0.00011803582,-4.257448e-05,-7.176958e-05,-0.00012234412,-4.5062974e-05,-0.00011322647
Cpne4,-6.438792e-05,0.0004261136,-4.0739775e-05,-9.1686845e-05,0.0003604889,-0.000105038285,-0.00016324222,0.0003864169,0.00033320487,-0.00012947619,0.0003207624,0.00026005507,-0.00020234287,0.00029672682
Serpini2,4.602596e-06,5.306676e-06,3.6304817e-05,-7.255189e-05,1.1159107e-05,4.104711e-05,-6.869063e-05,4.184805e-05,-6.7548826e-05,-3.7902966e-05,4.7782436e-05,-6.240606e-05,-3.3896416e-05,-3.2542273e-05
Zfp82,0.0001655519,-0.0001167655,9.775162e-05,-0.00036078691,4.9740076e-05,0.00026226044,-0.00020188093,-1.847744e-05,-0.00047570467,-0.00026375055,0.00014662743,-0.000315547,-0.00010621548,-0.00037753582
