,Scn10a,Scn11a,Scn7a,Scn9a,Scn10a_Scn11a,Scn10a_Scn7a,Scn10a_Scn9a,Scn11a_Scn7a,Scn11a_Scn9a,Scn7a_Scn9a,Scn10a_Scn11a_Scn7a,Scn10a_Scn11a_Scn9a,Scn10a_Scn7a_Scn9a,Scn11a_Scn7a_Scn9a
1700112E06Rik,0.000772655,0.0005955398,0.0005720258,0.00049623847,0.0013541877,0.0013470352,0.0012777448,0.0011580586,0.0010978878,0.0010715127,0.0019273758,0.0018663108,0.0018544197,0.001658678
Pax4,-5.271286e-07,-5.271286e-07,-4.377216e-07,-5.1930547e-06,-5.271286e-07,-5.0105155e-07,-6.7949295e-06,-5.0105155e-07,-6.7949295e-06,-5.574897e-06,-5.0105155e-07,-6.7949295e-06,-6.7595392e-06,-6.7595392e-06
Lnx1,1.3887882e-05,-3.0875206e-05,-6.7174435e-05,-0.00022563338,-1.6838312e-05,-5.1528215e-05,-0.0002078712,-9.688735e-05,-0.00025361776,-0.00028920174,-8.1300735e-05,-0.00023642182,-0.00027024746,-0.00031745434
Galnt14,0.0013154149,0.00034374,0.00085765123,0.0005249977,0.0015920401,0.002169907,0.0018011928,0.0012049675,0.0008815527,0.0013819933,0.0024514794,0.0020909905,0.0026489496,0.0017478466
Elf2,-0.00034564734,-0.00026261806,-7.241964e-05,-0.00013846159,-0.0006043315,-0.0004710555,-0.00050002337,-0.00034368038,-0.0003862083,-0.00022989511,-0.00073456764,-0.0007466376,-0.0006251335,-0.00048851967
Zfp983,9.930134e-05,3.7938356e-05,-4.1037798e-05,7.173419e-05,0.00013265014,4.8547983e-05,0.00017553568,-7.748604e-06,0.00011408329,3.415346e-05,8.991361e-05,0.00021281838,0.00012877584,7.033348e-05
Gm15446,9.000301e-06,-6.41942e-05,-4.4703484e-06,-6.67572e-06,-5.799532e-05,9.357929e-06,2.2053719e-06,-7.1525574e-05,-7.092953e-05,-1.0609627e-05,-6.145239e-05,-6.651878e-05,4.053116e-06,-7.83205e-05
Zfp260,-0.000100553036,-0.0002399087,7.6293945e-06,-0.0002219677,-0.00033086538,-8.4638596e-05,-0.00031542778,-0.0002387762,-0.00046217442,-0.00022161007,-0.0003297329,-0.0005494952,-0.00030505657,-0.0004682541
Nkx2-5,1.5087426e-07,5.727634e-08,-3.199093e-07,1.7718412e-06,2.0535663e-07,-1.7229468e-07,1.9213185e-06,-2.6496127e-07,1.8253922e-06,1.2326054e-06,-1.1501834e-07,1.9734725e-06,1.38022e-06,1.2842938e-06
Gabrp,1.5592203e-05,-2.0619482e-06,-4.256144e-06,3.8774684e-05,5.0310045e-06,5.448237e-06,5.681999e-05,-1.8402934e-06,3.4699216e-05,3.246218e-05,3.8873404e-06,4.4498593e-05,4.2317435e-05,3.474392e-05
Aldh1a3,3.1754375e-05,9.4771385e-06,-1.9788742e-05,-2.990663e-05,2.785027e-05,1.4983118e-05,6.623566e-06,-1.3142824e-05,-2.169609e-05,-4.3854117e-05,6.712973e-06,-7.003546e-07,-8.150935e-06,-4.272163e-05
Lefty2,1.8412247e-06,1.0766089e-06,7.472001e-06,5.0600618e-05,3.2056123e-06,9.261072e-06,5.364325e-05,8.510426e-06,5.1645562e-05,5.8507547e-05,1.0635704e-05,5.477015e-05,6.144494e-05,5.9472397e-05
Plxdc2,0.0011044145,9.000301e-06,-0.00013846159,0.0012261868,0.0011731982,0.0010442734,0.002437234,-9.262562e-05,0.0013670921,0.0011398196,0.00109905,0.002579689,0.002375245,0.0012627244
Plcxd3,0.0012918711,0.0013980865,0.0008639097,-0.005905032,0.002675891,0.0021773577,-0.004600525,0.0022687912,-0.004515767,-0.0050008297,0.0036127567,-0.0032203197,-0.0037039518,-0.0036242008
Gp1bb,0.0,-2.0861626e-07,0.0,-8.940697e-07,-2.0861626e-07,0.0,-8.940697e-07,-1.7881393e-07,-1.0430813e-06,-8.34465e-07,-1.7881393e-07,-1.0430813e-06,-8.34465e-07,-1.013279e-06
Nfat5,-2.7298927e-05,-4.2676926e-05,1.9073486e-06,0.0007740259,-6.80089e-05,-2.0623207e-05,0.00075656176,-3.838539e-05,0.0007326603,0.0007686615,-5.966425e-05,0.0007161498,0.0007545352,0.0007305145
Klf9,-2.0861626e-07,-2.76044e-06,-2.1234155e-06,-2.8092414e-05,-2.9839575e-06,-2.3320317e-06,-2.8282404e-05,-4.8838556e-06,-3.0696392e-05,-3.0670315e-05,-5.1036477e-06,-3.0890107e-05,-3.085658e-05,-3.3281744e-05
Zbtb1,2.0086765e-05,-5.427003e-05,-3.1799078e-05,4.902482e-05,-3.0070543e-05,-1.2785196e-05,6.67572e-05,-8.547306e-05,-4.5895576e-06,1.4364719e-05,-6.195903e-05,1.8805265e-05,2.771616e-05,-3.874302e-05
Hand1,-6.7055225e-08,1.0319054e-06,7.450581e-09,-1.8179417e-06,9.648502e-07,-5.5879354e-08,-1.8551946e-06,1.0356307e-06,-7.599592e-07,-1.8328428e-06,9.760261e-07,-7.972121e-07,-1.8663704e-06,-7.748604e-07
Kmt2c,0.00022959709,-4.6014786e-05,7.867813e-05,0.0025184155,0.00014567375,0.00031757355,0.002734661,1.347065e-05,0.0024950504,0.0026339293,0.0002411604,0.002668023,0.0028523207,0.0026038885
Zfp948,4.2676926e-05,-0.00015503168,-1.1265278e-05,-0.0006095767,-0.00011211634,2.7954578e-05,-0.00057804585,-0.00016790628,-0.0007610917,-0.0006213188,-0.000120937824,-0.0007325411,-0.00059115887,-0.0007789731
Zfp7,4.5895576e-05,-7.677078e-05,-0.00015455484,8.0645084e-05,-3.415346e-05,-8.6545944e-05,0.00013259053,-0.00022637844,2.9802322e-06,-8.08239e-05,-0.00016492605,5.4210424e-05,-1.1265278e-05,-0.000156492
Gm28845,6.0070306e-08,1.8626451e-09,2.0989683e-07,2.6359921e-06,6.1816536e-08,2.697343e-07,2.6674243e-06,2.1175947e-07,2.6324997e-06,2.6529888e-06,2.7159695e-07,2.6645139e-06,2.714689e-06,2.649962e-06
Clca3b,-3.918074e-06,-5.2787364e-06,4.0233135e-07,4.7367997e-05,-6.190501e-06,-3.5287812e-06,4.3508597e-05,-4.939735e-06,4.159659e-05,4.7093257e-05,-5.9055164e-06,4.0682033e-05,4.317239e-05,4.1216612e-05
Myh7,1.1589378e-05,2.110377e-06,6.178394e-06,1.0244548e-06,1.6972423e-05,1.5905127e-05,1.270324e-05,9.3039125e-06,3.181398e-06,7.4300915e-06,2.1766871e-05,1.7782673e-05,1.6853213e-05,1.000613e-05
Nfrkb,-2.2768974e-05,-5.352497e-05,-4.005432e-05,-2.9087067e-05,-7.867813e-05,-6.133318e-05,-5.4836273e-05,-9.351969e-05,-8.4519386e-05,-7.0631504e-05,-0.00011962652,-0.00011205673,-9.4771385e-05,-0.00012803078
Scgb3a2,7.050985e-07,1.4672696e-06,1.909808e-06,-3.72059e-06,2.1279557e-06,2.6058115e-06,-3.1768286e-06,3.3404067e-06,-2.2702588e-06,-1.8341525e-06,4.0071754e-06,-1.7399434e-06,-1.3113167e-06,-3.7660357e-07
Hapln1,4.5027584e-05,3.2395124e-05,-8.711964e-05,0.00040329993,6.997585e-05,-3.887713e-05,0.00044444948,-5.374849e-05,0.00044990703,0.00031846762,-1.2978911e-05,0.00047989935,0.00036086142,0.0003638342
Cd300c,-4.656613e-08,-1.0058284e-07,-2.7939677e-08,-3.8556755e-06,-1.4714897e-07,-7.4505806e-08,-3.958121e-06,-1.322478e-07,-3.958121e-06,-3.8873404e-06,-1.7695129e-07,-4.058704e-06,-3.9916486e-06,-3.989786e-06
Slc25a37,7.5399876e-06,-2.0563602e-06,-1.424551e-05,1.2606382e-05,1.1116266e-05,-6.4373016e-06,2.2232533e-05,-1.5974045e-05,1.090765e-05,-6.2584877e-07,-4.887581e-06,2.4557114e-05,8.195639e-06,-2.1457672e-06
Stard13,-0.00015002489,-2.3454428e-05,-0.00019311905,0.0006566644,-0.0001707375,-0.00034683943,0.00050216913,-0.00021204352,0.00063565373,0.000487566,-0.00036218762,0.00048604608,0.00032761693,0.0004684031
Hmx3,-1.3783574e-07,4.483387e-06,1.013279e-06,5.4351985e-06,3.9273873e-06,5.4202974e-07,5.4724514e-06,5.80959e-06,1.046434e-05,6.70366e-06,5.0794333e-06,9.922311e-06,6.271526e-06,1.1853874e-05
Col11a1,8.34465e-06,-0.0008171797,0.0001386404,0.00091052055,-0.0007857084,0.00012934208,0.0009377003,-0.00068974495,0.00012350082,0.0010559559,-0.00069367886,0.00016140938,0.0010763407,0.00024461746
Dsp,-4.876405e-06,-2.8543174e-05,-1.34296715e-05,6.9942325e-05,-3.1881034e-05,-1.4651567e-05,6.696209e-05,-4.0084124e-05,4.5146793e-05,5.7958066e-05,-4.0646642e-05,4.156679e-05,5.754456e-05,3.4231693e-05
Fmod,3.1664968e-08,-3.837049e-07,6.519258e-08,-6.949529e-06,-3.7066638e-07,9.685755e-08,-6.912276e-06,-2.9802322e-07,-7.364899e-06,-6.9271773e-06,-2.8312206e-07,-7.3462725e-06,-6.886199e-06,-7.34441e-06
Agmo,-2.5063753e-05,-0.0002667606,-0.00018167496,-0.0056029856,-0.00029358268,-0.00020706654,-0.0056262314,-0.00044441223,-0.005879611,-0.0057819486,-0.00047197938,-0.005901158,-0.0058101118,-0.0060529113
Lin28a,-1.8507242e-05,-5.1178038e-05,5.7592988e-05,2.9236078e-05,-7.137656e-05,3.747642e-05,1.0356307e-05,5.982816e-06,-8.910894e-06,8.393824e-05,-1.6137958e-05,-2.8550625e-05,6.6779554e-05,4.4852495e-05
Dll3,-6.722659e-05,-4.7646463e-05,2.7559698e-05,0.000148803,-0.00010101497,-2.8148293e-05,8.91611e-05,-2.6240945e-05,9.997934e-05,0.00017674267,-6.3337386e-05,5.083531e-05,0.00012756139,0.00012189895
Mme,0.00012518466,-0.00013959408,-0.00015415251,-1.5974045e-05,-3.2126904e-05,2.2217631e-05,0.000120565295,-0.00027753413,-0.00015042722,-0.00016926229,-0.00012002885,-3.5598874e-05,1.7151237e-05,-0.00028836727
Vmn2r8,2.3283064e-09,2.4936162e-07,2.1071173e-07,-2.3662578e-06,2.5192276e-07,2.135057e-07,-2.3636967e-06,4.5634806e-07,-2.141809e-06,-2.2083987e-06,4.589092e-07,-2.1394808e-06,-2.2060703e-06,-1.9830186e-06
Slpi,1.1455268e-06,8.195639e-08,3.9450824e-06,3.2177195e-05,1.3001263e-06,5.066395e-06,3.3339486e-05,3.5967678e-06,3.2296404e-05,3.5712495e-05,4.8112124e-06,3.3551827e-05,3.6817044e-05,3.536977e-05
Ocstamp,-9.2200935e-08,1.7741695e-07,-3.5390258e-08,-3.035739e-05,9.313226e-08,-1.1920929e-07,-3.04766e-05,1.44355e-07,-3.0338299e-05,-3.037043e-05,6.519258e-08,-3.0459836e-05,-3.0517578e-05,-3.0353665e-05
Nkx3-1,-1.7462298e-07,-2.910383e-07,2.8447248e-06,-9.859446e-06,-4.6752393e-07,2.6705675e-06,-1.0133255e-05,2.5541522e-06,-9.893905e-06,-7.2158873e-06,2.3799948e-06,-1.0162126e-05,-7.487368e-06,-7.2731636e-06
Zfp964,-1.0430813e-07,8.970499e-06,-4.0233135e-07,-9.0897083e-07,8.866191e-06,-5.2154064e-07,-1.013279e-06,8.791685e-06,7.733703e-06,-1.3560057e-06,8.687377e-06,7.644296e-06,-1.4603138e-06,7.584691e-06
Lypd6,2.104044e-05,1.1950731e-05,-1.66744e-05,-0.00021901727,3.5583973e-05,4.0233135e-07,-0.00019925833,-1.1026859e-06,-0.00020372868,-0.00023719668,1.8119812e-05,-0.00018031895,-0.00022052228,-0.00021894276
Ldha,6.943941e-06,9.119511e-06,1.1742115e-05,0.00038024783,1.4841557e-05,2.1547079e-05,0.0003901422,2.0742416e-05,0.0003914237,0.00039336085,2.8729439e-05,0.0004003346,0.000405401,0.00040486455
Gm14410,-0.00011122227,0.00018003583,3.7133694e-05,0.0010628998,7.253885e-05,-7.212162e-05,0.0009404421,0.00021788478,0.0012415051,0.0011039376,0.00011226535,0.0011253655,0.0009824634,0.0012832284
F5,6.6384673e-06,1.456961e-05,1.2814999e-06,4.976988e-06,2.0530075e-05,7.56979e-06,1.2204051e-05,1.6406178e-05,1.8980354e-05,8.981675e-06,2.1964312e-05,2.591312e-05,1.5869737e-05,2.3342669e-05
A1cf,4.062429e-06,-4.2077154e-06,5.122274e-07,9.855162e-05,-9.275973e-07,4.518777e-06,0.00010255072,-3.8873404e-06,9.4687566e-05,9.91039e-05,-6.1653554e-07,9.8129734e-05,0.00010308996,9.5067546e-05
Vwf,-2.265349e-05,-1.890026e-05,-1.7473474e-05,-0.00036111102,-4.1710213e-05,-4.3347478e-05,-0.00038307533,-3.6545098e-05,-0.00037928484,-0.00037829392,-6.284006e-05,-0.00040123053,-0.00040351413,-0.00039667264
Gorab,-0.00010949373,-9.304285e-05,-0.0001322031,-0.00012433529,-0.00020229816,-0.00024294853,-0.00023454428,-0.00022387505,-0.00021910667,-0.00025942922,-0.0003348887,-0.00032502413,-0.00037032366,-0.000351429
Lhx3,2.8699636e-05,1.6823411e-05,-3.8146973e-06,-0.00033898652,4.3824315e-05,2.5510788e-05,-0.0003131032,1.2427568e-05,-0.0003245771,-0.00034445524,3.97861e-05,-0.00030328333,-0.00031548738,-0.00033076108
Pitx3,-4.582107e-07,-2.1234155e-06,9.589829e-06,-3.86592e-06,-2.8917566e-06,9.415671e-06,-4.974194e-06,7.448718e-06,-5.526468e-06,5.356036e-06,6.9830567e-06,-6.6645443e-06,5.4519624e-06,3.8640574e-06
Ntn1,-0.00011277199,-0.0010659695,0.0018587112,0.0011014342,-0.0010271072,0.0016063452,0.00088840723,0.0006557703,-3.439188e-05,0.0029987097,0.0006542802,-4.8279762e-05,0.0026486516,0.0017934442
Pilra,6.146729e-08,3.2931566e-06,2.7865171e-06,2.0600855e-05,3.354624e-06,2.8423965e-06,2.0690262e-05,6.0759485e-06,2.3799017e-05,2.3465604e-05,6.129965e-06,2.3888424e-05,2.3558736e-05,2.6647002e-05
Fam19a1,0.00065648556,0.00079762936,0.00049602985,0.0033017397,0.0014946461,0.0012725592,0.004102707,0.0013849735,0.0041407347,0.0038120747,0.002135396,0.004961014,0.0047291517,0.004699588
Lrp1b,0.0016951561,0.0053429604,0.0031385422,-0.06437397,0.00718832,0.0047798157,-0.06262541,0.008525372,-0.05898428,-0.061258316,0.010365486,-0.0570693,-0.059523106,-0.05581236
Gramd1b,0.00056153536,0.0004800558,0.00030571222,0.0011162162,0.0010368228,0.0008509159,0.0017101169,0.00076699257,0.0015953183,0.0014792681,0.0013087988,0.002184987,0.0020396113,0.0019427538
Pde1c,2.3245811e-05,0.00019705296,0.0005491376,4.273653e-05,0.0002579689,0.0005347729,6.699562e-05,0.00074374676,0.00024831295,0.00065493584,0.00076568127,0.00031495094,0.00063079596,0.0008584261
Ttc29,-2.8796494e-06,2.0861626e-07,-5.2575022e-05,1.6938895e-05,-2.3320317e-06,-5.3878874e-05,1.1142343e-05,-5.4568052e-05,1.821667e-05,-3.2488257e-05,-5.74328e-05,1.2289733e-05,-3.4973025e-05,-3.3132732e-05
A330033J07Rik,-1.3113022e-05,-0.00020432472,0.000114798546,-0.0011372566,-0.00021514297,0.00012651086,-0.0011436641,-8.264184e-05,-0.001344502,-0.0010116398,-7.224083e-05,-0.0013463199,-0.0009927452,-0.0012119114
Gm14409,-7.264316e-08,0.0,-1.5832484e-07,4.252419e-06,-7.264316e-08,-2.3283064e-07,3.952533e-06,-1.5832484e-07,4.252419e-06,4.1276217e-06,-2.3283064e-07,3.952533e-06,3.827736e-06,4.1276217e-06
Gbx1,-0.0002168268,-4.336238e-06,6.596744e-05,0.0015459508,-0.00022439659,-0.00013968349,0.0013301075,7.222593e-05,0.0015439242,0.0016304106,-0.00012412667,0.0013097525,0.0014237463,0.001630485
Slc22a27,5.112961e-07,-2.2993423e-05,-6.984919e-08,-5.407259e-06,-2.2556633e-05,4.414469e-07,-4.7041103e-06,-2.3063272e-05,-2.9185787e-05,-5.4733828e-06,-2.262555e-05,-2.8518029e-05,-4.7655776e-06,-2.925191e-05
Slc7a1,1.1891127e-05,0.00014778972,9.5278025e-05,0.00016728044,0.00016239285,0.00011470914,0.00018212199,0.00024437904,0.00030317903,0.00025063753,0.0002554357,0.00032040477,0.00027260184,0.00038734078
Gm44511,-3.822148e-06,-5.4761767e-06,1.3649464e-05,-4.71659e-05,-1.128763e-05,8.3372e-06,-4.9442053e-05,8.665025e-06,-5.5156648e-05,-3.2979995e-05,1.013279e-06,-5.9042126e-05,-3.6533922e-05,-4.0382147e-05
Ank1,-0.00024580956,0.00015485287,-2.9921532e-05,0.0024383068,-0.000101685524,-0.00028192997,0.002195716,0.00012040138,0.0025991201,0.0024223328,-0.00013279915,0.002348423,0.0021882057,0.0025782585
Nupr1,-2.001971e-05,-5.442649e-05,8.992851e-06,-0.00030250102,-7.9751015e-05,-1.3466924e-05,-0.00032426417,-4.581362e-05,-0.0003594905,-0.00029839948,-7.364899e-05,-0.00038690865,-0.00032294914,-0.00035553426
Smyd1,-8.106232e-06,-1.22487545e-05,2.488494e-06,0.00018070638,-1.6495585e-05,-7.659197e-06,0.00017251074,-8.195639e-06,0.00017243624,0.0001861006,-1.5035272e-05,0.00016608834,0.00017523766,0.00017914176
Pitx2,8.2165e-05,-4.4465065e-05,-0.00013686717,0.00087966025,3.068149e-05,-7.3850155e-05,0.0009610504,-0.00019179285,0.0008314699,0.00072583556,-0.00012737513,0.0009114444,0.0007933378,0.0006734133
Cpa1,-4.8679067e-07,3.1292439e-07,-1.1292286e-06,-7.3952833e-07,-2.4976907e-07,-1.6728882e-06,-1.178938e-06,-7.530325e-07,-3.6670826e-07,-1.7948914e-06,-1.2727687e-06,-8.2614133e-07,-2.2568856e-06,-1.3310928e-06
Prkg2,0.00012215972,0.0001334697,4.7534704e-05,0.0006503463,0.00024983287,0.00016133487,0.0007638186,0.000174582,0.0007876605,0.00069467723,0.00028526783,0.00089779496,0.00079856813,0.0008312464
Itga2,-1.4729798e-05,-3.4354627e-05,4.6528876e-05,-0.0016184971,-5.0716102e-05,4.7571957e-05,-0.0016326681,9.141862e-06,-0.0016583875,-0.001573287,-4.5448542e-07,-0.0016735718,-0.0015714243,-0.0016075
Sohlh2,0.0,8.6054206e-07,0.0,5.867332e-07,8.6054206e-07,0.0,5.867332e-07,8.6054206e-07,1.6288832e-06,5.867332e-07,8.6054206e-07,1.6288832e-06,5.867332e-07,1.6288832e-06
Zfp647,5.2914023e-05,4.389882e-05,-2.3037195e-05,8.8214874e-05,6.741285e-05,2.604723e-05,0.000141114,8.672476e-06,0.00014103949,7.249415e-05,4.2051077e-05,0.00015875697,0.0001232624,0.00010713935
Hoxc9,0.00017273426,9.214878e-05,0.000236094,-0.0060272217,0.00026106834,0.00042533875,-0.0058467984,0.00032508373,-0.005930662,-0.0057839155,0.00052160025,-0.0057575703,-0.005604744,-0.0057064295
Olfr869,5.4528937e-07,-2.2086315e-06,1.5883707e-06,-1.8091407e-05,-1.9459985e-06,2.1657906e-06,-1.7513055e-05,-5.653128e-07,-2.0411331e-05,-1.6390346e-05,-3.0873343e-07,-2.0202715e-05,-1.5816186e-05,-1.8649269e-05
Hsf5,1.552701e-05,-2.8550625e-05,-4.8995018e-05,2.1100044e-05,-1.1444092e-05,-3.4928322e-05,4.053116e-05,-8.159876e-05,-2.8014183e-06,-2.8342009e-05,-6.631017e-05,1.564622e-05,-1.3679266e-05,-5.9217215e-05
Zfp57,-0.00016367435,-0.00012636185,6.955862e-05,-0.00025761127,-0.0003054738,-9.560585e-05,-0.000423491,-5.4478645e-05,-0.0003823042,-0.00018697977,-0.00023263693,-0.0005605221,-0.0003501773,-0.00030875206
Ly6a,0.0,-5.8673322e-08,-4.656613e-10,-3.2205135e-06,-5.8673322e-08,-4.656613e-10,-3.2205135e-06,-5.9138983e-08,-3.2740645e-06,-3.2209791e-06,-5.9138983e-08,-3.2740645e-06,-3.2209791e-06,-3.2745302e-06
Ntrk2,0.00028455257,0.0008612871,0.001336813,-0.0034663677,0.0012181997,0.0016844273,-0.0031704903,0.0022773743,-0.0025439262,-0.0021141768,0.0026242733,-0.0021996498,-0.0017948151,-0.0011361837
S100a14,0.0,0.0,-2.5174813e-08,-1.5715195e-06,0.0,-2.5174813e-08,-1.5715195e-06,-2.5174813e-08,-1.5715195e-06,-1.5909318e-06,-2.5174813e-08,-1.5715195e-06,-1.5909318e-06,-1.5909318e-06
Kcnj1,-9.4249845e-07,-7.83056e-06,5.2154064e-08,-6.221235e-07,-8.780509e-06,-8.866191e-07,-1.994893e-06,-7.774681e-06,-8.6426735e-06,-5.9604645e-07,-8.72463e-06,-1.0022894e-05,-1.9706786e-06,-8.6165965e-06
Pkhd1,-5.3089112e-05,7.338822e-07,-1.9412488e-05,0.00020888448,-4.4606626e-05,-6.684661e-05,0.00015981495,-1.668185e-05,0.00021866709,0.00019288808,-6.0737133e-05,0.00017315894,0.00014463812,0.00020386651
Ednrb,-0.00034412742,-0.00011175871,0.00013917685,0.001294136,-0.00043925643,-0.0001950264,0.00094795227,2.336502e-05,0.0011917353,0.0014632344,-0.00029334426,0.000857532,0.0011318177,0.001359418
Cela3b,-2.5564805e-07,-2.8748298e-05,-5.590264e-07,5.7965517e-06,-2.8826063e-05,-8.146744e-07,5.535083e-06,-2.8658193e-05,-2.4826499e-05,5.3159893e-06,-2.873619e-05,-2.4916604e-05,5.0477684e-06,-2.4736859e-05
Dnah8,7.028878e-05,2.7418137e-06,-2.682209e-05,0.00019666553,5.927682e-05,2.3722649e-05,0.00026898086,-2.4288893e-05,0.00020597875,0.00015586615,2.4735928e-05,0.00025755167,0.00021155179,0.00016599894
Onecut3,-0.00017288327,0.00017401576,1.8447638e-05,-0.0010538995,-8.6426735e-07,-0.00015732646,-0.0012333691,0.00020316243,-0.00088343024,-0.0010501146,2.5451183e-05,-0.0010740757,-0.001223892,-0.0008675754
Slc7a13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sbsn,0.0,0.0,1.4901161e-08,-3.2186508e-06,0.0,1.4901161e-08,-3.2186508e-06,1.4901161e-08,-3.2186508e-06,-3.2186508e-06,1.4901161e-08,-3.2186508e-06,-3.2186508e-06,-3.2186508e-06
Otx2,-7.735193e-05,-2.82228e-05,2.9429793e-05,0.00013011321,-8.112192e-05,-6.388128e-05,4.3049455e-05,-1.4316291e-05,0.000106967986,0.00015614182,-8.3357096e-05,4.6163797e-05,5.122274e-05,0.00012422353
Lhx5,-6.726384e-05,1.2457371e-05,-0.00010302663,-0.00043842196,-5.38826e-05,-0.000172019,-0.00052165985,-9.1820955e-05,-0.00042012334,-0.00053325295,-0.00014993548,-0.00049856305,-0.0006263256,-0.0005174577
Hoxd12,2.1699816e-07,0.0,1.5459955e-07,1.648441e-06,2.1699816e-07,3.7252903e-07,1.8496066e-06,1.5459955e-07,1.648441e-06,1.8104911e-06,3.7252903e-07,1.8496066e-06,2.0246953e-06,1.8104911e-06
Slc24a5,-2.130866e-05,-6.222725e-05,-6.940961e-05,0.00012612343,-8.249283e-05,-8.279085e-05,0.00010868907,-0.00012156367,6.8962574e-05,4.938245e-05,-0.00014430285,5.0216913e-05,4.130602e-05,5.9604645e-07
Gm14295,0.0,-9.685755e-08,0.0,2.272427e-06,-9.685755e-08,0.0,2.2649765e-06,-9.685755e-08,2.1755695e-06,2.272427e-06,-9.685755e-08,2.1755695e-06,2.272427e-06,2.1830201e-06
Runx3,4.466623e-06,3.842637e-06,1.4912337e-05,6.135553e-05,9.475276e-06,1.7959625e-05,6.4689666e-05,1.8795952e-05,6.4484775e-05,7.555634e-05,2.3078173e-05,6.926805e-05,7.898174e-05,7.87396e-05
Gm2824,0.00026017427,0.00042420626,7.2300434e-05,0.00065505505,0.0006366372,0.00030094385,0.00087988377,0.0005027056,0.0010825992,0.0006968975,0.000687778,0.0012591481,0.00090289116,0.0011225343
Lmo3,-0.00033831596,0.0011506081,-0.0011401176,-0.0066474676,0.00083708763,-0.0015617013,-0.007013917,-4.607439e-05,-0.0054736137,-0.0077927113,-0.0003849864,-0.0058063865,-0.00828737,-0.006680846
Pou2f3,-3.810972e-06,-4.3325126e-06,-3.8677827e-06,-2.9404648e-05,-7.096678e-06,-7.648952e-06,-3.2517128e-05,-8.338131e-06,-3.3648685e-05,-3.323704e-05,-1.1023134e-05,-3.564637e-05,-3.639795e-05,-3.7577935e-05
Tmem232,-6.714463e-05,-5.2124262e-05,-2.4735928e-05,0.0009292066,-0.0001167953,-9.8377466e-05,0.0008547008,-8.028746e-05,0.0008760989,0.0008997321,-0.00015029311,0.00080534816,0.000821054,0.00084266067
Emb,1.9043684e-05,-8.702278e-05,-3.8981438e-05,0.0005143583,-8.904934e-05,3.2782555e-05,0.0005426109,-0.00012075901,0.00043806434,0.0004891753,-7.632375e-05,0.00043654442,0.00056132674,0.00040769577
Sned1,-7.225573e-05,-0.00017425418,-4.7266483e-05,-0.00040987134,-0.0002437383,-0.00012539327,-0.0004891306,-0.00022083521,-0.0005813837,-0.0004580319,-0.0002937168,-0.00065764785,-0.0005366057,-0.0006290376
Esr2,-7.8976154e-07,-2.2351742e-07,-1.4901161e-08,-6.6310167e-06,-1.013279e-06,-8.046627e-07,-7.4356794e-06,-2.5331974e-07,-6.8172812e-06,-6.6533685e-06,-1.0281801e-06,-7.6144934e-06,-7.458031e-06,-6.839633e-06
Tgfb2,-0.00012670457,-0.00035013258,-0.0001450032,7.946789e-05,-0.0004736185,-0.00027664006,-4.284084e-05,-0.00049485266,-0.0002655536,-6.495416e-05,-0.00062699616,-0.00038821995,-0.0001938492,-0.00040829182
Egr4,0.0,0.0,0.0,-5.288166e-07,0.0,0.0,-5.288166e-07,0.0,-5.288166e-07,-5.288166e-07,0.0,-5.288166e-07,-5.288166e-07,-5.288166e-07
Nefm,-0.00021570921,0.0005159378,0.00013202429,-0.004386723,0.00029051304,-9.793043e-05,-0.0046132803,0.00064593554,-0.003889382,-0.0042766333,0.00040972233,-0.004123509,-0.004511237,-0.0037799478
Sox21,-4.0978193e-08,2.1979213e-07,-7.0780516e-08,2.9057264e-07,1.8253922e-07,-1.1175871e-07,2.30968e-07,1.527369e-07,5.6251884e-07,1.8626451e-07,1.1920929e-07,5.1036477e-07,1.3038516e-07,4.61936e-07
Hoxc13,2.6062131e-05,0.00010059774,5.8978796e-05,-0.00033321977,0.00011999905,8.457899e-05,-0.0003106594,0.00015965104,-0.00022667646,-0.00027775764,0.00017932057,-0.00021196902,-0.0002554953,-0.00017163157
Zfp735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp809,-2.552569e-05,2.5719404e-05,-2.8282404e-05,-0.00016582012,7.1525574e-07,-5.939603e-05,-0.0001900047,-9.775162e-06,-0.00014019012,-0.00020414591,-3.5703182e-05,-0.00016358495,-0.00023086369,-0.00018508732
Grm1,0.00029301643,0.0006880164,-0.00018626451,0.0042345524,0.0009973645,8.6307526e-05,0.0045255423,0.00049859285,0.0049268603,0.004067421,0.0008023977,0.005234301,0.004329443,0.0047510862
Hoxc12,4.6119094e-06,3.56026e-05,5.1930547e-06,-0.00020450354,4.0218234e-05,9.857118e-06,-0.00020046532,4.0639192e-05,-0.00016979128,-0.0001998879,4.529953e-05,-0.00016470999,-0.00019587576,-0.00016533211
Nfic,-0.00014668703,2.9206276e-05,-6.198883e-05,0.0012947321,-0.000111460686,-0.00021249056,0.0011448264,-3.7372112e-05,0.001324892,0.0012323558,-0.00018751621,0.0011813343,0.0010807514,0.0012626052
