,Gli2_Gli1_Gli3,Gli1_Gli3,Gli2_Gli3,Gli2_Gli1,Gli3,Gli1,Gli2
Junb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ptch1,2.793074272687084,2.865361281462809,0.9044821275725198,1.875382115579969,0.9500688689849129,1.9585666197938223,0.05445183315540465
Msr1,0.15762850248494537,0.19339174554500763,0.04911754250875849,0.06803614293181169,0.09342956214506928,0.1004246729504232,0.043278646850470795
Fbn2,4.021815641642832,4.214241716177317,3.017320184738989,0.8858729155214151,3.175739069726417,1.0592826067362466,0.14338980655086753
Sele,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lama1,1.46554685686691,1.0945344563771826,0.9593764664599368,0.8787432747721039,0.5899638864474626,0.5052524703627965,0.37388419242814414
Nfya,0.14962068754592453,0.014463640931893482,0.2085367098173394,0.07216128889890293,0.07363811505968544,0.06117741794364939,0.13302488151567027
Hey1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vav3,0.0053764104343719575,0.015003517469033526,0.386218991317009,0.36919819126803133,0.40145666324189183,0.3562569784112269,0.018272590833627242
Has2,1.2474438280914335,0.8408084197416187,0.13954375381596731,1.5302431608298674,0.2666873142026172,1.112472364134169,0.4200724316256934
E2f2,0.92004451871285,0.8127995026360345,0.44448058787007255,0.5810647221914713,0.34399031885016607,0.4690395624654743,0.10297495484218992
Ccr7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vcan,3.585103111059334,3.108450944602086,1.3980384987331285,2.6779155463553925,0.9067595907047896,2.2056008792475357,0.48760281859139937
Igfbp1,0.013403380762698279,0.011484458643873765,0.013904917185662738,0.0015627585777371797,0.01189877090845632,0.00021805934232730536,0.001686325566355974
Atf4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egfr,0.5096714483399944,0.3752754631924305,0.056421062581217214,0.6993079237014879,0.1916001804538231,0.5744031291736197,0.12586326671426082
Arid4b,0.5635781624107568,0.3675947318097069,0.3573781604973199,0.41444137570969014,0.15164780283174192,0.22845406115328307,0.19870529461662564
Prkcb,0.5935997287005464,0.6447617103338434,0.20300875818074146,0.3442007548468626,0.2593347089520384,0.39534765304039293,0.05276598566229629
Postn,0.38155239826836884,0.41887481385228303,1.351185376302077,0.9485922909593473,1.366733711107493,0.9148228351699323,0.018270053545683687
Cap2,0.5440511329296291,0.665154965819586,0.005392769944626151,0.44478679409348215,0.11348162229683875,0.5682135211613378,0.1192479165236257
Cdh1,0.0631100067682575,0.021748946066543966,0.09360524489445919,0.04041808823490138,0.01590078029451267,0.04155138818946616,0.0767701420103269
Thbs1,0.2374196112625297,0.24372981963400892,0.13764640973997325,0.10123957759464156,0.14021856702563487,0.1110113715833022,0.00567316659635719
Lama2,0.1470844884456797,0.46416860786697445,2.2724775984476793,2.9692525546599127,2.8736649187698102,2.37231516517177,0.5871200899168568
Klf10,0.14030176191786922,0.10319085599878844,0.2207441947039233,0.03922616827234143,0.17942780318039434,0.07500408848806912,0.041447815311045536
Slc1a2,4.3049033272711,2.197255970305,6.977969500014907,0.47212259622551506,4.782268268686086,2.548715676336424,2.166912510062312
Vcam1,0.054342053263255606,0.074694320842887,0.091335587825741,0.26528673583700646,0.21643629662977815,0.13441982278154108,0.12693125333724206
Sell,0.016302241013812294,0.021579885961499342,0.02399228816341116,0.029389318409684777,0.014560865488160973,0.007356591904322022,0.03756513824098305
Mxd3,0.0010190405000544624,0.0010925794844986148,0.0015338134969160792,0.0005883120165566193,0.0016598804079651413,0.0005147730321124671,0.00014707800413915482
Unc5c,0.0513316501054657,0.10246904087277987,0.03338742496180554,0.030789276077920865,0.027195574056509568,0.03693256214867897,0.06721191815768737
Vip,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igfbp2,0.4864971815678969,0.2699503059941697,0.4840293736989995,0.23817901860797352,0.25986754069417733,0.015004289823626074,0.22760267517300298
Ecm1,0.007293976849549529,0.012191065749296468,0.0010055907302056446,0.002768818448069242,0.004222103698861013,0.007989625112683345,0.005427434975995322
Thy1,0.049067304314718174,0.03456313169731577,0.03174419629024562,0.029643346154795858,0.018990732384561036,0.015964084505359445,0.012884024574514097
Smad2,0.03802580467105944,0.09411088728930458,0.06367832056649082,0.03850261711521857,0.007950850131218242,0.10010084480649246,0.06040619908074734
Adgre1,0.012222960809076634,0.012574606852540351,0.0596430989907973,0.030306690757257834,0.038498743935231665,0.0525645909179082,0.017960003491190733
Il2rb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
