,0
Cd38,0.25473428
Zbtb12,0.19865066
Klf2,0.10148516
Myrfl,0.10713372
Mag,0.013730968
Crocc2,0.0819891
Tmem132b,0.20914042
Zic2,0.47725144
Irf2,0.7947149
Car6,0.034166727
Gm10130,0.35692686
Zfp936,0.10326591
Col8a1,0.43672952
Ccdc162,0.1141641
Relb,0.3614077
Smoc1,0.62962204
Pax3,0.3365211
Ube2o,0.5903624
Pip5k1b,0.18005474
Mptx1,0.0038038532
Zfp335,0.524926
Keg1,0.005176672
Panx3,0.08140288
Lcor,1.0711051
A430033K04Rik,0.6705549
Zfp11,0.54909575
Ebf4,0.5563137
Gm21994,0.014456443
Cntnap5a,0.088298716
Cxcl13,0.14073282
Crygd,0.0061613047
Xcr1,0.018202927
Rgs22,0.30782178
Hsf1,0.71702766
Zfp574,0.29296854
Ptprb,0.10816821
Jhy,0.051708996
A2m,0.2077485
Dgkg,0.0607842
Ckm,0.06479676
Zfp36l2,0.28040147
Fev,0.018233728
Gabrg3,0.2783532
Prg2,0.057888236
Nkx6-1,0.21609195
Cadm2,0.5858098
Olfr1437,0.016109895
Zfp219,0.35587105
Nts,0.041647244
S100a3,0.03201299
Trim9,0.3250243
Tnnc1,0.08024891
Msc,0.08463711
Zfp395,0.628952
Sdk1,0.9065172
Nccrp1,0.004227835
Cx3cr1,0.12414292
Snai1,0.28835258
Ubtf,0.5453526
Etv5,0.3428528
E2f1,0.52915466
Irf3,0.46651772
Zfp592,0.88944143
Kcnq3,0.12620406
Eya4,0.80421436
Klk7,0.010174596
Alb,0.30255678
Sox17,0.061686546
Cldn6,0.08296702
Tchh,0.09244411
Foxb1,0.03869777
Myo16,0.29865834
Cxcr2,0.022066204
Pdzrn3,0.9443758
Ly6g,0.0027427317
Usp53,0.59314394
Zfp296,0.052606054
Hey2,0.2425953
Kcnh1,0.18829516
Zfp683,0.002519694
Rimbp2,0.12402236
2210017I01Rik,0.0009416545
Alx1,0.36637503
Ncf2,0.06268386
Nxph1,0.25260946
Gm12606,0.055524893
Zfp113,0.5297283
Il15,0.34104028
Rab27b,0.2361255
Ifng,0.015082565
Hoxa9,0.5507246
Hpse2,0.55928993
Tubb1,0.008952907
Elf5,0.019403316
Serpina1a,0.07134757
Cd300lf,0.028434847
Tbx4,0.38137797
Ereg,0.045176953
Ovol2,0.049458023
Etv1,0.5824678
Trpm2,0.05402415
Ins1,0.013291818
Krt17,0.021148853
Mier1,1.1087441
Lyar,0.5506864
Ccser1,0.23868194
Pou5f2,0.28463554
D930020B18Rik,0.06618255
Slfn1,0.0076135946
Tbr1,0.009421043
Zfp583,0.6322279
Susd1,0.18103796
Zbtb4,0.6455391
Dlgap2,0.06698676
Iqca,0.035948988
Stat5a,0.2183581
Nfe2l3,0.16147615
Atp6v0d2,0.020680333
Sctr,0.18641916
Ptprz1,0.2332967
Myo1g,0.017141055
H2-Eb1,0.021429628
Gm43020,0.042728473
D5Ertd615e,0.13055833
Zbtb48,0.29588047
Qrfpr,0.05606818
4930544I03Rik,0.07305801
Negr1,0.69379103
Zfp663,0.19459486
Ptprn2,0.093094766
Slc46a2,0.022754395
Gfi1b,0.032312732
Zfp641,0.23780839
Sntb1,0.16695404
Fam65b,0.53821844
Epb41,0.740293
Krt16,0.0130910445
Otof,0.15478033
Plin1,0.019434245
Clec12a,0.02175299
Chn2,0.53854996
Prg3,0.023171715
Tpm2,0.4523808
Ifi207,0.0115944445
Bmp5,0.80039114
Nfia,1.0459764
Tmeff2,0.43812838
Mef2a,1.1895219
Duxbl1,0.037838843
Veph1,0.275912
Hlx,0.19008388
Sox13,0.29461724
Junb,0.07360004
Aox3,0.21366341
Tulp3,0.6484382
Zfp14,0.49316016
