,Scn10a,Scn11a,Scn7a,Scn9a,Scn10a_Scn11a,Scn10a_Scn7a,Scn10a_Scn9a,Scn11a_Scn7a,Scn11a_Scn9a,Scn7a_Scn9a,Scn10a_Scn11a_Scn7a,Scn10a_Scn11a_Scn9a,Scn10a_Scn7a_Scn9a,Scn11a_Scn7a_Scn9a
Hmx2,1.9930303e-07,0.0,-1.6577542e-07,2.0116568e-07,1.9930303e-07,3.3527613e-08,5.029142e-07,-1.6577542e-07,2.0116568e-07,3.5390258e-08,3.3527613e-08,5.029142e-07,3.3527613e-07,3.5390258e-08
Zfp109,-2.6673079e-05,-1.1920929e-06,3.4987926e-05,1.0162592e-05,-2.7924776e-05,8.314848e-06,-1.6272068e-05,3.3438206e-05,8.806586e-06,4.4882298e-05,6.824732e-06,-1.7613173e-05,1.8328428e-05,4.3213367e-05
Kng2,-8.493662e-07,0.0,-4.7683716e-07,-3.5762787e-07,-8.493662e-07,-1.385808e-06,-1.2367964e-06,-4.7683716e-07,-3.5762787e-07,-8.1956387e-07,-1.385808e-06,-1.2367964e-06,-1.7508864e-06,-8.1956387e-07
Slc6a15,-8.184463e-05,-7.2181225e-05,7.417798e-05,1.1622906e-06,-0.00015419722,-5.9977174e-06,-8.031726e-05,2.1383166e-06,-7.1026385e-05,8.444488e-05,-7.9490244e-05,-0.00015328825,4.8428774e-06,1.2271106e-05
Dlx6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp780b,-0.00016647577,-0.00010573864,-0.0003130436,-7.343292e-05,-0.00027120113,-0.00047922134,-0.0002438426,-0.00041872263,-0.00017917156,-0.00038391352,-0.0005842447,-0.0003489852,-0.0005546808,-0.0004900098
Hoxb5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krt76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Col5a2,-0.0011348724,-0.0003054142,-0.00023412704,-0.00023674965,-0.0014414787,-0.0013673306,-0.001367569,-0.0005450249,-0.00055098534,-0.00051021576,-0.0016770363,-0.0016796589,-0.0016288757,-0.0008339882
Gata6,1.4901161e-06,-0.00013265014,-7.265806e-05,-0.000120818615,-0.00013124943,-7.05719e-05,-0.000119656324,-0.00020629168,-0.00025346875,-0.00019165874,-0.00020465255,-0.00025218725,-0.00018996,-0.00032553077
Zfp420,4.1544437e-05,2.2232533e-05,-3.9458275e-05,8.523464e-06,6.3598156e-05,4.4107437e-06,5.1617622e-05,-1.7046928e-05,3.1471252e-05,-2.7775764e-05,2.682209e-05,7.480383e-05,1.6570091e-05,-4.4107437e-06
Nphs2,-1.9818544e-06,1.2665987e-07,1.0058284e-06,8.1956387e-07,-1.8626451e-06,-7.972121e-07,-8.6426735e-07,1.1324883e-06,9.164214e-07,1.9669533e-06,-6.7055225e-07,-7.599592e-07,4.0233135e-07,2.0638108e-06
Ptprq,0.0002335906,-0.00013020635,4.1216612e-05,-7.56681e-05,0.00010356307,0.00027149916,0.00015980005,-9.0271235e-05,-0.00020590425,-3.4302473e-05,0.00013998151,2.9832125e-05,0.00019806623,-0.00016605854
Sct,8.889474e-07,2.8871e-08,-2.7939677e-09,6.2584877e-07,8.889474e-07,8.912757e-07,1.5739352e-06,2.561137e-08,6.700866e-07,6.230548e-07,8.926727e-07,1.5874393e-06,1.5767291e-06,6.672926e-07
Hoxc4,3.761053e-05,-0.00041365623,0.00012779236,-0.00045078993,-0.0003758669,0.00016373396,-0.0004041791,-0.00028580427,-0.00087076426,-0.00032001734,-0.00024980307,-0.00082218647,-0.00027662516,-0.0007416606
Fcgbp,1.4528632e-06,-7.450581e-09,1.645647e-06,9.406358e-07,1.2926757e-06,3.1162053e-06,2.3888424e-06,1.6391277e-06,9.0524554e-07,2.6402995e-06,2.9345974e-06,2.214685e-06,4.10527e-06,2.6226044e-06
Eps8l2,-1.3656914e-05,-2.682209e-06,-3.5837293e-05,-5.9604645e-07,-1.6056001e-05,-4.9635768e-05,-1.4148653e-05,-3.85195e-05,-3.2559037e-06,-3.620982e-05,-5.196035e-05,-1.642853e-05,-5.00679e-05,-3.8936734e-05
Zfp810,-0.0002411604,-0.00010764599,0.00022625923,0.00029718876,-0.00034964085,-1.5616417e-05,5.64456e-05,0.0001193285,0.00018954277,0.00053298473,-0.00012266636,-5.2332878e-05,0.00029295683,0.0004261732
Klrc3,0.0,0.0,5.355105e-09,4.6892092e-07,0.0,5.355105e-09,4.6892092e-07,5.355105e-09,4.6892092e-07,4.7613867e-07,5.355105e-09,4.6892092e-07,4.7613867e-07,4.7613867e-07
Zfp459,-7.919967e-06,5.349517e-06,7.4356794e-06,-1.6994774e-05,-2.7269125e-06,-6.4074993e-07,-2.4810433e-05,1.2874603e-05,-1.1377037e-05,-9.402633e-06,4.5746565e-06,-1.9431114e-05,-1.759082e-05,-3.7550926e-06
Entpd1,1.9550323e-05,-2.5868416e-05,-4.285574e-05,1.3709068e-05,-7.0929527e-06,-2.643466e-05,3.2007694e-05,-6.979704e-05,-1.3232231e-05,-2.9206276e-05,-5.3822994e-05,4.4703484e-06,-1.41859055e-05,-5.6892633e-05
Zbtb26,-2.8550625e-05,-3.33786e-06,2.8014183e-06,-3.4570694e-05,-3.1888485e-05,-2.527237e-05,-6.276369e-05,-4.172325e-07,-3.7789345e-05,-3.20673e-05,-2.8729439e-05,-6.6280365e-05,-5.9962273e-05,-3.516674e-05
Zbtb6,6.854534e-06,-1.8954277e-05,-6.3836575e-05,-0.00015708804,-1.21593475e-05,-5.7071447e-05,-0.00014907122,-8.317828e-05,-0.00017604232,-0.00022086501,-7.647276e-05,-0.00016838312,-0.00021275878,-0.00024050474
Slfn4,7.694587e-06,1.1678785e-06,2.6263297e-07,2.6980415e-06,8.903444e-06,8.08388e-06,1.0462478e-05,1.4612451e-06,3.8435683e-06,2.9597431e-06,9.281561e-06,1.1676922e-05,1.0843389e-05,4.1304156e-06
Gm28363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clock,7.879734e-05,9.274483e-05,-0.00015974045,0.0001552105,0.00017035007,-9.095669e-05,0.00024962425,-6.771088e-05,0.00024831295,1.835823e-05,3.5762787e-06,0.00034499168,9.918213e-05,0.000111699104
Nav2,-0.00013142824,-4.3690205e-05,-0.00038975477,0.0003888607,-0.00017297268,-0.00052791834,0.00025111437,-0.00043481588,0.00034201145,-4.7683716e-07,-0.0005697608,0.00020754337,-0.00014513731,-4.6670437e-05
Gsto1,-1.4603138e-05,3.8027763e-05,1.847744e-06,9.36985e-05,2.348423e-05,-1.23381615e-05,7.95722e-05,3.963709e-05,0.0001322031,9.587407e-05,2.5510788e-05,0.00011795759,8.1926584e-05,0.00013419986
Ascl5,-2.5618647e-07,-9.138603e-09,-7.9657184e-08,-1.2338569e-07,-2.6705675e-07,-3.3939432e-07,-3.8382132e-07,-8.897041e-08,-1.3250974e-07,-2.0318839e-07,-3.4931873e-07,-3.9470615e-07,-4.6684e-07,-2.1254527e-07
St6galnac5,7.793307e-05,-0.00021091104,0.00017291307,0.00038665533,-0.00013437867,0.00025489926,0.00046527386,-3.9458275e-05,0.00017398596,0.00056552887,4.0352345e-05,0.00025206804,0.0006508827,0.0003515482
Ralyl,0.0011565089,0.00020074844,8.606911e-05,0.0010333657,0.0013504624,0.0012295842,0.0021885037,0.0002861023,0.0012405515,0.001145184,0.0014247298,0.002387464,0.0022916198,0.0013489127
Zfp40,-0.00025856495,-0.00024151802,0.00022995472,0.0005953312,-0.0004994869,-2.527237e-05,0.00033211708,-1.2040138e-05,0.00035214424,0.00082302094,-0.00026631355,9.059906e-05,0.00056397915,0.0005800724
Cyp11a1,1.32881105e-05,3.931299e-05,-8.974038e-05,-2.8133392e-05,5.296804e-05,-7.5526536e-05,-1.559034e-05,-5.093962e-05,1.1526048e-05,-0.000117242336,-3.6608428e-05,2.4428591e-05,-0.000104058534,-7.830374e-05
Csmd3,-0.0009377003,0.00084370375,-0.0007212162,-0.0006518364,-8.571148e-05,-0.001653254,-0.001590848,0.00012075901,0.00018203259,-0.0013849139,-0.0008032918,-0.0007454157,-0.0023052096,-0.0005503297
Cyp2c69,-1.1473894e-06,7.723458e-06,3.0379742e-06,-4.8289075e-07,6.6161156e-06,1.8030405e-06,-1.5613623e-06,1.0766089e-05,7.2792172e-06,2.5341287e-06,9.557232e-06,6.231945e-06,1.3578683e-06,1.0276213e-05
Zfp771,0.00032925606,-6.121397e-05,-0.0002092123,-0.00034058094,0.00026893616,0.00011879206,-9.23872e-06,-0.00027143955,-0.00040370226,-0.00054848194,5.8293343e-05,-7.1287155e-05,-0.00022238493,-0.0006119013
